sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Eshak Konyak,ABOI,NPF,0,10th Pass,1156651,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5934,main_election
2,Pukhayi,AGHUNATO,NDPP,0,Graduate,14846908,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5888,main_election
3,Kazheto Kinimi,AKULUTO,BJP,0,8th Pass,,,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5780,main_election
4,Temjen Imna Along,ALONGTAKI,BJP,0,12th Pass,92081988,7500000,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5882,main_election
5,Tongpang Ozukum,ANGETYONGPANG,IND,0,Graduate,17156045,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5998,main_election
6,Imtikumzuk,AONGLENDEN,NDPP,0,Graduate,,,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5865,main_election
7,Shri Imnatiba,ARKAKONG,NPP,0,Post Graduate,22232596,1831123,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5989,main_election
8,Picto,ATOIZU,NPF,0,10th Pass,39542000,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5886,main_election
9,Mmhonlumo Kikon,BHANDARI,BJP,0,Post Graduate,,,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5897,main_election
10,Kezhienyi Khalo,CHIZAMI,NPF,0,Graduate,5578346,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5775,main_election
11,Chotisuh Sazo,CHOZUBA,NPF,0,Doctorate,9796003,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5778,main_election
12,H. Tovihoto Ayemi,DIMAPUR-I,BJP,0,Graduate,,,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5794,main_election
13,Moatoshi Longkumer,DIMAPUR-II,NPF,0,Post Graduate,60837143,756000,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5796,main_election
14,Azheto Zhimomi,DIMAPUR-III,NPF,0,10th Pass,29097573,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=6005,main_election
15,N. Jacob Zhimomi,GHASPANI-I,BJP,0,Graduate,,,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5764,main_election
16,Zhaleo Rio,GHASPANI-II,NDPP,0,Graduate,83277957,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5802,main_election
17,Dr Imtiwapang Aier,IMPUR,NPF,0,Doctorate,6305000,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5993,main_election
18,Longrineken,JANGPETKONG,BJP,0,Graduate Professional,,,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5878,main_election
19,Dr.neikiesalie Nicky Kire,KOHIMA TOWN,NDPP,0,Graduate Professional,78932412,0,https://www.myneta.info/nagaland2018/candidate.php?candidate_id=5767,main_election
