Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,JHARKHAND,GIRIDIH,1,Chandra Prakash Choudhary,AJSU Party,2,Graduate,55,"Rs 4,98,49,182 ~ 4 Crore+","Rs 2,70,31,670 ~ 2 Crore+",Yes
2024,JHARKHAND,GIRIDIH,2,Dwaraka Prasad Lala,IND,1,10th Pass,73,"Rs 95,72,000 ~ 95 Lacs+","Rs 9,00,000 ~ 9 Lacs+",No
2024,JHARKHAND,GIRIDIH,3,Gyaneshwar Prasad,Lokhit Adhikar Party,0,8th Pass,34,Not Available,Not Available,No
2024,JHARKHAND,GIRIDIH,4,Jairam Kumar Mahato,IND,13,Post Graduate,29,"Rs 2,97,434 ~ 2 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GIRIDIH,5,Kalawati Devi,IND,0,8th Pass,41,"Rs 28,20,299 ~ 28 Lacs+","Rs 2,65,640 ~ 2 Lacs+",No
2024,JHARKHAND,GIRIDIH,6,Kamal Prasad,BSP,0,Graduate,50,Not Available,Not Available,No
2024,JHARKHAND,GIRIDIH,7,Mathura Prasad Mahato,JMM,0,10th Pass,56,"Rs 4,48,70,755 ~ 4 Crore+","Rs 64,05,483 ~ 64 Lacs+",No
2024,JHARKHAND,GIRIDIH,8,Md Ainul Ansari,Bahujan Mukti Party,0,12th Pass,40,"Rs 15,58,000 ~ 15 Lacs+","Rs 50,000 ~ 50 Thou+",No
2024,JHARKHAND,GIRIDIH,9,Pappu Kumar Nishad,Bhartiya Lokmat Rashtrwadi Party,1,12th Pass,44,Not Available,Not Available,No
2024,JHARKHAND,GIRIDIH,10,Pramod Ram,Peoples Party of India (Democratic),1,Graduate,34,"Rs 4,67,500 ~ 4 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GIRIDIH,11,Rameshwar Dusadh,IND,0,Graduate,32,"Rs 20,84,000 ~ 20 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GIRIDIH,12,Shivji Prasad,Right to Recall Party,0,Graduate Professional,26,Not Available,Not Available,No
2024,JHARKHAND,GIRIDIH,13,Subhash Kumar Thakur,Sarv Samaj Party,0,12th Pass,40,"Rs 5,45,344 ~ 5 Lacs+",Rs 0 ~,No
2024,JHARKHAND,GIRIDIH,14,Subodh Kumar Yadav,IND,0,Graduate,30,"Rs 30,20,000 ~ 30 Lacs+","Rs 3,00,000 ~ 3 Lacs+",No
2024,JHARKHAND,GIRIDIH,15,Sunita Tudu,IND,1,Post Graduate,37,Not Available,Not Available,No
