Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MAHARASHTRA,LATUR,6,Gaikwad Sunil Baliram,BJP,0,Doctorate,43,Not Available,Not Available,Yes
2014,MAHARASHTRA,LATUR,1,Balaji Dnyanoba Kamble,SP,0,Post Graduate,44,"Rs 28,60,000 ~ 28 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,LATUR,2,Bansode Dattatray Gunderao,INC,0,Post Graduate,68,"Rs 40,06,396 ~ 40 Lacs+","Rs 7,87,720 ~ 7 Lacs+",No
2014,MAHARASHTRA,LATUR,3,Bharat Damodar Londhe,IND,0,Graduate,36,Not Available,Not Available,No
2014,MAHARASHTRA,LATUR,4,Bharat Maroti Kadam,Ambedkarite Party of India,0,10th Pass,32,"Rs 6,906 ~ 6 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,LATUR,5,Dipratna Prabhakarrao Nilangekar,AAP,0,Post Graduate,39,"Rs 20,25,000 ~ 20 Lacs+","Rs 26,672 ~ 26 Thou+",No
2014,MAHARASHTRA,LATUR,7,Gajanan Pandurang Mane,IND,0,Illiterate,47,"Rs 8,38,628 ~ 8 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,LATUR,8,Gajendra Limbaji Avghade,IND,0,12th Pass,53,"Rs 7,61,000 ~ 7 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,LATUR,9,Jaripatke Dnyanoba Sopanrao,IND,0,Graduate,55,Not Available,Not Available,No
2014,MAHARASHTRA,LATUR,10,Jogdand Fakira Vaijnath,IND,0,Graduate,45,"Rs 27,000 ~ 27 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,LATUR,11,Kamble Deepak Arvind,BSP,0,12th Pass,32,"Rs 33,26,994 ~ 33 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,LATUR,12,Kamble Milind Haribhau,IND,0,10th Pass,45,Not Available,Not Available,No
2014,MAHARASHTRA,LATUR,13,Padmakar Kondiba Ovhal,IND,0,Literate,42,Rs 500 ~ 5 Hund+,Rs 0 ~,No
2014,MAHARASHTRA,LATUR,14,Rajkumar Bhimrao Chandanshive,IND,0,8th Pass,48,"Rs 1,08,500 ~ 1 Lacs+","Rs 1,20,000 ~ 1 Lacs+",No
2014,MAHARASHTRA,LATUR,15,Shivkhandeshwar Narayan Dahge,Bharatiya Jawala Shakti Paksha,0,10th Pass,56,Not Available,Not Available,No
2014,MAHARASHTRA,LATUR,16,Suryawansi Sidharth Tukaram,Bahujan Mukti Party,0,Doctorate,54,"Rs 35,37,300 ~ 35 Lacs+","Rs 6,27,000 ~ 6 Lacs+",No
2014,MAHARASHTRA,LATUR,17,Udare Minakshi Mahadev,IND,0,Graduate,42,"Rs 5,25,000 ~ 5 Lacs+","Rs 20,000 ~ 20 Thou+",No
