Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,PUNJAB,BATHINDA,13,Harsimrat Kaur Badal,SAD,0,10th Pass,52,"Rs 2,17,99,19,870 ~ 217 Crore+","Rs 95,48,52,600 ~ 95 Crore+",Yes
2019,PUNJAB,BATHINDA,1,Amrik Singh,IND,1,8th Pass,36,"Rs 1,21,74,600 ~ 1 Crore+","Rs 13,66,500 ~ 13 Lacs+",No
2019,PUNJAB,BATHINDA,2,Amrinder Singh Raja Warring,INC,0,10th Pass,41,"Rs 9,29,06,438 ~ 9 Crore+","Rs 1,04,22,457 ~ 1 Crore+",No
2019,PUNJAB,BATHINDA,3,Baljinder Kumar Sangila,Socialist Party (India),1,12th Pass,55,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,4,Bhagwant Singh Samaon,CPI(ML)(L),0,8th Pass,40,"Rs 57,000 ~ 57 Thou+","Rs 15,000 ~ 15 Thou+",No
2019,PUNJAB,BATHINDA,5,Bhola Singh Sahota,IND,0,10th Pass,47,"Rs 12,65,000 ~ 12 Lacs+","Rs 1,32,386 ~ 1 Lacs+",No
2019,PUNJAB,BATHINDA,6,Bhupinder Singh Bhainda Waring,Samaj Adhikar Kalyan Party,0,5th Pass,41,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,7,Dr. Jagsir Singh Mrar,Bahujan Mukti Party,0,10th Pass,38,"Rs 3,43,279 ~ 3 Lacs+",Rs 0 ~,No
2019,PUNJAB,BATHINDA,8,Gurcharan Singh,IND,0,8th Pass,34,"Rs 1,69,000 ~ 1 Lacs+",Rs 0 ~,No
2019,PUNJAB,BATHINDA,9,Gurmail Singh,IND,0,12th Pass,46,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,10,Gurmeet Singh Insa,Punjab Labour Party,2,12th Pass,49,"Rs 37,30,000 ~ 37 Lacs+",Rs 0 ~,No
2019,PUNJAB,BATHINDA,11,Gursewak Singh,SAD (Amritsar)(Simranjit Singh Mann),0,12th Pass,58,"Rs 70,86,500 ~ 70 Lacs+","Rs 80,000 ~ 80 Thou+",No
2019,PUNJAB,BATHINDA,12,Harpal Singh,IND,0,Graduate,46,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,14,Kartar Singh,IND,0,8th Pass,67,"Rs 52,99,671 ~ 52 Lacs+","Rs 1,76,080 ~ 1 Lacs+",No
2019,PUNJAB,BATHINDA,15,Manjit Kaur,IND,0,Illiterate,53,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,16,Nahar Singh,IND,0,10th Pass,66,"Rs 1,11,60,000 ~ 1 Crore+","Rs 2,15,319 ~ 2 Lacs+",No
2019,PUNJAB,BATHINDA,17,Prof. Baljinder Kaur,AAP,0,Post Graduate,33,"Rs 1,06,04,926 ~ 1 Crore+","Rs 3,45,000 ~ 3 Lacs+",No
2019,PUNJAB,BATHINDA,18,Prof. Lakhbir Singh,IND,0,Doctorate,50,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,19,Ranveer Singh Rana,IND,0,8th Pass,39,"Rs 2,50,000 ~ 2 Lacs+","Rs 1,50,000 ~ 1 Lacs+",No
2019,PUNJAB,BATHINDA,20,Rtd. Subedar Major Jagdev Singh Raipur,Bhartiya Lok Seva Dal,0,12th Pass,50,"Rs 55,10,278 ~ 55 Lacs+",Rs 0 ~,No
2019,PUNJAB,BATHINDA,21,Sandeep Kumar,IND,0,Graduate,44,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,22,Sukhchain Singh Bhargav,Hindustan Shakti Sena,0,Literate,40,"Rs 16,96,334 ~ 16 Lacs+",Rs 0 ~,No
2019,PUNJAB,BATHINDA,23,Sukhpal Singh Khaira,Punjab Ekta Party,1,12th Pass,54,"Rs 59,87,46,355 ~ 59 Crore+","Rs 1,38,36,396 ~ 1 Crore+",No
2019,PUNJAB,BATHINDA,24,Surjeet Singh,IND,0,5th Pass,58,Not Available,Not Available,No
2019,PUNJAB,BATHINDA,25,Swarn Singh Dhaliwal,SUCI(C),0,Post Graduate,34,"Rs 28,34,139 ~ 28 Lacs+","Rs 4,42,600 ~ 4 Lacs+",No
2019,PUNJAB,BATHINDA,26,Teja Singh,IND,0,10th Pass,37,"Rs 11,78,000 ~ 11 Lacs+",Rs 0 ~,No
2019,PUNJAB,BATHINDA,27,Veerpal Kaur,IND,0,8th Pass,40,Not Available,Not Available,No
