sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Shri Sudip Roy Barman,AGARTALA,BJP,1,Graduate Professional,36545484,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5885,main_election
2,Ranjit Das,AMARPUR,BJP,2,12th Pass,1712555,47769,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6046,main_election
3,Parimal Debbarma,AMBASSA,BJP,1,8th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5973,main_election
4,Sindhu Chandra Jamatia,AMPINAGAR,IPFT,0,10th Pass,196890,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5853,main_election
5,Mevar Kumar Jamatia,ASHARAMBARI,IPFT,0,Post Graduate,2683027,2883008,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5933,main_election
6,Dilip Sarkar,BADHARGHAT,BJP,1,10th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5905,main_election
7,Smt Bijita Nath,BAGBASSA,CPI(M),0,12th Pass,3303738,636463,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5820,main_election
8,Ram Pada Jamatia,BAGMA,BJP,0,12th Pass,13177929,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5940,main_election
9,Krishnadhan Das,BAMUTIA,BJP,1,12th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5878,main_election
10,Biplab Kumar Deb,BANAMALIPUR,BJP,0,Graduate,21393539,2779408,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5896,main_election
11,Dilip Kumar Das,BARJALA,BJP,0,Post Graduate,18725699,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5881,main_election
12,Arun Chandra Bhaumik,BELONIA,BJP,0,Post Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5850,main_election
13,Bhanulal Saha,BISHALGARH,CPI(M),0,Graduate Professional,6077849,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5773,main_election
14,Sahid Choudhuri,BOXANAGAR,CPI(M),0,12th Pass,4295588,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5778,main_election
15,Tapan Chakrabarti,CHANDIPUR,CPI(M),0,Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5818,main_election
16,Jishnu Devvarma,CHARILAM,BJP,0,Graduate,110738073,3185539,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5919,main_election
17,Sambhu Lal Chakma,CHAWMANU,BJP,0,Graduate Professional,133286,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5979,main_election
18,Manik Sarkar,DHANPUR,CPI(M),0,Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5781,main_election
19,Sri Biswabandhu Sen,DHARMANAGAR,BJP,3,Graduate,44094405,2570070,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6052,main_election
20,Sudhangshu Das,FATIKROY,BJP,0,Graduate,1406926,120000,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5986,main_election
21,Birendra Kishore Debbarma,GOLAGHATI,BJP,0,10th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5913,main_election
22,Badal Choudhury,HRISHYAMUKH,CPI(M),0,12th Pass,7560429,1036878,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5799,main_election
23,Jashabir Tripura,JOLAIBARI,CPI(M),0,8th Pass,3006002,1256596,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5801,main_election
24,Sri Ramendra Chandra Debnath,JUBARAJNAGAR,CPI(M),0,Graduate Professional,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6058,main_election
25,Islam Uddin,KADAMTALA-KURTI,CPI(M),1,Graduate,746109,273758,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5864,main_election
26,Moboshar Ali,KAILASHAHAR,CPI(M),0,Graduate,8365402,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5819,main_election
27,Ratan Kumar Bhowmik,KAKRABAN-SHALGARA,CPI(M),0,Post Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5792,main_election
28,Pinaki Das Chowdhury,KALYANPUR-PRAMODNAGAR,BJP,0,12th Pass,1284442,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6024,main_election
29,Narayan Chandra Chowdhuri,KAMALASAGAR,CPI(M),0,12th Pass,630096,524448,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5771,main_election
30,Manoj Kanti Deb,KAMALPUR,BJP,2,Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5963,main_election
31,Prem Kumar Reang,KANCHANPUR,IPFT,0,10th Pass,113334,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6064,main_election
32,Diba Chandra Hrangkhawl,KARAMCHARA,BJP,0,8th Pass,4102885,1341673,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5977,main_election
33,Burba Mohan Tripura,KARBOOK,BJP,0,5th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6049,main_election
34,Ratan Chakraborty,KHAYERPUR,BJP,0,Graduate,9386722,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6007,main_election
35,Nirmal Biswas,KHOWAI,CPI(M),0,Graduate,1410109,134738,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5931,main_election
36,Autul Debbarma,KRISHNAPUR,BJP,0,Graduate Professional,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5848,main_election
37,Sushanta Chowdhury,MAJLISHPUR,BJP,2,Graduate Professional,4730195,4850000,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6010,main_election
38,Dhirendra Debbarma,MANDAI BAZAR,IPFT,1,10th Pass,849299,235000,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6068,main_election
39,Pravat Chowdhury,MANU,CPI(M),0,Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5802,main_election
40,Biplab Kumar Ghosh,MATARBARI,BJP,0,12th Pass,58608757,6957736,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6034,main_election
41,Ratan Lal Nath,MOHANPUR,BJP,4,Graduate Professional,12897253,1005192,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5876,main_election
42,Sri Subhash Chandra Das,NALCHAR,BJP,0,10th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5926,main_election
43,Bhagaban Das,PABIACHARA,BJP,0,8th Pass,197619,65571,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5859,main_election
44,Binay Bhushan Das,PANISAGAR,BJP,0,Graduate Professional,6021793,267535,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5870,main_election
45,Santana Chakma,PENCHARTHAL,BJP,0,Post Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5871,main_election
46,Rebati Mohan Das,PRATAPGARH,BJP,0,10th Pass,10213659,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5901,main_election
47,Pranajit Singha Roy,RADHAKISHORPUR,BJP,0,Graduate,54210240,2622120,https://www.myneta.info/tripura2018/candidate.php?candidate_id=6028,main_election
48,Dhananoy Tripura,RAIMA VALLEY,IPFT,0,Graduate,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5960,main_election
49,Sudhan Das,RAJNAGAR,CPI(M),0,12th Pass,4041826,1173382,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5793,main_election
50,Prasanta Debbarma,RAMCHANDRAGHAT,IPFT,0,12th Pass,639246,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5845,main_election
51,Surajit Datta,RAMNAGAR,BJP,0,12th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5889,main_election
52,Sankar Roy,SABROOM,BJP,0,12th Pass,14282706,554301,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5957,main_election
53,Pramod Reang,SANTIRBAZAR,BJP,0,12th Pass,804321,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5948,main_election
54,Brishaketu Debbarma,SIMNA,IPFT,0,Graduate Professional,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5874,main_election
55,Shyamal Chakraborty,SONAMURA,CPI(M),0,12th Pass,5966304,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5780,main_election
56,Ashis Das,SURMA,BJP,0,Graduate,201773,100000,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5967,main_election
57,Ramprasad Paul,SURYAMANINAGAR,BJP,0,8th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5916,main_election
58,Narendra Chandra Debbarma,TAKARJALA,IPFT,0,Graduate,12084603,0,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5841,main_election
59,Kalyani Roy,TELIAMURA,BJP,2,Graduate Professional,8518978,3288318,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5937,main_election
60,Asish Kumar Saha,TOWN BARDOWALI,BJP,0,12th Pass,,,https://www.myneta.info/tripura2018/candidate.php?candidate_id=5892,main_election
