Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,ANDHRA PRADESH,Mahabubabad,10,P. BALRAM,INC,0,Graduate,45,"Rs 1,71,95,194 ~ 1 Crore+","Rs 1,41,22,000 ~ 1 Crore+",Yes
2009,ANDHRA PRADESH,Mahabubabad,1,B. DILIP,BJP,0,Graduate,35,"Rs 1,15,45,000 ~ 1 Crore+","Rs 81,02,375 ~ 81 Lacs+",No
2009,ANDHRA PRADESH,Mahabubabad,2,Banoth Molchand,LSP,0,12th Pass,60,"Rs 10,10,000 ~ 10 Lacs+",Rs 0 ~,No
2009,ANDHRA PRADESH,Mahabubabad,3,D.T. Naik,PRAP,0,Graduate Professional,61,Not Available,Not Available,No
2009,ANDHRA PRADESH,Mahabubabad,4,Datla Nageswar Rao,IND,0,Graduate Professional,42,"Rs 27,00,000 ~ 27 Lacs+","Rs 3,00,000 ~ 3 Lacs+",No
2009,ANDHRA PRADESH,Mahabubabad,5,Gummadi Pullaiah,BSP,0,Graduate,58,"Rs 4,00,000 ~ 4 Lacs+",Rs 0 ~,No
2009,ANDHRA PRADESH,Mahabubabad,6,Kalthi Veeraswamy,IND,0,8th Pass,52,Not Available,Not Available,No
2009,ANDHRA PRADESH,Mahabubabad,7,Kechela Ranga Reddy,IND,0,Not Given,44,"Rs 6,00,000 ~ 6 Lacs+",Rs 0 ~,No
2009,ANDHRA PRADESH,Mahabubabad,8,Kunja Srinivasa Rao,CPI,1,Graduate,32,"Rs 3,10,500 ~ 3 Lacs+","Rs 50,000 ~ 50 Thou+",No
2009,ANDHRA PRADESH,Mahabubabad,9,P Satyanarayana,IND,0,12th Pass,32,Not Available,Not Available,No
2009,ANDHRA PRADESH,Mahabubabad,11,Padiga Yerraiah,IND,0,Not Given,64,Nil,Rs 0 ~,No
2009,ANDHRA PRADESH,Mahabubabad,12,Podem Sammaiah,PPOI,0,Post Graduate,31,Not Available,Not Available,No
