Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,ANDHRA PRADESH,Guntur,4,SAMBASIVA RAO RAYAPATI,INC,3,Graduate,65,"Rs 14,71,43,582 ~ 14 Crore+","Rs 4,52,04,329 ~ 4 Crore+",Yes
2009,ANDHRA PRADESH,Guntur,1,AMANULLA KHAN,LSP,0,Literate,37,"Rs 90,000 ~ 90 Thou+",Rs 0 ~,No
2009,ANDHRA PRADESH,Guntur,2,KOMMANABOINA LAKSHMAIAH,RDHP,0,Not Given,39,"Rs 2,22,400 ~ 2 Lacs+",Rs 0 ~,No
2009,ANDHRA PRADESH,Guntur,3,MALLELA BABU RAO,BSP,0,Post Graduate,61,Not Available,Not Available,No
2009,ANDHRA PRADESH,Guntur,5,SRINIVASA RAO THOTAKURA,Ajeya Bharat Party,0,Graduate Professional,34,Nil,Rs 0 ~,No
2009,ANDHRA PRADESH,Guntur,6,THOTA CHANDRA SEKHAR,PRAP,0,Doctorate,47,Not Available,Not Available,No
2009,ANDHRA PRADESH,Guntur,7,VELAGAPUDI LAKSHMANA RAO,PPOI,0,10th Pass,59,"Rs 1,77,92,174 ~ 1 Crore+",Rs 0 ~,No
2009,ANDHRA PRADESH,Guntur,8,YADLAPATI SWARUPARANI,BJP,0,Graduate,51,"Rs 6,90,21,000 ~ 6 Crore+","Rs 14,50,000 ~ 14 Lacs+",No
2009,ANDHRA PRADESH,Guntur,9,YARRAKULA TULASI RAM YADAV,SP,0,Not Given,30,Not Available,Not Available,No
