Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,ODISHA,SAMBALPUR,8,Nitesh Ganga Deb,BJP,1,12th Pass,47,"Rs 26,95,43,587 ~ 26 Crore+","Rs 1,03,37,195 ~ 1 Crore+",Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8477
2019,ODISHA,SAMBALPUR,1,Ashutosh Kumar Hanuman,Bharat Prabhat Party,0,Post Graduate,29,"Rs 50,690 ~ 50 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8474
2019,ODISHA,SAMBALPUR,2,Atma Ram Supkar,Pragatisheel Samaj Party,0,10th Pass,60,"Rs 3,93,40,660 ~ 3 Crore+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8479
2019,ODISHA,SAMBALPUR,3,Binay Ocean,Ambedkarite Party of India,0,Post Graduate,27,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7869
2019,ODISHA,SAMBALPUR,4,Kanhu Charan Sanbad,IND,0,10th Pass,65,"Rs 31,45,000 ~ 31 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8475
2019,ODISHA,SAMBALPUR,5,Mustukim,BSP,4,Illiterate,48,"Rs 11,55,000 ~ 11 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9905
2019,ODISHA,SAMBALPUR,6,Nabakishore Pradhan,SUCI(C),1,Graduate,51,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7868
2019,ODISHA,SAMBALPUR,7,Nalini Kanta Pradhan,BJD,0,Post Graduate,61,"Rs 7,56,51,064 ~ 7 Crore+","Rs 22,59,000 ~ 22 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8480
2019,ODISHA,SAMBALPUR,9,Prabhat Kumar Dharua,Gondvana Gantantra Party,0,12th Pass,64,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8478
2019,ODISHA,SAMBALPUR,10,Santoshini Karna,Ambedkar National Congress,0,10th Pass,45,"Rs 1,47,94,644 ~ 1 Crore+","Rs 45,00,000 ~ 45 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8476
2019,ODISHA,SAMBALPUR,11,Sarat Pattanayak,INC,0,Graduate Professional,62,"Rs 5,94,24,606 ~ 5 Crore+","Rs 7,03,915 ~ 7 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9906
