sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
45,Palturam,BALRAMPUR (SC),BJP,1,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4154,main_election
46,Prakash Chandra,BANDA,BJP,0,Graduate,147929430,40429688,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3066,main_election
47,Kuldeep Singh Sengar,BANGERMAU,BJP,1,12th Pass,29044307,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2231,main_election
48,Ram Govind Chaudhari,BANSDIH,SP,0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5178,main_election
49,Vimlesh Paswan,BANSGAON (SC),BJP,0,Graduate Professional,21840000,3250000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4750,main_election
50,Jai Pratap Singh,BANSI,BJP,0,Graduate,71864814,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4351,main_election
51,Dr. Ajay Kumar,BARA (SC),BJP,0,Doctorate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3593,main_election
52,Dharmraj Singh Yadav Urf Suresh Yadav,BARABANKI,SP,0,Graduate Professional,16076468,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2872,main_election
53,Dalveer Singh,BARAULI,BJP,3,Graduate Professional,59569314,1300000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=241,main_election
54,Krishanpal Malik Urf Krishanpal Malik,BARAUT,BJP,1,10th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=167,main_election
55,Dr. Arun Kumar,BAREILLY,BJP,0,Graduate Professional,136176941,14609530,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1692,main_election
56,Rajesh Agarwal,BAREILLY CANTT.,BJP,0,Post Graduate,34878384,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1703,main_election
57,Suresh Tiwari,BARHAJ,BJP,0,8th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4905,main_election
58,Sushant Kumar,BARHAPUR,BJP,0,Graduate,50446361,7275662,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1200,main_election
59,Kishan Lal Rajpoot,BARKHERA,BJP,0,12th Pass,1588332,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1748,main_election
60,Sri Dayaram Chaudhary,BASTI SADAR,BJP,1,12th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3985,main_election
61,Naresh Saini,BEHAT,INC,0,Post Graduate,10780291,398000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1069,main_election
62,Dhananjay,BELTHARA ROAD (SC),BJP,0,Graduate,377000,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5016,main_election
63,Ravindra Nath,BHADOHI,BJP,0,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5229,main_election
64,Hriday Narayan Dikshit,BHAGWANTNAGAR,BJP,0,Post Graduate,17385079,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2278,main_election
65,Savitri Katheria,BHARTHANA (SC),BJP,0,10th Pass,2090204,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2604,main_election
66,Ashutosh,BHATPAR RANI,SP,0,Doctorate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4920,main_election
67,Mohammad Aslam,BHINGA,BSP,1,Graduate Professional,30767906,2900000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4301,main_election
68,Vinod Kumar Katiyar,BHOGNIPUR,BJP,0,Post Graduate,145667783,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2697,main_election
69,Bahoran Lal Maurya,BHOJIPURA,BJP,0,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1621,main_election
70,Nagendra Singh,BHOJPUR,BJP,0,Graduate,13215957,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2512,main_election
71,Ram Naresh Agnihotri,BHONGAON,BJP,1,Graduate Professional,53953414,5864360,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2886,main_election
72,Vinay Shakya,BIDHUNA,BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2644,main_election
73,Suchi,BIJNOR,BJP,0,Post Graduate,10039039,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1237,main_election
74,Shobha Singh Chauhan,BIKAPUR,BJP,0,8th Pass,16468986,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4059,main_election
75,Mohd. Faeem,BILARI,SP,0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1366,main_election
76,Baldev Singh Aulakh,BILASPUR,BJP,0,Post Graduate,19861454,3045142,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1429,main_election
77,Ashish Kumar Singh,BILGRAM MALLANWAN,BJP,0,Graduate Professional,15105395,12510000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2173,main_election
78,Bhagwati Prasad,BILHAUR (SC),BJP,0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2711,main_election
79,Pt. Radha Krishan Sharma,BILSI,BJP,0,Graduate,34103148,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1539,main_election
80,Karan Singh Patel,BINDKI,BJP,0,Post Graduate,39270562,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3120,main_election
81,Agyash Ramsaran Verma,BISALPUR,BJP,7,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1763,main_election
82,Kushagra Sagar,BISAULI (SC),BJP,0,12th Pass,1538795,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1518,main_election
83,Mahendra Singh,BISWAN,BJP,0,Post Graduate,34880813,1020000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2058,main_election
84,Rajesh Kumar Mishra,BITHARI CHAINPUR,BJP,4,8th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1673,main_election
85,Abhijeet Singh Sanga,BITHOOR,BJP,10,Graduate,44274840,390000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2717,main_election
86,Umesh Malik,BUDHANA,BJP,6,Graduate,17353868,4093085,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=52,main_election
87,Virendra Singh Sirohi,BULANDSHAHR,BJP,1,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=216,main_election
88,Fateh Bahadur,CAIMPIYARGANJ,BJP,0,Graduate Professional,78258000,6923000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4489,main_election
89,Sanjay Kumar,CHAIL,BJP,0,Post Graduate,275209590,6794334,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3025,main_election
90,Sharda Prasad,CHAKIA (SC),BJP,1,Literate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5526,main_election
91,Naseer Ahmad Khan,CHAMRAUA,SP,0,Post Graduate,35128461,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1422,main_election
92,Gulab Devi,CHANDAUSI (SC),BJP,0,Post Graduate,4097000,2000000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1381,main_election
93,Kamlesh Saini,CHANDPUR,BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1247,main_election
94,Brijbhushan,CHARKHARI,BJP,6,Graduate,166413023,2510569,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2995,main_election
95,Vijay Kumar Kashyap,CHARTHAWAL,BJP,0,Post Graduate,6690080,50000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=483,main_election
96,Sangeeta Yadav,CHAURI-CHAURA,BJP,0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4773,main_election
97,Rahul Prakash,CHHANBEY (SC),Apna Dal (Soneylal),0,Graduate Professional,5092173,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5674,main_election
98,Sahender Singh,CHHAPRAULI,RLD,0,12th Pass,380496393,27989390,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=165,main_election
99,Ravendra Pal Singh,CHHARRA,BJP,0,10th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=9,main_election
100,Laxmi Narayan,CHHATA,BJP,0,Post Graduate,62948143,4824007,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2,main_election
101,Archana Pandey,CHHIBRAMAU,BJP,0,Post Graduate,30842565,46115,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2531,main_election
102,Vinayshankar,CHILLUPAR,BSP,0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4785,main_election
103,Chandrika Prasad Upadhyay,CHITRAKOOT,BJP,1,Post Graduate,20731979,519831,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2957,main_election
104,Anurag Singh,CHUNAR,BJP,2,Post Graduate,131070498,51807467,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5718,main_election
105,Ajay Pratap Singh,COLONELGANJ,BJP,1,12th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4216,main_election
106,Manvendra Singh,DADRAUL,BJP,0,Graduate Professional,21654660,1868149,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1838,main_election
107,Tejpal Singh Nagar,DADRI,BJP,0,Post Graduate,28999784,918550,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=204,main_election
108,Satish Chandra Sharma,DARIYABAD,BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2864,main_election
109,Rajeev Singh Urf Babbu Bhaiya,DATAGANJ,BJP,0,Post Graduate,144506865,26419815,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1579,main_election
110,Anita Singh Rajput,DEBAI,BJP,0,Doctorate,8286500,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=332,main_election
111,Brijesh,DEOBAND,BJP,0,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1129,main_election
112,Janmejai Singh,DEORIA,BJP,0,10th Pass,100254114,4893289,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4942,main_election
113,Ashok Kumar Rana,DHAMPUR,BJP,8,12th Pass,62753223,11038871,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1214,main_election
114,Rajeev Kumar,DHANAURA (SC),BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1455,main_election
115,Shri Ram,DHANGHATA (SC),BJP,1,Post Graduate,11197508,76000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3845,main_election
116,Awasthi Bala Prasad,DHAURAHRA,BJP,0,Graduate Professional,22232559,493119,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1954,main_election
117,Aslam Ali,DHOLANA,BSP,10,8th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=189,main_election
118,Lakhan Singh,DIBIYAPUR,BJP,0,Graduate Professional,14243269,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2632,main_election
119,Sukhdev Rajbhar,DIDARGANJ,BSP,0,Graduate Professional,21104514,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4527,main_election
120,Raghvendra Pratap Singh,DOMARIYAGANJ,BJP,1,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4370,main_election
121,Hariram,DUDDHI (ST),Apna Dal (Soneylal),12,10th Pass,10624000,1600000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5846,main_election
122,Vipin Kumar,ETAH,BJP,0,Graduate,108261476,6187625,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=292,main_election
123,Sarita Bhadauriya,ETAWAH,BJP,1,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2583,main_election
124,Ram Pratap Singh,ETMADPUR,BJP,4,Graduate Professional,1860535,460260,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=23,main_election
125,Dr. Shyam Bihari Lal,FARIDPUR (SC),BJP,0,Doctorate,23203702,3077733,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1654,main_election
126,Mejor Sunil Dutt Dwivedi,FARRUKHABAD,BJP,0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2493,main_election
127,Jitendra Verma,FATEHABAD,BJP,0,10th Pass,26204304,2627000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=279,main_election
128,Vikram Singh,FATEHPUR,BJP,4,Graduate,29583818,23839624,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3129,main_election
129,Udaybhan Singh,FATEHPUR SIKRI,BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=274,main_election
130,Ganga,FAZILNAGAR,BJP,0,Post Graduate,8167000,1349000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4490,main_election
131,Manish Asija,FIROZABAD,BJP,6,Graduate,72671267,7393142,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=129,main_election
132,Shailesh Kumar Singh,GAINSARI,BJP,9,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4121,main_election
133,Pradeep Kumar,GANGOH,BJP,5,Post Graduate,13552268,1100420,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1153,main_election
134,Jawahar Lal Rajpoot,GARAUTHA,BJP,1,Graduate Professional,12016878,771050,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3961,main_election
135,Kamal Singh,GARHMUKTESHWAR,BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=330,main_election
136,Prabhat Kumar Verma,GAURA,BJP,3,Post Graduate,7860200,2300000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4286,main_election
137,Rakesh Pratap Singh,GAURIGANJ,SP,3,10th Pass,36061115,9594629,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3767,main_election
138,Kamal Rani,GHATAMPUR (SC),BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2810,main_election
139,Atul Garg,GHAZIABAD,BJP,0,Graduate,121966511,81016447,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=186,main_election
140,Sangeeta,GHAZIPUR,BJP,0,Doctorate,5471103,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5766,main_election
141,Anil Kumar Maurya,GHORAWAL,BJP,0,Doctorate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5622,main_election
142,Fagu,GHOSI,BJP,2,10th Pass,79519311,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4582,main_election
143,Arvind Giri,GOLA GOKRANNATH,BJP,8,Graduate Professional,31322571,3088157,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1937,main_election
144,Prateek Singh,GONDA,BJP,1,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4188,main_election
145,Nafees Ahmad,GOPALPUR,SP,0,Post Graduate,6091255,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4533,main_election
146,Shyam Prakash,GOPAMAU (SC),BJP,0,Graduate,21394951,11700000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2150,main_election
147,Bipin Singh,GORAKHPUR RURAL,BJP,1,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4816,main_election
148,Dr. Radha Mohan Das Agrawal,GORAKHPUR URBAN,BJP,0,Post Graduate,31879393,202000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4488,main_election
149,Indra Pratap Alias Khabbu Tiwari,GOSHAINGANJ,BJP,8,12th Pass,1732000,442000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4096,main_election
150,Karinda Singh,GOVERDHAN,BJP,1,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=252,main_election
151,Satya Dev Pachauri,GOVINDNAGAR,BJP,0,Post Graduate,116952463,27425564,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2744,main_election
152,Ajeet Kumar,GUNNAUR,BJP,0,12th Pass,17534467,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1507,main_election
153,Vijay Kumar,GYANPUR,Nirbal Indian Shoshit Hamara Aam Dal,16,12th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5400,main_election
154,Baijnath Rawat,HAIDERGARH (SC),BJP,1,Post Graduate,12416501,3592204,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2860,main_election
155,Ashok Kumar Singh Chandel,HAMIRPUR,BJP,9,Graduate Professional,22109446,6290026,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2980,main_election
156,Hakim Lal,HANDIA,BSP,0,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3496,main_election
157,Vijay Pal,HAPUR,BJP,0,10th Pass,10676358,3732119,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=192,main_election
158,Rakesh Singh,HARCHANDPUR,INC,0,Graduate,276128756,12824656,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3241,main_election
159,Nitin Agarwal,HARDOI,SP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2137,main_election
160,Suresh Rahi,HARGAON (SC),BJP,0,Post Graduate,13181416,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2028,main_election
161,Ajay Kumar,HARRAIYA,BJP,1,Post Graduate,74210574,6500000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3929,main_election
162,Mahender Singh Khadakvanshi,HASANPUR,BJP,0,8th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1498,main_election
163,Dinesh,HASTINAPUR (SC),BJP,0,8th Pass,17910787,8295479,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=84,main_election
164,Pawan Kumar,HATA,BJP,4,Post Graduate,26579844,1763610,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4741,main_election
165,Hari Shankar Mahor,HATHRAS (SC),BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=13,main_election
166,Ranvendra Pratap Singh,HUSAINGANJ,BJP,0,12th Pass,37599236,7429653,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3150,main_election
167,Rajveer Diler,IGLAS (SC),BJP,0,8th Pass,10179404,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=12,main_election
168,Abrar Ahmad,ISAULI,SP,0,8th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3852,main_election
169,Dr. Satish Chandra Dewedi,ITWA,BJP,0,Doctorate,11221919,500000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4364,main_election
170,Suresh Kumar,JAGDISHPUR (SC),BJP,0,12th Pass,9761462,1180000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3787,main_election
171,Jai Kumar Singh Jaiki,JAHANABAD,Apna Dal (Soneylal),0,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3116,main_election
172,Triveni Ram,JAKHANIAN (SC),Suheldev Bhartiya Samaj Party,0,8th Pass,9193874,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5750,main_election
173,Sharad Vir Singh,JALALABAD,SP,0,Graduate,46062376,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1790,main_election
174,Ritesh,JALALPUR,BSP,0,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4244,main_election
175,Sanjeev Kumar,JALESAR (SC),BJP,0,Graduate,7364000,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=296,main_election
176,Virendra Kumar Yadav,JANGIPUR,SP,0,Doctorate,71869905,6264343,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5781,main_election
177,Ramgopal,JASRANA,BJP,4,12th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=119,main_election
