Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,MADHYA PRADESH,MORENA,12,Narendra Singh Tomar,BJP,1,Graduate,61,Not Available,Not Available,Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12247
2019,MADHYA PRADESH,MORENA,1,Ashok Rajoriya,Vishva SHakti Party,0,Graduate,46,"Rs 54,41,500 ~ 54 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12644
2019,MADHYA PRADESH,MORENA,2,Bajuddeen Baj,IND,1,Illiterate,80,"Rs 20,58,044 ~ 20 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12646
2019,MADHYA PRADESH,MORENA,3,Bhante Sangh Ratan,Bharat Prabhat Party,0,Literate,48,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12645
2019,MADHYA PRADESH,MORENA,4,Dhara Singh,Pragatishil Samajwadi Party (Lohia),0,10th Pass,42,"Rs 13,35,000 ~ 13 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12635
2019,MADHYA PRADESH,MORENA,5,Dheeraj Singh Mavai,IND,0,12th Pass,49,"Rs 80,86,908 ~ 80 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12649
2019,MADHYA PRADESH,MORENA,6,Dr. Randhir Singh Ruhal,Rashtra Nirman Party,0,Doctorate,61,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12634
2019,MADHYA PRADESH,MORENA,7,Kartar Singh Bhadana,BSP,5,8th Pass,61,"Rs 44,10,32,899 ~ 44 Crore+","Rs 1,15,99,732 ~ 1 Crore+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12633
2019,MADHYA PRADESH,MORENA,8,Laxmi Baghel,IND,0,Graduate,44,"Rs 38,00,923 ~ 38 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12650
2019,MADHYA PRADESH,MORENA,9,Mehabub Khan,IND,0,8th Pass,34,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12636
2019,MADHYA PRADESH,MORENA,10,Munna,IND,2,12th Pass,55,"Rs 41,35,000 ~ 41 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12639
2019,MADHYA PRADESH,MORENA,11,Narendra Singh ,Republican Party of India (Reformist),0,Post Graduate,33,"Rs 3,21,450 ~ 3 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13713
2019,MADHYA PRADESH,MORENA,13,Patiram Shakya,RPI(A),0,10th Pass,43,"Rs 18,21,000 ~ 18 Lacs+","Rs 90,000 ~ 90 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12642
2019,MADHYA PRADESH,MORENA,14,Pawan Kumar Goyal,Swatantra Jantaraj Party,2,Post Graduate,44,"Rs 1,44,74,150 ~ 1 Crore+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12250
2019,MADHYA PRADESH,MORENA,15,Prabhu Singh,IND,0,12th Pass,37,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12652
2019,MADHYA PRADESH,MORENA,16,Rajesh Singh Bhadoria,Akhand Rashtrawadi Party,0,12th Pass,26,"Rs 78,46,051 ~ 78 Lacs+","Rs 78,000 ~ 78 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12638
