Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,WEST BENGAL,MALDAHA_DAKSHIN,7,Isha Khan Choudhury,INC,0,Graduate,53,"Rs 1,48,10,368 ~ 1 Crore+",Rs 0 ~,Yes
2024,WEST BENGAL,MALDAHA_DAKSHIN,1,Ahmed Hedatul Hasan,IND,0,12th Pass,28,"Rs 1,88,500 ~ 1 Lacs+","Rs 18,000 ~ 18 Thou+",No
2024,WEST BENGAL,MALDAHA_DAKSHIN,2,Amal Kumar Rabidas,IND,0,10th Pass,39,"Rs 27,50,808 ~ 27 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,3,Angshudhar Mandal,SUCI(C),0,Graduate,50,Not Available,Not Available,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,4,Asim Mandal,Jan Sangh Party,0,12th Pass,34,"Rs 1,31,195 ~ 1 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,5,Bijoy Kumar Sarkar,IND,1,Doctorate,65,"Rs 3,61,33,311 ~ 3 Crore+",Rs 0 ~,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,6,Bikash Rabidas,BSP,0,10th Pass,40,Not Available,Not Available,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,8,Jalaluddin Sarkar,Bharatiya Nyay-Adhikar Raksha Party,0,Graduate,48,"Rs 14,13,993 ~ 14 Lacs+","Rs 7,85,000 ~ 7 Lacs+",No
2024,WEST BENGAL,MALDAHA_DAKSHIN,9,Kavir Madan Das,Ambedkarite Party of India,0,8th Pass,44,Not Available,Not Available,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,10,Md Monirul Hasan,Jamat-E-Seratul Mustakim,0,Graduate,54,"Rs 27,51,054 ~ 27 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,11,Md Nur Islam Sekh,Rashtriya Secular Majlis Party,1,12th Pass,42,"Rs 47,04,500 ~ 47 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,12,Md Shahnawaj Rahmatullah,Social Democratic Party Of India,0,10th Pass,34,Not Available,Not Available,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,13,Md. Jamal Saikh,IND,0,Graduate,28,"Rs 41,000 ~ 41 Thou+",Rs 0 ~,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,14,Purnochandra Mandal,IND,0,8th Pass,53,"Rs 5,20,100 ~ 5 Lacs+",Rs 0 ~,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,15,Shahnawaz Ali Raihan,AITC,0,Post Graduate,42,Not Available,Not Available,No
2024,WEST BENGAL,MALDAHA_DAKSHIN,16,Sreerupa Mitra Chaudhury (Nirbhaya Didi),BJP,3,Post Graduate,60,"Rs 42,95,409 ~ 42 Lacs+","Rs 11,25,837 ~ 11 Lacs+",No
2024,WEST BENGAL,MALDAHA_DAKSHIN,17,Susmita Dey Karjee,Bhartiya Lokmat Rashtrwadi Party,0,Post Graduate,37,"Rs 7,20,046 ~ 7 Lacs+","Rs 50,000 ~ 50 Thou+",No
