Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,WEST BENGAL,KRISHNANAGAR,9,Tapas Paul,AITC,4,Graduate,57,Not Available,Not Available,Yes
2014,WEST BENGAL,KRISHNANAGAR,1,Ahamed Hossain,IUML,0,Post Graduate,41,"Rs 1,66,00,547 ~ 1 Crore+",Rs 0 ~,No
2014,WEST BENGAL,KRISHNANAGAR,2,Harashit Biswas,BSP,0,Graduate,38,"Rs 18,02,540 ~ 18 Lacs+",Rs 0 ~,No
2014,WEST BENGAL,KRISHNANAGAR,3,Jaforulla Molla,Bahujan Mukti Party,0,Graduate,59,Not Available,Not Available,No
2014,WEST BENGAL,KRISHNANAGAR,4,Kamal Kanti Datta,SUCI(C),0,Post Graduate,59,"Rs 26,89,878 ~ 26 Lacs+",Rs 0 ~,No
2014,WEST BENGAL,KRISHNANAGAR,5,Razia Ahmed,INC,0,Graduate,45,"Rs 9,21,454 ~ 9 Lacs+",Rs 0 ~,No
2014,WEST BENGAL,KRISHNANAGAR,6,Satya Brata Mookherjee,BJP,0,Graduate,81,Not Available,Not Available,No
2014,WEST BENGAL,KRISHNANAGAR,7,Shantanu Jha,CPI(M),1,Doctorate,52,"Rs 1,25,23,492 ~ 1 Crore+","Rs 5,10,000 ~ 5 Lacs+",No
2014,WEST BENGAL,KRISHNANAGAR,8,Subimal Sengupta,CPI(ML)L,0,Graduate,55,"Rs 2,25,500 ~ 2 Lacs+",Rs 0 ~,No
