Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,TAMIL NADU,ARAKKONAM,19,S Jagathratchakan,DMK,2,10th Pass,76,"Rs 53,45,87,828 ~ 53 Crore+","Rs 6,49,50,00,000 ~ 649 Crore+",Yes
2024,TAMIL NADU,ARAKKONAM,1,A Jayachandran,IND,0,10th Pass,36,"Rs 16,94,200 ~ 16 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,2,A Palani,IND,0,10th Pass,43,"Rs 2,75,000 ~ 2 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,3,D Janakiraman,IND,0,12th Pass,42,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,4,D Pandiyan,BSP,0,Graduate Professional,55,"Rs 43,37,824 ~ 43 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,5,Dr A V Narendran,IND,0,Graduate Professional,40,"Rs 36,90,000 ~ 36 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,6,G Sudhakar,IND,0,10th Pass,33,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,7,Indu W,Tamil Manila Murpokku Dravida Kazhagam,0,Graduate Professional,29,"Rs 2,98,000 ~ 2 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,8,K Balu,Pattali Makkal Katchi,1,Graduate Professional,53,"Rs 7,92,23,947 ~ 7 Crore+","Rs 1,07,00,940 ~ 1 Crore+",No
2024,TAMIL NADU,ARAKKONAM,9,K Manigandan,IND,0,10th Pass,45,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,10,K Venkatesan,IND,0,12th Pass,45,"Rs 4,91,450 ~ 4 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,11,L Vijayan,AIADMK,0,12th Pass,44,"Rs 11,91,00,198 ~ 11 Crore+","Rs 9,98,17,008 ~ 9 Crore+",No
2024,TAMIL NADU,ARAKKONAM,12,M Balu,IND,0,12th Pass,36,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,13,M Thulasiraman,IND,0,8th Pass,38,"Rs 6,12,000 ~ 6 Lacs+","Rs 4,00,000 ~ 4 Lacs+",No
2024,TAMIL NADU,ARAKKONAM,14,M Vijay,IND,0,Post Graduate,28,"Rs 3,14,000 ~ 3 Lacs+","Rs 1,12,575 ~ 1 Lacs+",No
2024,TAMIL NADU,ARAKKONAM,15,M Vijayan,IND,0,5th Pass,43,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,16,N Sugumar,IND,0,8th Pass,40,"Rs 3,70,000 ~ 3 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,17,R Vinoth,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,0,10th Pass,31,"Rs 6,55,539 ~ 6 Lacs+","Rs 2,26,500 ~ 2 Lacs+",No
2024,TAMIL NADU,ARAKKONAM,18,S Afshia Nasrin,Naam Tamilar Katchi,0,Post Graduate,40,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,20,S Suresh Kumar,IND,0,Graduate Professional,41,"Rs 3,77,50,000 ~ 3 Crore+","Rs 1,10,30,830 ~ 1 Crore+",No
2024,TAMIL NADU,ARAKKONAM,21,Shanavas J,IND,0,Post Graduate,44,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,22,Shettu S,IND,0,Graduate Professional,50,"Rs 5,000 ~ 5 Thou+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,23,V Babu,United Republican Party of India,0,12th Pass,53,"Rs 29,000 ~ 29 Thou+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,24,V Krishnanandan,Anna MGR Dravida Makkal Kalgam,1,Graduate Professional,42,Not Available,Not Available,No
2024,TAMIL NADU,ARAKKONAM,25,V Vinayagam,IND,0,Graduate Professional,37,"Rs 12,48,976 ~ 12 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,ARAKKONAM,26,Vijayan K,All India Jananayaka Makkal Kazhagam,0,Graduate,46,Nil,Rs 0 ~,No
