sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Arun Narang,ABOHAR,BJP,0,Graduate Professional,65000000,4500000,https://www.myneta.info/punjab2017/candidate.php?candidate_id=223,main_election
2,Pawan Kumar Tinu,ADAMPUR (SC),SAD,0,Graduate,25607000,587000,https://www.myneta.info/punjab2017/candidate.php?candidate_id=361,main_election
3,Harpartap Singh,AJNALA,INC,0,Graduate Professional,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=1362,main_election
4,Surjit Singh Dhiman,AMARGARH,INC,0,8th Pass,101131375,35057508,https://www.myneta.info/punjab2017/candidate.php?candidate_id=768,main_election
5,Randeep Singh,AMLOH,INC,0,Graduate,137426600,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=603,main_election
6,Om Parkash Soni,AMRITSAR CENTRAL,INC,0,12th Pass,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=348,main_election
7,Navjot Singh Sidhu,AMRITSAR EAST,INC,1,Graduate Professional,459098908,5424641,https://www.myneta.info/punjab2017/candidate.php?candidate_id=1356,main_election
8,Sunil Dutti,AMRITSAR NORTH,INC,0,12th Pass,11893138,1470000,https://www.myneta.info/punjab2017/candidate.php?candidate_id=480,main_election
9,Inderbir Singh Bolaria,AMRITSAR SOUTH,INC,0,Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=807,main_election
10,Raj Kumar Verka,AMRITSAR WEST (SC),INC,0,12th Pass,15709317,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=95,main_election
11,Kanwar Pal Singh,ANADPUR SAHIB,INC,0,Graduate Professional,53456127,16600000,https://www.myneta.info/punjab2017/candidate.php?candidate_id=582,main_election
12,Simarjeet Singh Bains,ATAM NAGAR,Lok Insaaf Party,6,Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=629,main_election
13,Tarsem Singh,ATTARI (SC),INC,0,Post Graduate,77334452,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=107,main_election
14,Santokh Singh,BABA BAKALA (SC),INC,1,10th Pass,3687024,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=434,main_election
15,Darshan Lal,BALACHAUR,INC,0,10th Pass,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=581,main_election
16,Nathu Ram,BALLUANA (SC),INC,0,10th Pass,2721909,198770,https://www.myneta.info/punjab2017/candidate.php?candidate_id=684,main_election
17,Sukhwinder Kumar,BANGA (SC),SAD,0,Post Graduate,18496315,1224577,https://www.myneta.info/punjab2017/candidate.php?candidate_id=57,main_election
18,Gurmeet Singh Haher,BARNALA,AAP,0,Graduate Professional,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=261,main_election
19,Gurpreet Singh,BASSI PATHANA (SC),INC,0,12th Pass,7874275,210879,https://www.myneta.info/punjab2017/candidate.php?candidate_id=174,main_election
20,Lakhbir Singh,BATALA,SAD,0,10th Pass,125788748,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=370,main_election
21,Rupinder Kaur Ruby,BATHINDA RURAL (SC),AAP,0,Post Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=721,main_election
22,Manpreet Singh Badal,BATHINDA URBAN,INC,0,Graduate Professional,403715913,70973208,https://www.myneta.info/punjab2017/candidate.php?candidate_id=10,main_election
23,Pirmal Singh Dhaula,BHADAUR (SC),AAP,0,12th Pass,302457,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=759,main_election
24,Darshan Singh Brar,BHAGHA PURANA TEHSIL,INC,0,8th Pass,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=206,main_election
25,Joginder Pal,BHOA (SC),INC,1,10th Pass,64164573,6560780,https://www.myneta.info/punjab2017/candidate.php?candidate_id=299,main_election
26,Sukhpal Singh,BHOLATH,AAP,1,12th Pass,668232582,21600000,https://www.myneta.info/punjab2017/candidate.php?candidate_id=43,main_election
27,Pritam Singh,BHUCHO MANDI (SC),INC,0,10th Pass,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=714,main_election
28,Budh Ram,BUDHALADA (SC),AAP,0,Post Graduate,8774953,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=64,main_election
29,Raj Kumar,CHABBEWAL (SC),INC,0,Post Graduate,175070150,52326466,https://www.myneta.info/punjab2017/candidate.php?candidate_id=565,main_election
30,Charanjit Singh Channi,CHAMKAUR SAHIB (SC),INC,0,Post Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=165,main_election
31,Harvinder Singh Phoolka,DAKHA,AAP,0,Graduate Professional,104610552,8926886,https://www.myneta.info/punjab2017/candidate.php?candidate_id=650,main_election
32,Arun Dogra,DASUYA,INC,0,10th Pass,60394947,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=558,main_election
33,Sukhjinder Singh Randhawa,DERA BABA NANAK,INC,0,Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=320,main_election
34,Narinder Kumar Sharma,DERA BASSI,SAD,1,Graduate,112412304,61978379,https://www.myneta.info/punjab2017/candidate.php?candidate_id=377,main_election
35,Sukhjit Singh,DHARAMKOT,INC,0,8th Pass,41320268,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=664,main_election
36,Dalvir Singh Goldy,DHURI,INC,0,Post Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=770,main_election
37,Aruna Chaudhary,DINA NAGAR (SC),INC,0,Graduate Professional,51662751,407698,https://www.myneta.info/punjab2017/candidate.php?candidate_id=75,main_election
38,Harpal Singh,DIRBA (SC),AAP,0,Graduate Professional,6617000,0,https://www.myneta.info/punjab2017/candidate.php?candidate_id=749,main_election
39,Kusaldeep Singh,FARIDKOT,INC,0,Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=704,main_election
40,Tript Rajinder Singh,FATEHGARH CHURIAN,INC,0,Graduate,50086422,1268268,https://www.myneta.info/punjab2017/candidate.php?candidate_id=465,main_election
41,Kuljit Singh Nagra,FATEHGARH SAHIB,INC,0,Graduate Professional,57518762,2612744,https://www.myneta.info/punjab2017/candidate.php?candidate_id=599,main_election
42,Davinder Singh Ghubaya,FAZILKA,INC,0,Graduate,,,https://www.myneta.info/punjab2017/candidate.php?candidate_id=58,main_election
