Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,JAMMU & KASHMIR,BARAMULLA,10,Muzaffar Hussain Baig,JKPDP,0,Post Graduate,67,"Rs 20,07,07,183 ~ 20 Crore+","Rs 1,14,01,285 ~ 1 Crore+",Yes
2014,JAMMU & KASHMIR,BARAMULLA,1,Ab Hamid Malik,IND,0,Graduate Professional,35,"Rs 1,06,75,000 ~ 1 Crore+",Rs 0 ~,No
2014,JAMMU & KASHMIR,BARAMULLA,2,Abdul Hussain,IND,0,Others,45,"Rs 2,14,41,634 ~ 2 Crore+","Rs 6,97,808 ~ 6 Lacs+",No
2014,JAMMU & KASHMIR,BARAMULLA,3,Abdul Rashid Sheikh,IND,0,Graduate,48,Not Available,Not Available,No
2014,JAMMU & KASHMIR,BARAMULLA,4,Ashiq Hussain Ganie,IND,0,8th Pass,31,"Rs 7,15,000 ~ 7 Lacs+",Rs 0 ~,No
2014,JAMMU & KASHMIR,BARAMULLA,5,Ayaz Ahmad Sofi,Gareeb Aadmi Party,0,8th Pass,30,"Rs 10,000 ~ 10 Thou+","Rs 3,50,000 ~ 3 Lacs+",No
2014,JAMMU & KASHMIR,BARAMULLA,6,Bashir Ahmad Gojer Jagal,PRISM,0,5th Pass,46,Not Available,Not Available,No
2014,JAMMU & KASHMIR,BARAMULLA,7,Ghulam Mohammad Mir,BJP,0,Graduate Professional,63,"Rs 1,61,00,000 ~ 1 Crore+","Rs 13,80,000 ~ 13 Lacs+",No
2014,JAMMU & KASHMIR,BARAMULLA,8,Mohd Abdullah Chatwal,IND,0,10th Pass,51,"Rs 30,00,000 ~ 30 Lacs+","Rs 20,00,000 ~ 20 Lacs+",No
2014,JAMMU & KASHMIR,BARAMULLA,9,Mohd Shafi Bhat,BSP,0,Graduate Professional,52,Not Available,Not Available,No
2014,JAMMU & KASHMIR,BARAMULLA,11,Nisar Ahmad Ahanger,IND,0,10th Pass,34,"Rs 38,13,600 ~ 38 Lacs+",Rs 0 ~,No
2014,JAMMU & KASHMIR,BARAMULLA,12,Salam Ud Din Bajad,JKPC,0,Graduate Professional,65,Not Available,Not Available,No
2014,JAMMU & KASHMIR,BARAMULLA,13,Sharief-ud-din Shariq,JKNC,0,Post Graduate,79,"Rs 3,22,14,421 ~ 3 Crore+","Rs 5,00,000 ~ 5 Lacs+",No
2014,JAMMU & KASHMIR,BARAMULLA,14,Syed Mohd Rafiq Shah,JKNPP,0,Post Graduate,44,"Rs 18,08,145 ~ 18 Lacs+","Rs 8,00,000 ~ 8 Lacs+",No
2014,JAMMU & KASHMIR,BARAMULLA,15,Tanveer Hussain,IND,0,Graduate,46,Not Available,Not Available,No
