Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2004,WEST BENGAL,Howrah,14,Swadesh Chakrabortty,CPM,0,Graduate,61,"Rs 15,45,667 ~ 15 Lacs+",Rs 0 ~,Yes
2004,WEST BENGAL,Howrah,1,Aloke Ghosh,IND,0,Not Given,52,"Rs 3,59,522 ~ 3 Lacs+",Rs 0 ~,No
2004,WEST BENGAL,Howrah,2,Anup Dey,JD(S),0,12th Pass,27,"Rs 1,22,550 ~ 1 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2004,WEST BENGAL,Howrah,3,Bimal Mondal,IND,0,12th Pass,32,Not Available,Not Available,No
2004,WEST BENGAL,Howrah,4,Dr. Bikram Sarkar,AITC,0,Not Given,65,"Rs 50,40,000 ~ 50 Lacs+","Rs 49,831 ~ 49 Thou+",No
2004,WEST BENGAL,Howrah,5,Gautam Saha,IND,0,12th Pass,33,"Rs 88,034 ~ 88 Thou+",Rs 0 ~,No
2004,WEST BENGAL,Howrah,6,Gopal Chandra Modi,IND,0,Graduate,58,Not Available,Not Available,No
2004,WEST BENGAL,Howrah,7,Goutam Mondal,IND,0,Graduate,45,"Rs 9,40,087 ~ 9 Lacs+","Rs 90,000 ~ 90 Thou+",No
2004,WEST BENGAL,Howrah,8,Mantu Das,IND,0,Graduate,30,"Rs 12,011 ~ 12 Thou+",Rs 0 ~,No
2004,WEST BENGAL,Howrah,9,Monoranjan Polley,IND,0,Not Given,42,Not Available,Not Available,No
2004,WEST BENGAL,Howrah,10,Panchu Gopal Bagani,IND,0,Not Given,45,"Rs 2,50,000 ~ 2 Lacs+",Rs 0 ~,No
2004,WEST BENGAL,Howrah,11,Prasadi Ram,IND,0,10th Pass,65,"Rs 58,000 ~ 58 Thou+",Rs 0 ~,No
2004,WEST BENGAL,Howrah,12,Rabindra Kumar Jaiswal,BSP,0,Not Given,44,Not Available,Not Available,No
2004,WEST BENGAL,Howrah,13,Sultan Singh,INC,0,Graduate,60,"Rs 1,07,74,563 ~ 1 Crore+","Rs 2,38,347 ~ 2 Lacs+",No
