Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,BIHAR,SARAN,11,Rajiv Pratap Rudy,BJP,0,Post Graduate,62,"Rs 8,37,11,219 ~ 8 Crore+","Rs 6,56,891 ~ 6 Lacs+",Yes
2024,BIHAR,SARAN,1,Arti Kumari,IND,0,Graduate,46,"Rs 28,56,606 ~ 28 Lacs+","Rs 10,46,152 ~ 10 Lacs+",No
2024,BIHAR,SARAN,2,Avinash Kumar,BSP,0,12th Pass,29,"Rs 4,94,374 ~ 4 Lacs+","Rs 1,39,000 ~ 1 Lacs+",No
2024,BIHAR,SARAN,3,Barun Kumar Das,Gana Suraksha Party,0,12th Pass,37,Not Available,Not Available,No
2024,BIHAR,SARAN,4,Gajendra Prasad Chaursiya,Janhit Kisan Party,0,12th Pass,54,"Rs 14,50,000 ~ 14 Lacs+",Rs 0 ~,No
2024,BIHAR,SARAN,5,Gyani Kumar Sharma,Bharatiya Ekta Dal,3,Post Graduate,37,"Rs 51,000 ~ 51 Thou+",Rs 0 ~,No
2024,BIHAR,SARAN,6,Laxaman Prao Yadav,IND,0,Literate,69,Not Available,Not Available,No
2024,BIHAR,SARAN,7,Mohamad Salim,IND,0,10th Pass,36,"Rs 21,50,000 ~ 21 Lacs+",Rs 0 ~,No
2024,BIHAR,SARAN,8,Prabhat Kumar,IND,0,Post Graduate,54,"Rs 1,90,60,000 ~ 1 Crore+",Rs 0 ~,No
2024,BIHAR,SARAN,9,Raghwendra Pratap Singh,IND,0,Graduate,27,Not Available,Not Available,No
2024,BIHAR,SARAN,10,Rajesh Kushwaha,Bhartiya Lok Chetna Party,0,12th Pass,43,"Rs 5,76,000 ~ 5 Lacs+","Rs 2,90,000 ~ 2 Lacs+",No
2024,BIHAR,SARAN,12,Rohini Acharya,RJD,0,Graduate Professional,44,Not Available,Not Available,No
2024,BIHAR,SARAN,13,Shak Naushad,IND,0,Graduate,35,"Rs 61,11,628 ~ 61 Lacs+",Rs 0 ~,No
2024,BIHAR,SARAN,14,Shatrudhan Tiwary,Bhartiya Sarthak Party,3,8th Pass,63,"Rs 2,61,24,905 ~ 2 Crore+","Rs 1,16,89,473 ~ 1 Crore+",No
