Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MAHARASHTRA,YAVATMAL_WASHIM,7,Gawali Bhavana Pundlikrao,SHS,4,Graduate,41,"Rs 6,08,86,040 ~ 6 Crore+","Rs 73,68,967 ~ 73 Lacs+",Yes
2014,MAHARASHTRA,YAVATMAL_WASHIM,1,Abrar Ahmad Mahmud Khan,Welfare Party of India,0,Others,52,"Rs 62,99,991 ~ 62 Lacs+","Rs 7,00,000 ~ 7 Lacs+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,2,Adv.shivajirao Shivaramji Moghe,INC,2,Graduate Professional,69,"Rs 4,26,89,718 ~ 4 Crore+","Rs 1,13,15,807 ~ 1 Crore+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,3,Ahmad Parvez Iqbal Ahmad Nur Mohammad,SP,1,Graduate,44,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,4,Chavan Vinod Narayan,IND,0,10th Pass,59,"Rs 33,61,500 ~ 33 Lacs+","Rs 5,70,000 ~ 5 Lacs+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,5,Dhote Jambuwantrao Bapurao,AIFB,0,10th Pass,76,"Rs 65,45,000 ~ 65 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,6,Gaikawad Rajendra Vitthal,IND,1,12th Pass,41,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,8,Gurnule Ramesh Vithoba,IND,0,8th Pass,57,"Rs 85,000 ~ 85 Thou+",Rs 530 ~ 5 Hund+,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,9,Kamble Uttam Bhagaji,Prabuddha Republican Party,0,Post Graduate,46,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,10,Meshram Dnyaneshwar Tukaram,IND,0,Graduate,37,"Rs 1,33,000 ~ 1 Lacs+","Rs 39,060 ~ 39 Thou+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,11,Naresh Mahadeorao Gughane,IND,0,8th Pass,40,"Rs 65,000 ~ 65 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,12,Patil Upendra Babarao,IND,0,Graduate Professional,40,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,13,Prakash Raghunath Raut,IND,0,10th Pass,46,"Rs 2,50,000 ~ 2 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,14,Prashant Pandharinath Surve,IND,0,Post Graduate,39,"Rs 2,67,70,200 ~ 2 Crore+","Rs 46,00,000 ~ 46 Lacs+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,15,Raghunath Shankarrao Shelke,Ambedkarist Republican Party,0,Graduate,60,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,16,Raju Or Bharatraje Uddhaorao Patil,MNS,6,Graduate,38,"Rs 2,57,00,000 ~ 2 Crore+","Rs 14,00,000 ~ 14 Lacs+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,17,Rathod Baliram Parashram,BSP,0,Graduate Professional,58,"Rs 2,62,49,301 ~ 2 Crore+","Rs 21,06,000 ~ 21 Lacs+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,18,Rathod Induwar Kashiram,Bahujan Mukti Party,0,12th Pass,42,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,19,Rathod Mohan Mallu,Bharipa Bahujan Mahasangha,0,Post Graduate,61,"Rs 3,40,13,105 ~ 3 Crore+","Rs 17,50,000 ~ 17 Lacs+",No
2014,MAHARASHTRA,YAVATMAL_WASHIM,20,Rathod Naresh Fulsing,AAP,0,Graduate Professional,41,"Rs 20,30,000 ~ 20 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,21,Sawake Ramkrushna Pundlikrao,CPI(ML) Red star,0,10th Pass,38,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,22,Shaikh Jabbar Shaikh Usuf,IND,0,8th Pass,36,Rs 500 ~ 5 Hund+,Rs 0 ~,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,23,Shyamkumar Bapurao Lokhande,IND,0,Graduate,46,"Rs 35,64,000 ~ 35 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,24,Sudhakar Namdeorao Ghayawan,Republican Party of India (Khobragade),0,12th Pass,60,Not Available,Not Available,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,25,Suresh Rajaram Mukhmale,Maharashtra Vikas Aghadi,0,12th Pass,33,"Rs 32,80,000 ~ 32 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,YAVATMAL_WASHIM,26,Ulhas Vasramji Jadhao,IND,0,Graduate Professional,49,"Rs 53,94,200 ~ 53 Lacs+","Rs 8,50,000 ~ 8 Lacs+",No
