sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Satyanarayana Pithani,ACHANTA,TDP,1,Graduate,142705249,27270000,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=89,main_election
2,Gottipati Ravi Kumar,ADDANKI,TDP,8,12th Pass,363345521,74150838,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=91,main_election
3,Dr. Partha Sarathi Valmiki,ADONI,BJP,3,Post Graduate,,,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=83,main_election
4,Akhila Priya Bhuma,ALLAGADDA,TDP,12,Graduate Professional,127565258,4961900,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=167,main_election
5,B. Virupakshi,ALUR,YSRCP,1,8th Pass,86478826,8418709,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=70,main_election
6,Koona Ravi Kumar,AMADALAVALASA,TDP,15,Graduate Professional,,,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=86,main_election
7,Aithabathula Anandarao,AMALAPURAM (SC),TDP,3,Post Graduate,57977837,12608748,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=54,main_election
8,Konathala Ramakrishna,ANAKAPALLE,Janasena Party,0,Post Graduate,639536271,0,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=391,main_election
9,Daggupati Venkateswara Prasad,ANANTAPUR URBAN,TDP,1,Others,,,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=184,main_election
10,Ramakrishna Reddy Nallamilli,ANAPARTHY,BJP,32,Graduate Professional,35843539,44767663,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=2332,main_election
11,Regam Matyalingam,ARAKU VALLEY (ST),YSRCP,1,Post Graduate,3200049,176696,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=171,main_election
12,Anam Ramanarayana Reddy,ATMAKUR,TDP,1,Graduate Professional,,,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=172,main_election
13,Buddhaprasad Mandali,AVANIGADDA,Janasena Party,0,Graduate,19356036,5666934,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=2662,main_election
14,Dasari Sudha,BADVEL (SC),YSRCP,0,Graduate Professional,19275594,0,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=187,main_election
15,Bobbala Chinnolla Janardhan Reddy,BANAGANAPALLE,TDP,9,Graduate,,,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=158,main_election
16,Narendra Varma Raju Vegesana,BAPATLA,TDP,9,10th Pass,1094841878,273440402,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=59,main_election
17,Ramanjaneyulu Pulaparthi (Anjibabu),BHIMAVARAM,Janasena Party,0,12th Pass,400523572,2406664,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=2098,main_election
18,Ganta Srinivasa Rao,BHIMILI,TDP,3,Graduate Professional,,,https://www.myneta.info/AndhraPradesh2024/candidate.php?candidate_id=29,main_election
