Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,GUJARAT,RAJKOT,9,Kundaria Mohanbhai,BJP,0,8th Pass,67,Not Available,Not Available,Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8494
2019,GUJARAT,RAJKOT,1, Parmar Vijay,BSP,4,12th Pass,48,"Rs 5,35,000 ~ 5 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=11311
2019,GUJARAT,RAJKOT,2,Amardas Desani,IND,1,Post Graduate,52,"Rs 81,54,624 ~ 81 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9401
2019,GUJARAT,RAJKOT,3,Chauhan Manojbhai,IND,0,12th Pass,27,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9407
2019,GUJARAT,RAJKOT,4,Chitroda Nathalal,IND,0,Graduate Professional,59,"Rs 1,10,53,000 ~ 1 Crore+","Rs 9,22,957 ~ 9 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9404
2019,GUJARAT,RAJKOT,5,Dengada Pravinbhai,IND,9,Illiterate,57,"Rs 13,82,000 ~ 13 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9403
2019,GUJARAT,RAJKOT,6,J. B. Chauhan,IND,0,5th Pass,40,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9400
2019,GUJARAT,RAJKOT,7,Jaspalsinh Tomar,IND,0,Others,34,"Rs 37,48,000 ~ 37 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9402
2019,GUJARAT,RAJKOT,8,Kagathara Lalitbhai,INC,2,Graduate,61,"Rs 9,75,82,897 ~ 9 Crore+","Rs 8,21,06,333 ~ 8 Crore+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8495
2019,GUJARAT,RAJKOT,10,Rakeshbhai,IND,0,10th Pass,37,"Rs 8,01,500 ~ 8 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9406
