Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,JHARKHAND,Kodarma,2,Babu Lal Marandi,JVM(P),1,Graduate,51,"Rs 21,37,675 ~ 21 Lacs+",Rs 0 ~,Yes
2009,JHARKHAND,Kodarma,1,ASHOK KUMAR SHARMA,IND,0,12th Pass,35,"Rs 2,85,000 ~ 2 Lacs+",Rs 0 ~,No
2009,JHARKHAND,Kodarma,3,BISHNU PRASAD BHAIYA,JMM,0,10th Pass,47,Not Available,Not Available,No
2009,JHARKHAND,Kodarma,4,CHANDRA DHARI MAHTO,IND,0,Illiterate,28,"Rs 3,72,500 ~ 3 Lacs+",Rs 0 ~,No
2009,JHARKHAND,Kodarma,5,HADTAL DAS,BSA,0,Not Given,43,"Rs 1,80,000 ~ 1 Lacs+",Rs 0 ~,No
2009,JHARKHAND,Kodarma,6,KAMAL DAS,IND,0,10th Pass,35,Not Available,Not Available,No
2009,JHARKHAND,Kodarma,7,LAXAMAN DAS,IND,0,Not Given,37,"Rs 15,800 ~ 15 Thou+","Rs 50,000 ~ 50 Thou+",No
2009,JHARKHAND,Kodarma,8,Laxman Swarnkar,BJP,3,8th Pass,63,"Rs 23,91,000 ~ 23 Lacs+","Rs 2,60,000 ~ 2 Lacs+",No
2009,JHARKHAND,Kodarma,9,MANJOOR ALAM ANSARI,IND,0,Post Graduate,45,Not Available,Not Available,No
2009,JHARKHAND,Kodarma,10,Parmeshwar Yadav,RKSP,0,8th Pass,49,"Rs 21,13,000 ~ 21 Lacs+","Rs 17,14,197 ~ 17 Lacs+",No
2009,JHARKHAND,Kodarma,11,Pranav Kumar Verma,RJD,0,Post Graduate,29,"Rs 7,68,578 ~ 7 Lacs+",Rs 0 ~,No
2009,JHARKHAND,Kodarma,12,Raj Kumar Yadav,CPI(ML)(L),3,10th Pass,37,Not Available,Not Available,No
2009,JHARKHAND,Kodarma,13,RAJKISHOR PRASAD MODI,JVD,0,10th Pass,54,"Rs 45,50,000 ~ 45 Lacs+",Rs 0 ~,No
2009,JHARKHAND,Kodarma,14,SABHAPATI KUSHWAHA,BSP,0,Post Graduate,61,"Rs 88,55,592 ~ 88 Lacs+",Rs 0 ~,No
2009,JHARKHAND,Kodarma,15,TILAKDHARI PD. SINGH,INC,0,Graduate,65,Not Available,Not Available,No
2009,JHARKHAND,Kodarma,16,UMESH CHANDRA TRIVEDI,Jharkhand Party,0,Graduate Professional,41,"Rs 26,28,000 ~ 26 Lacs+",Rs 0 ~,No
