Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,UTTAR PRADESH,ROBERTSGANJ,7,Pakauri Lal,Apna Dal (Soneylal),0,Literate,66,"Rs 2,30,48,078 ~ 2 Crore+","Rs 6,84,133 ~ 6 Lacs+",Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12922
2019,UTTAR PRADESH,ROBERTSGANJ,1,Anita,JD(U),0,Graduate,38,"Rs 6,30,000 ~ 6 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13681
2019,UTTAR PRADESH,ROBERTSGANJ,2,Anuj Kumar,Bhartiya Lokmat Rashtrwadi Party,0,Post Graduate,28,"Rs 16,96,772 ~ 16 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13683
2019,UTTAR PRADESH,ROBERTSGANJ,3,Ashok Kumar Kanaujiya,CPI,0,Graduate Professional,55,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12920
2019,UTTAR PRADESH,ROBERTSGANJ,4,Bhagwati Prasad Choudhary,INC,0,Graduate Professional,64,"Rs 2,61,46,670 ~ 2 Crore+","Rs 41,05,250 ~ 41 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12924
2019,UTTAR PRADESH,ROBERTSGANJ,5,Bhai Lal,SP,1,8th Pass,67,"Rs 2,08,13,273 ~ 2 Crore+","Rs 6,40,631 ~ 6 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12925
2019,UTTAR PRADESH,ROBERTSGANJ,6,Kailash Nath,Suheldev Bhartiya Samaj Party,0,8th Pass,40,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12921
2019,UTTAR PRADESH,ROBERTSGANJ,8,Prabhu Dayal,IND,0,12th Pass,65,"Rs 18,60,000 ~ 18 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13682
2019,UTTAR PRADESH,ROBERTSGANJ,9,Ruby Prasad,Pragatishil Samajwadi Party (Lohia),0,Graduate,45,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13685
2019,UTTAR PRADESH,ROBERTSGANJ,10,S R Darapuri,All India Peoples Front (Radical),0,Graduate,64,"Rs 1,27,13,261 ~ 1 Crore+","Rs 1,05,801 ~ 1 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13684
2019,UTTAR PRADESH,ROBERTSGANJ,11,Sunil Kumar,Bharat Prabhat Party,0,12th Pass,42,"Rs 11,76,000 ~ 11 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13680
2019,UTTAR PRADESH,ROBERTSGANJ,12,Vidya Prakash Kureel,IND,0,Graduate,63,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13679
