Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MAHARASHTRA,CHANDRAPUR,1,Ahir Hansraj Gangaram,BJP,11,10th Pass,59,"Rs 1,55,48,000 ~ 1 Crore+","Rs 99,500 ~ 99 Thou+",Yes
2014,MAHARASHTRA,CHANDRAPUR,2,Ashok Vithoba Khandale,RPI,0,Graduate,64,"Rs 1,09,56,000 ~ 1 Crore+","Rs 10,00,000 ~ 10 Lacs+",No
2014,MAHARASHTRA,CHANDRAPUR,3,Atul Ashok Munginwar,IND,1,12th Pass,33,Not Available,Not Available,No
2014,MAHARASHTRA,CHANDRAPUR,4,Chatap Wamanrao Sadashiv,AAP,3,Graduate Professional,63,"Rs 2,93,75,000 ~ 2 Crore+","Rs 13,00,000 ~ 13 Lacs+",No
2014,MAHARASHTRA,CHANDRAPUR,5,Deotale Sanjay Wamanrao,INC,0,Graduate Professional,51,"Rs 4,54,64,118 ~ 4 Crore+","Rs 34,96,308 ~ 34 Lacs+",No
2014,MAHARASHTRA,CHANDRAPUR,6,Firaj Pathan,Bahujan Mukti Party,1,12th Pass,43,Not Available,Not Available,No
2014,MAHARASHTRA,CHANDRAPUR,7,Ghaywan Roshan Jambuwantrao,Republican Paksha (Khoripa),0,Post Graduate,32,"Rs 19,21,000 ~ 19 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,CHANDRAPUR,8,Kartik Gajanan Kodape,IND,0,Others,45,"Rs 1,90,000 ~ 1 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,CHANDRAPUR,9,Kumbhare Hansraj Gulab,BSP,0,Post Graduate,38,Not Available,Not Available,No
2014,MAHARASHTRA,CHANDRAPUR,10,Namdeo Shedmake,IND,1,10th Pass,46,"Rs 10,74,059 ~ 10 Lacs+","Rs 4,25,000 ~ 4 Lacs+",No
2014,MAHARASHTRA,CHANDRAPUR,11,Nandkishor Gangaram Rangari,Ambedkarite Party of India,0,Post Graduate,38,"Rs 41,11,000 ~ 41 Lacs+","Rs 15,80,000 ~ 15 Lacs+",No
2014,MAHARASHTRA,CHANDRAPUR,12,Nitin Vasant Pohane,Lok Bharati,0,Graduate,33,Not Available,Not Available,No
2014,MAHARASHTRA,CHANDRAPUR,13,Pankajkumar Sharma,AITC,0,Graduate,40,"Rs 97,57,822 ~ 97 Lacs+","Rs 4,50,000 ~ 4 Lacs+",No
2014,MAHARASHTRA,CHANDRAPUR,14,Pramod Mangaruji Sorte,IND,0,12th Pass,44,"Rs 5,66,100 ~ 5 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,CHANDRAPUR,15,Qureshi M. Ekhalak M. Yusuf,Socialist Party (India),0,Graduate,57,Not Available,Not Available,No
2014,MAHARASHTRA,CHANDRAPUR,16,Sanjay Nilkanth Gawande,IND,0,12th Pass,50,"Rs 21,70,000 ~ 21 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,CHANDRAPUR,17,Siddharth Raut,Prabuddha Republican Party,0,Post Graduate,33,"Rs 39,27,422 ~ 39 Lacs+","Rs 10,00,000 ~ 10 Lacs+",No
2014,MAHARASHTRA,CHANDRAPUR,18,Vinod Dinanath Meshram,IND,0,Not Given,41,Not Available,Not Available,No
