sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Shiv Prakash Ranjan,AGIAON (SC) : BYE ELECTION ON 01-06-2024,CPI(ML)(L),0,Graduate Professional,1040464,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13718,bye_election
2,Manorama Devi,BELAGANJ : BYE ELECTION ON 13-11-2024,JD(U),0,Post Graduate,728875956,10567616,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13757,bye_election
3,Amar Kumar Paswan,BOCHAHAN (SC) : BYE ELECTION ON 12-04-2022,RJD,0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13676,bye_election
4,Kusum Devi,GOPALGANJ : BYE ELECTION ON 03-11-2022,BJP,0,Literate,33138983,6467805,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13688,bye_election
5,Deepa Kumari,IMAMGANJ (SC) : BYE ELECTION ON 13-11-2024,Hindustani Awam Morcha (Secular),0,Post Graduate,60272930,4585289,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13766,bye_election
6,Kedar Prasad Gupta,KURHANI : BYE ELECTION ON 05-12-2022,BJP,0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13705,bye_election
7,Aman Bhushan Hajari,KUSHESHWAR ASTHAN : BYE ELECTION ON 30-10-2021,JD(U),0,10th Pass,9874426,364075,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13652,bye_election
8,Neelam Devi,MOKAMA : BYE ELECTION ON 03-11-2022,RJD,0,8th Pass,804311313,298907514,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13703,bye_election
9,Ashok Kumar Singh,RAMGARH : BYE ELECTION ON 13-11-2024,BJP,0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13741,bye_election
10,Shankar Singh,RUPAULI : BYE ELECTION ON 10-07-2024,IND,0,8th Pass,23545255,6306404,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13736,bye_election
11,Rajeev Kumar Singh,TARAPUR : BYE ELECTION ON 30-10-2021,JD(U),0,Graduate,20857771,662200,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13653,bye_election
12,Vishal Prashant,TARARI : BYE ELECTION ON 13-11-2024,BJP,0,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13742,bye_election
