sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
18,Madan Sahni,BAHADURPUR,JD(U),2,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12564,main_election
19,Prem Shankar Prasad,BAIKUNTHPUR,RJD,4,12th Pass,9233469,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11094,main_election
20,Syed Ruknuddin Ahmad,BAISI,All India Majlis-E-Ittehadul Muslimeen,7,12th Pass,9321218,4671873,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13132,main_election
21,Mukesh Kumar Yadav,BAJPATTI,RJD,2,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13600,main_election
22,Suryakant Paswan,BAKHRI (SC),CPI,1,Graduate,4406224,24000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10929,main_election
23,Aniruddh Kumar,BAKHTIARPUR,RJD,11,12th Pass,25534500,1203932,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11362,main_election
24,Mahboob Alam,BALRAMPUR,CPI(ML)(L),14,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13320,main_election
25,Kedar Nath Singh,BANIAPUR,RJD,5,Graduate,25869572,2068562,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11557,main_election
26,Ram Narayan Mandal,BANKA,BJP,1,Literate,16755519,245847,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9734,main_election
27,Nitin Nabin,BANKIPUR,BJP,5,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11409,main_election
28,Krishna Kumar Rishi,BANMANKHI (SC),BJP,2,12th Pass,23477166,2131593,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13223,main_election
29,Jyoti Devi,BARACHATTI (SC),Hindustani Awam Morcha (Secular),0,12th Pass,8675154,282032,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9935,main_election
30,Bijay Singh,BARARI,JD(U),0,10th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13353,main_election
31,Rampravesh Rai,BARAULI,BJP,1,Graduate,9472387,503680,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10894,main_election
32,Sudarshan Kumar,BARBIGHA,JD(U),0,12th Pass,16200000,1608333,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9767,main_election
33,Gyanendra Kumar Singh,BARH,BJP,1,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9774,main_election
34,Raghvendra Pratap Singh,BARHARA,BJP,4,10th Pass,24317088,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10286,main_election
35,Bachcha Pandey,BARHARIA,RJD,0,10th Pass,44948000,16950362,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11191,main_election
36,Arun Kumar Singh,BARURAJ,BJP,1,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11082,main_election
37,Anil Kumar,BATHNAHA (SC),BJP,0,Graduate Professional,1180597,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12958,main_election
38,Kundan Kumar,BEGUSARAI,BJP,0,Post Graduate,94643023,2466000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12358,main_election
39,Surendra Prasad Yadav,BELAGANJ,RJD,9,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9663,main_election
40,Panna Lal Singh Patel,BELDAUR,JD(U),1,10th Pass,12863271,448166,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11723,main_election
41,Manoj Yadav,BELHAR,JD(U),0,12th Pass,72623310,12140378,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9609,main_election
42,Sanjay Kumar Gupta,BELSAND,RJD,5,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11024,main_election
43,Vinod Narayan Jha,BENIPATTI,BJP,1,Graduate,24550223,314805,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13004,main_election
44,Binay Kumar Choudhary,BENIPUR,JD(U),0,Doctorate,20220240,573023,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11054,main_election
45,Renu Devi,BETTIAH,BJP,2,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10867,main_election
46,Bharat Bind,BHABUA,RJD,4,10th Pass,8425360,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9825,main_election
47,Ajit Sharma,BHAGALPUR,INC,7,Graduate,432791009,61677150,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11924,main_election
48,Sunil Kumar,BHORE (SC),JD(U),0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11114,main_election
49,Ajay Kumar,BIBHUTIPUR,CPI(M),3,Post Graduate,10395548,50000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12291,main_election
50,Niranjan Kumar Mehta,BIHARIGANJ,JD(U),0,Graduate,25568893,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12845,main_election
51,Dr. Sunil Kumar,BIHARSHARIF,BJP,7,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11300,main_election
52,Kumar Shailendra,BIHPUR,BJP,3,Graduate Professional,24966131,774833,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11228,main_election
53,Siddharth Saurav,BIKRAM,INC,6,12th Pass,35883038,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10209,main_election
54,Haribhushan Thakur,BISFI,BJP,1,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13032,main_election
55,Musafir Paswan,BOCHAHAN (SC),Vikassheel Insaan Party,5,10th Pass,77067393,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12493,main_election
56,Kumar Sarvjeet,BODH GAYA (SC),RJD,1,Graduate Professional,62976206,1121893,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9943,main_election
57,Shambhu Nath Yadav,BRAHAMPUR,RJD,4,10th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9630,main_election
58,Sanjay Kumar Tiwari,BUXAR,INC,8,Graduate,78590759,3050000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9709,main_election
59,Mohd. Zama Khan,CHAINPUR,BSP,3,12th Pass,3004000,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9561,main_election
60,Sumit Kumar Singh,CHAKAI,IND,1,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10008,main_election
61,Umakant Singh,CHANPATIA,BJP,0,10th Pass,154137653,89578676,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10964,main_election
62,Dr. C. N. Gupta,CHAPRA,BJP,0,Graduate Professional,42759401,3231700,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11625,main_election
63,Murari Prasad Gautam,CHENARI (SC),INC,1,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9834,main_election
64,Raj Vanshi Mahto,CHERIA - BARIARPUR,RJD,0,10th Pass,37881389,100000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12324,main_election
65,Neeraj Kumar Singh,CHHATAPUR,BJP,3,12th Pass,140853117,14842812,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13200,main_election
66,Lal Babu Prasad Gupta,CHIRAIA,BJP,0,Literate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13578,main_election
67,Rit Lal Ray,DANAPUR,RJD,14,12th Pass,120325356,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11469,main_election
68,Satyadeo Ram,DARAULI (SC),CPI(ML)(L),5,10th Pass,3059145,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11165,main_election
69,Karnjeet Singh Alias Vyas Singh,DARAUNDA,BJP,4,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11177,main_election
70,Sanjay Saraogi,DARBHANGA,BJP,4,Post Graduate,52927000,10697000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12789,main_election
71,Lalit Kumar Yadav,DARBHANGA RURAL,RJD,1,Post Graduate,175254396,23553195,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11062,main_election
72,Phate Bahadur Singh,DEHRI,RJD,1,10th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9863,main_election
73,Pawan Kumar Jaiswal,DHAKA,BJP,5,Graduate,51706684,6076041,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13408,main_election
74,Leshi Singh,DHAMDAHA,JD(U),0,12th Pass,25386712,6189832,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13254,main_election
75,Bhudeo Choudhary,DHORAIYA (SC),RJD,4,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9733,main_election
76,Sanjiv Chaurasia,DIGHA,BJP,3,Doctorate,77395963,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11382,main_election
77,Vijay Kumar Mandal,DINARA,RJD,4,Graduate,29898252,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9856,main_election
78,Ajit Kumar Singh,DUMRAON,CPI(ML)(L),2,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9813,main_election
79,Srikant Yadav,EKMA,RJD,0,8th Pass,32322970,21888925,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11533,main_election
80,Dr. Ramanand Yadav,FATUHA,RJD,4,Doctorate,107694883,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11463,main_election
81,Vidya Sagar Keshari,FORBESGANJ,BJP,2,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13641,main_election
82,Niranjan Roy,GAIGHAT,RJD,5,Graduate,25530761,7569120,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12721,main_election
83,Surendra Ram,GARKHA (SC),RJD,4,Graduate,13169555,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11637,main_election
84,Swarna Singh,GAURA BAURAM,Vikassheel Insaan Party,0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12442,main_election
85,Prem Kumar,GAYA TOWN,BJP,6,Doctorate,17054960,976373,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9945,main_election
86,Ram Bali Singh Yadav,GHOSI,CPI(ML)(L),1,Post Graduate,4188653,100000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9652,main_election
87,Md Kamran,GOBINDPUR,RJD,0,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9985,main_election
88,Bhim Kumar Singh,GOH,RJD,1,Graduate,65836996,1275874,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9895,main_election
89,Subash Singh,GOPALGANJ,BJP,6,10th Pass,21746625,836521,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12114,main_election
90,Narendra Kumar Niraj,GOPALPUR,JD(U),3,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11241,main_election
91,Devesh Kant Singh,GORIAKOTHI,BJP,0,Graduate,38699261,5658715,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12411,main_election
92,Sunil Mani Tiwari,GOVINDGANJ,BJP,1,Graduate,2279196,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10972,main_election
93,Vinay Kumar,GURUA,RJD,1,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9930,main_election
94,Awdhesh Singh,HAJIPUR,BJP,0,12th Pass,45256883,742386,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12172,main_election
95,Sudhanshu Shekhar,HARLAKHI,JD(U),0,Graduate,7776878,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12988,main_election
96,Hari Narayan Singh,HARNAUT,JD(U),0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10946,main_election
97,Krishnanandan Paswan,HARSIDHI (SC),BJP,0,12th Pass,12749229,5910656,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10969,main_election
98,Tej Pratap Yadav,HASANPUR,RJD,5,12th Pass,28338566,1757707,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12313,main_election
99,Rajesh Kumar Singh,HATHUA,RJD,3,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11118,main_election
100,Ram Chandra Prasad,HAYAGHAT,BJP,2,Doctorate,8200017,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12779,main_election
101,Krishnamurari Sharan Alias Prem Mukhiya,HILSA,JD(U),0,12th Pass,30731105,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11334,main_election
102,Nitu Kumari,HISUA,INC,7,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10523,main_election
103,Jitan Ram Manjhi,IMAMGANJ (SC),Hindustani Awam Morcha (Secular),6,Graduate,4438299,21317,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9716,main_election
104,Rakesh Kumar Roushan,ISLAMPUR,RJD,0,Post Graduate,29490080,1500000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11324,main_election
105,Ram Vishun Singh,JAGDISHPUR,RJD,0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10324,main_election
106,Jibesh Kumar,JALE,BJP,5,Post Graduate,35706546,7270995,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12751,main_election
107,Ajay Kumar Singh,JAMALPUR,INC,1,Doctorate,26886156,249845,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10056,main_election
108,Shreyasi Singh,JAMUI,BJP,0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9999,main_election
109,Kumar Krishna Mohan Alias Suday Yadav,JEHANABAD,RJD,0,Doctorate,11011819,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9885,main_election
110,Damodar Rawat,JHAJHA,JD(U),1,Post Graduate,28922226,1949773,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10000,main_election
111,Nitish Mishra,JHANJHARPUR,BJP,0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10880,main_election
112,Shahnawaz,JOKIHAT,All India Majlis-E-Ittehadul Muslimeen,1,Graduate Professional,25469821,722032,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13074,main_election
113,Shakeel Ahmad Khan,KADWA,INC,6,Doctorate,14825878,1250000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13519,main_election
114,Pawan Kumar Yadav,KAHALGAON,BJP,5,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9720,main_election
115,Manoj Kumar Yadav,KALYANPUR,RJD,2,Graduate,21831724,1686755,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10998,main_election
116,Maheshwar Hazari,KALYANPUR (SC),JD(U),1,Graduate,64152316,11696345,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13419,main_election
117,Mohammad Israil Mansuri,KANTI,RJD,2,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11074,main_election
118,Arun Singh,KARAKAT,CPI(ML)(L),2,10th Pass,17965594,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9547,main_election
119,Santosh Kumar Mishra,KARGAHAR,INC,0,Graduate Professional,48752296,5053396,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9847,main_election
120,Md. Afaque Alam,KASBA,INC,1,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13113,main_election
121,Tarkishore Prasad,KATIHAR,BJP,1,12th Pass,18940307,187500,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13534,main_election
122,Dr. Nikki Hembrom,KATORIA (ST),BJP,0,Doctorate,13281715,10800000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9742,main_election
123,Murari Mohan Jha,KEOTI,BJP,0,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12765,main_election
124,Shalini Mishra,KESARIA,JD(U),1,Post Graduate,33125675,11812836,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10973,main_election
125,Chhatrapati Yadav,KHAGARIA,INC,1,Post Graduate,13659772,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11691,main_election
126,Arun Shankar Prasad,KHAJAULI,BJP,4,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13553,main_election
127,Ijaharul Husain,KISHANGANJ (KISHANGANJ),INC,1,Post Graduate,6630818,79257,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12904,main_election
128,Muhammed Izhar Asfi,KOCHADHAMAN,All India Majlis-E-Ittehadul Muslimeen,2,10th Pass,26618562,228926,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12927,main_election
129,Kavita Devi,KORHA (SC),BJP,0,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13504,main_election
130,Amrendra Kumar Pandey,KUCHAIKOTE,JD(U),11,12th Pass,71595863,9384298,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12136,main_election
131,Arun Kumar Sinha,KUMHRAR,BJP,4,Graduate Professional,30758870,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11426,main_election
132,Anil Kumar Sahani,KURHANI,RJD,1,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12529,main_election
133,Bagi Kumar Verma,KURTHA,RJD,2,Graduate,86278475,5975983,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10402,main_election
134,Shashi Bhushan Hajari,KUSHESHWAR ASTHAN (SC),JD(U),1,12th Pass,16074922,111075,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11047,main_election
135,Rajesh Kumar,KUTUMBA (SC),INC,2,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9913,main_election
136,Vijay Kumar Sinha,LAKHISARAI,BJP,1,Others,89371448,2265944,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10071,main_election
137,Sanjay Kumar Singh,LALGANJ,BJP,1,Graduate,23555202,6250000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12190,main_election
138,Bharat Bhushan Mandal,LAUKAHA,RJD,0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13166,main_election
139,Vinay Bihari,LAURIYA,BJP,6,Graduate,36588000,980,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12672,main_election
140,Chandra Shekhar,MADHEPURA,RJD,3,Post Graduate,22844711,4030393,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12867,main_election
141,Rana Randhir,MADHUBAN,BJP,0,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10977,main_election
142,Samir Kumar Mahaseth,MADHUBANI,RJD,0,Post Graduate,244556813,2808726,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11034,main_election
143,Vijay Shanker Dubey,MAHARAJGANJ,INC,1,Graduate,58899678,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12425,main_election
144,Gunjeshwar Sah,MAHISHI,JD(U),0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12579,main_election
145,Bina Singh,MAHNAR,RJD,0,Graduate,42740981,2910434,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12239,main_election
146,Mukesh Kumar Raushan,MAHUA,RJD,4,Graduate Professional,95910596,34608050,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12698,main_election
147,Satish Kumar,MAKHDUMPUR (SC),RJD,8,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9894,main_election
148,Bhai Virendra,MANER,RJD,8,Graduate,25557608,3500000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11501,main_election
149,Manohar Prasad Singh,MANIHARI (ST),INC,0,Post Graduate,10545546,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13342,main_election
150,Dr. Satyendra Yadav,MANJHI,CPI(M),9,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10899,main_election
151,Jitendra Kumar Ray,MARHAURA,RJD,5,Graduate,40980000,3100000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11597,main_election
152,Rekha Devi,MASAURHI (SC),RJD,3,5th Pass,10702968,99167,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9614,main_election
153,Raj Kumar Singh,MATIHANI,LJP,0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12345,main_election
154,Rajeev Kumar,MINAPUR,RJD,5,12th Pass,20563705,5073000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11069,main_election
155,Sangita Kumari,MOHANIA (SC),RJD,0,Post Graduate,12196844,4700000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9713,main_election
156,Rajesh Kumar Singh,MOHIUDDINNAGAR,BJP,0,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12279,main_election
157,Anant Kumar Singh,MOKAMA,RJD,38,Literate,685678795,171583625,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9683,main_election
158,Ranvijay Sahu,MORWA,RJD,0,Graduate,28274243,664493,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13476,main_election
159,Pramod Kumar,MOTIHARI,BJP,4,Graduate Professional,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13396,main_election
160,Pranav Kumar,MUNGER,BJP,0,Graduate,5335580,353300,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9751,main_election
161,Bijendra Chaudhary,MUZAFFARPUR,INC,6,Graduate,27195771,3668286,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12501,main_election
162,Vijay Kumar Singh Alias Dabloo Singh,NABINAGAR,RJD,5,10th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10801,main_election
163,Shrawon Kumar,NALANDA,JD(U),0,12th Pass,23943354,1906250,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11350,main_election
164,Shamim Ahmad,NARKATIA,RJD,0,Graduate Professional,45986800,6213038,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13381,main_election
165,Rashmi Varma,NARKATIAGANJ,BJP,2,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12639,main_election
166,Jai Prakash Yadav,NARPATGANJ,BJP,3,Graduate,60986243,3154061,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13621,main_election
167,Ali Ashraf Siddiqui,NATHNAGAR,RJD,0,Graduate,43103744,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11267,main_election
168,Narayan Prasad,NAUTAN,BJP,0,10th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10866,main_election
169,Vibha Devi,NAWADA,RJD,0,Literate,290761748,4249262,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9978,main_election
170,Aniruddha Prasad Yadav,NIRMALI,JD(U),0,12th Pass,63105120,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13281,main_election
171,Anita Devi,NOKHA,RJD,1,12th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9859,main_election
172,Rishi Kumar,OBRA,RJD,0,Post Graduate,41224535,2300000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9904,main_election
173,Sandeep Saurav,PALIGANJ,CPI(ML)(L),0,Doctorate,345000,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=9567,main_election
174,Doctor Sanjeev Kumar,PARBATTA,JD(U),7,Doctorate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=10933,main_election
175,Gaytri Devi,PARIHAR,BJP,0,8th Pass,25520928,5555543,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12973,main_election
176,Ashok Kumar Singh,PAROO,BJP,3,Literate,24435673,1873008,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11084,main_election
177,Chhote Lal Ray,PARSA,RJD,3,10th Pass,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11659,main_election
178,Lakhendra Kumar Raushan,PATEPUR (SC),BJP,0,Graduate,14410838,923225,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=12474,main_election
179,Nand Kishore Yadav,PATNA SAHIB,BJP,1,12th Pass,18422783,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11451,main_election
180,Sheela Kumari,PHULPARAS,JD(U),0,Post Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11043,main_election
181,Gopal Ravidas,PHULWARI (SC),CPI(ML)(L),0,Graduate,159000,27000,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11528,main_election
182,Shyambabu Prasad Yadav,PIPRA,BJP,2,12th Pass,13332220,0,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=11004,main_election
183,Rambilash Kamat,PIPRA,JD(U),3,Graduate,,,https://www.myneta.info/Bihar2020/candidate.php?candidate_id=13297,main_election
