sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Pravin Vasantrao Tayade,ACHALPUR,BJP,4,12th Pass,14662411,440000,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=247,main_election
2,Atram Dharamraobaba Bhagwantrao,AHERI (ST),NCP,1,10th Pass,122536596,7121251,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1372,main_election
3,Sangram Arunkaka Jagtap,AHMEDNAGAR CITY,NCP,1,Graduate,,,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=128,main_election
4,Babasaheb Mohanrao Patil,AHMEDPUR,NCP,0,Graduate,82862515,759347119,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=127,main_election
5,Ganesh Ramchandra Naik,AIROLI,BJP,2,10th Pass,248839634,64489388,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1383,main_election
6,Kalyanshetti Sachin Panchappa,AKKALKOT,BJP,2,Graduate Professional,,,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1391,main_election
7,Amshya Fulji Padvi,AKKALKUWA (ST),Shiv Sena,5,12th Pass,66487579,7999997,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1396,main_election
8,Randhir Pralhadrao Sawarkar,AKOLA EAST,BJP,1,Graduate Professional,171041171,34028418,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=379,main_election
9,Sajid Khan Pathan,AKOLA WEST,INC,10,8th Pass,,,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1225,main_election
10,Dr. Kiran Yamaji Lahamate,AKOLE (ST),NCP,0,Graduate Professional,14366338,308514,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=131,main_election
11,Prakash Gunwant Bharsakle,AKOT,BJP,0,8th Pass,185239942,1158163,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1211,main_election
12,Mahendra Hari Dalvi,ALIBAG,Shiv Sena,1,8th Pass,,,https://www.myneta.info/Maharashtra2024/candidate.php?candidate_id=1800,main_election
