sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Raghunath Singh Chauhan,ALMORA,BJP,0,Graduate,15390378,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=602,main_election
2,Adesh Chauhan,B.H.E.L. RANIPUR,BJP,0,12th Pass,7994535,649010,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=353,main_election
3,Mahendra Prasad,BADRINATH,BJP,0,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=7,main_election
4,Chandan Ram Dass,BAGESHWAR(SC),BJP,0,Graduate,4962000,1385000,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=549,main_election
5,Yashpal Arya,BAJPUR(SC),BJP,0,Graduate,55084609,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=109,main_election
6,Mamta Rakesh,BHAGWANPUR(SC),INC,0,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=363,main_election
7,Ram Singh Kaira,BHIMTAL,IND,1,Graduate,6322780,293546,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=142,main_election
8,Pritam Singh,CHAKRATA(ST),INC,1,Graduate Professional,81021731,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=20,main_election
9,Kailash Chandra,CHAMPAWAT,BJP,0,Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=152,main_election
10,Satpal Maharaj,CHAUBATTAKHAL,BJP,0,Others,802555607,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=471,main_election
11,Shri Harbans Kapoor,DEHRADUN CANTT,BJP,0,Graduate Professional,12166325,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=279,main_election
12,Vinod Kandari,DEOPRAYAG,BJP,0,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=60,main_election
13,Pritam Singh Panwar,DHANOLTI,IND,0,Graduate,21768262,3434265,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=200,main_election
14,Vinod Chamoli,DHARAMPUR,BJP,1,Graduate,12630807,1920594,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=242,main_election
15,Harish Singh,DHARCHULA,INC,0,10th Pass,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=69,main_election
16,Vishan Singh,DIDIHAT,BJP,1,Post Graduate,7869547,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=68,main_election
17,Trivendra Singh Rawat,DOIWALA,BJP,0,Post Graduate,11583826,1159238,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=298,main_election
18,Mahesh Singh Negi,DWARAHAT,BJP,0,Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=593,main_election
19,Arvind Pandey,GADARPUR,BJP,12,Graduate,6280563,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=105,main_election
20,Meena Gangola,GANGOLIHAT(SC),BJP,0,Graduate,3314469,490000,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=77,main_election
21,Gopal Singh Rawat,GANGOTRI,BJP,1,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=5,main_election
22,Shakti Lal Shah,GHANSHALI(SC),BJP,0,12th Pass,1987600,263444,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=47,main_election
23,Indira Hridayesh,HALDWANI,INC,0,Doctorate,41864403,8922503,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=129,main_election
24,Mr. Madan Kaushik,HARIDWAR,BJP,2,Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=374,main_election
25,Yatishwaranand,HARIDWAR RURAL,BJP,1,Post Graduate,5600976,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=381,main_election
26,Govind Singh Kunjwal,JAGESHWAR,INC,0,12th Pass,18285916,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=577,main_election
27,Adesh Singh,JASPUR,INC,1,12th Pass,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=664,main_election
28,Desraj Karanwal,JHABRERA (SC),BJP,3,Graduate,12548326,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=390,main_election
29,Suresh Rathor,JWALAPUR (SC),BJP,0,Post Graduate,27651346,3732205,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=404,main_election
30,Bansidhar Bhagat,KALADHUNGI,BJP,0,8th Pass,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=125,main_election
31,Balwant Singh,KAPKOTE,BJP,0,10th Pass,9846625,9200000,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=538,main_election
32,Surendra Singh,KARNPRAYAG,BJP,0,10th Pass,21914408,547677,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=10,main_election
33,Harbhajan Singh Cheema,KASHIPUR,BJP,0,10th Pass,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=668,main_election
34,Manoj Rawat,KEDARNATH,INC,1,Post Graduate,8386844,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=640,main_election
35,Kunwar Parnav Singh Champion,KHANPUR,BJP,0,Graduate,18791000,1900000,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=412,main_election
36,Pushkar Singh Dhami,KHATIMA,BJP,0,Graduate Professional,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=82,main_election
37,Rajesh Shukla,KICHHA,BJP,0,Graduate,259786332,3783823,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=96,main_election
38,(dr) Harak Singh Rawat,KOTDWAR,BJP,2,Doctorate,26895976,0,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=484,main_election
39,Sanjay Gupta,LAKSAR,BJP,0,Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=425,main_election
40,Naveen Chandra Dumka,LALKUWA,BJP,1,Graduate,12818974,1541895,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=149,main_election
41,Daleep Singh Rawat,LANSDOWNE,BJP,0,Graduate,16139523,1010050,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=497,main_election
42,Puran Singh Fartyal,LOHAGHAT,BJP,3,10th Pass,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=154,main_election
43,Qazi Mohd Nizamuddin,MANGLORE,INC,0,Graduate,213038282,5851920,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=442,main_election
44,Ganesh Joshi,MUSSOORIE,BJP,2,10th Pass,32753164,817955,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=301,main_election
45,Sanjeev Arya,NAINITAL(SC),BJP,0,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=135,main_election
46,Prem Singh,NANAK MATTA(ST),BJP,0,Doctorate,1703515,324640,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=86,main_election
47,Subodh Uniyal,NARENDRANAGAR,BJP,1,Post Graduate,7848034,10300000,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=178,main_election
48,Mukesh Singh Koli,PAURI (SC),BJP,0,12th Pass,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=502,main_election
49,Furkan Ahmad,PIRANKALIYAR,INC,0,10th Pass,25112401,2329834,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=447,main_election
50,Prakash Pant,PITHORAGARH,BJP,0,Graduate,12858826,5346326,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=62,main_election
51,Vijay Singh Panwar,PRATAPNAGAR,BJP,0,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=183,main_election
52,Raj Kumar,PUROLA(SC),INC,1,Graduate Professional,23983692,266122,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=246,main_election
53,Umesh Sharma Kau,RAIPUR,BJP,0,Graduate,30752400,1000000,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=319,main_election
54,Khajan Dass,RAJPUR ROAD(SC),BJP,0,8th Pass,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=327,main_election
55,Diwan Singh Bisht,RAMNAGAR,BJP,0,Post Graduate,16788214,274611,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=121,main_election
56,Karan Mahara,RANIKHET,INC,0,Graduate,14295961,1172880,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=572,main_election
57,Premchand Aggarwal,RISHIKESH,BJP,2,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=336,main_election
58,Pradeep Batra,ROORKEE,BJP,4,Post Graduate,38120898,8226027,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=457,main_election
59,Bharat Singh,RUDRAPRAYAG,BJP,0,Graduate,14247711,498848,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=171,main_election
60,Rajkumar Thukral,RUDRAPUR,BJP,1,Post Graduate,,,https://www.myneta.info/uttarakhand2017/candidate.php?candidate_id=688,main_election
