Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,ANDHRA PRADESH,ANANTHAPUR,1,Ambica G Lakshminarayana Valmiki,TDP,8,Graduate,60,"Rs 4,75,40,056 ~ 4 Crore+","Rs 21,19,559 ~ 21 Lacs+",Yes
2024,ANDHRA PRADESH,ANANTHAPUR,2,B.Nagamuthyalu,SUCI(C),0,10th Pass,42,"Rs 3,45,573 ~ 3 Lacs+",Rs 0 ~,No
2024,ANDHRA PRADESH,ANANTHAPUR,3,B.Raghavendra Prasad,IND,4,12th Pass,33,Not Available,Not Available,No
2024,ANDHRA PRADESH,ANANTHAPUR,4,Banasi Narayanappa,BSP,0,Graduate Professional,48,"Rs 6,83,000 ~ 6 Lacs+",Rs 0 ~,No
2024,ANDHRA PRADESH,ANANTHAPUR,5,Dr.Nallani Ramesh Naidu,Andhra Rastra Praja Samithi,1,Graduate,44,"Rs 4,70,000 ~ 4 Lacs+",Rs 0 ~,No
2024,ANDHRA PRADESH,ANANTHAPUR,6,Durga Prasad D Byatarayanaji,Challengers Party,0,Graduate Professional,58,Not Available,Not Available,No
2024,ANDHRA PRADESH,ANANTHAPUR,7,G.V.Ramana Reddy,IND,1,12th Pass,59,"Rs 5,14,19,000 ~ 5 Crore+","Rs 6,40,000 ~ 6 Lacs+",No
2024,ANDHRA PRADESH,ANANTHAPUR,8,Kethireddy Raghunathareddy,IND,0,10th Pass,48,"Rs 22,00,500 ~ 22 Lacs+","Rs 65,00,000 ~ 65 Lacs+",No
2024,ANDHRA PRADESH,ANANTHAPUR,9,Kuruba Mallikarjuna.S.,All India Kisan Janatha party,0,12th Pass,37,Not Available,Not Available,No
2024,ANDHRA PRADESH,ANANTHAPUR,10,Lokanath Gowd Suragowini,IND,0,10th Pass,40,"Rs 33,35,373 ~ 33 Lacs+","Rs 1,25,944 ~ 1 Lacs+",No
2024,ANDHRA PRADESH,ANANTHAPUR,11,M.Surendra,Pyramid Party of India,0,Graduate,38,"Rs 3,73,500 ~ 3 Lacs+","Rs 57,000 ~ 57 Thou+",No
2024,ANDHRA PRADESH,ANANTHAPUR,12,Malagundla Sankar Narayana,YSRCP,4,Graduate Professional,59,Not Available,Not Available,No
2024,ANDHRA PRADESH,ANANTHAPUR,13,Mallikarjuna Vajjala,INC,0,10th Pass,61,"Rs 6,99,18,391 ~ 6 Crore+","Rs 84,30,000 ~ 84 Lacs+",No
2024,ANDHRA PRADESH,ANANTHAPUR,14,P.Chowdeswari,IND,0,Graduate,38,"Rs 3,30,40,267 ~ 3 Crore+","Rs 56,07,058 ~ 56 Lacs+",No
2024,ANDHRA PRADESH,ANANTHAPUR,15,Shaik.Nizam,SP,0,5th Pass,44,Not Available,Not Available,No
2024,ANDHRA PRADESH,ANANTHAPUR,16,Sreerangarajula Gopinath Royal,IND,5,Post Graduate,33,"Rs 3,46,19,800 ~ 3 Crore+","Rs 8,35,029 ~ 8 Lacs+",No
2024,ANDHRA PRADESH,ANANTHAPUR,17,Srinivasa Raju.O,Bhartiya Panchyat Party,0,Post Graduate,35,"Rs 21,500 ~ 21 Thou+",Rs 0 ~,No
2024,ANDHRA PRADESH,ANANTHAPUR,18,U.C.Venkatasubbaiah,Jaathia Chethi Vruthula Ikya Vedika Party,0,5th Pass,59,Not Available,Not Available,No
2024,ANDHRA PRADESH,ANANTHAPUR,19,V.Murali Prasad Reddy,IND,2,10th Pass,53,"Rs 1,20,43,537 ~ 1 Crore+","Rs 19,87,581 ~ 19 Lacs+",No
2024,ANDHRA PRADESH,ANANTHAPUR,20,Vadla Kesavaiah,IND,0,Post Graduate,68,"Rs 1,59,15,213 ~ 1 Crore+","Rs 18,00,000 ~ 18 Lacs+",No
