sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Abdul Batin Khandakar,ABHAYAPURI NORTH,INC,0,Graduate Professional,11589135,2755336,https://www.myneta.info/Assam2021/candidate.php?candidate_id=791,main_election
2,Pradip Sarkar,ABHAYAPURI SOUTH (SC),INC,0,12th Pass,30684844,0,https://www.myneta.info/Assam2021/candidate.php?candidate_id=931,main_election
3,Nijam Uddin Choudhury,ALGAPUR,AIUDF,1,8th Pass,,,https://www.myneta.info/Assam2021/candidate.php?candidate_id=329,main_election
4,Prodip Hazarika,AMGURI,AGP,0,Post Graduate,25155567,1900000,https://www.myneta.info/Assam2021/candidate.php?candidate_id=73,main_election
5,Abdul Aziz,BADARPUR,AIUDF,1,12th Pass,39327526,13498716,https://www.myneta.info/Assam2021/candidate.php?candidate_id=316,main_election
6,Sherman Ali Ahmed,BAGHBAR,INC,1,Graduate,,,https://www.myneta.info/Assam2021/candidate.php?candidate_id=810,main_election
7,Rupsing Teron,BAITHALANGSO (ST),BJP,0,Graduate,7554269,0,https://www.myneta.info/Assam2021/candidate.php?candidate_id=371,main_election
8,Bhupen Baro,BARAMA (ST),"United Peoples Party, Liberal",0,10th Pass,3317839,0,https://www.myneta.info/Assam2021/candidate.php?candidate_id=1081,main_election
9,Ganesh Kumar Limbu,BARCHALLA,BJP,0,Post Graduate,,,https://www.myneta.info/Assam2021/candidate.php?candidate_id=82,main_election
10,Jitu Goswami,BARHAMPUR,BJP,3,12th Pass,149968329,34610580,https://www.myneta.info/Assam2021/candidate.php?candidate_id=413,main_election
11,Diganta Barman,BARKHETRY,INC,0,Graduate,54154529,1950000,https://www.myneta.info/Assam2021/candidate.php?candidate_id=769,main_election
12,Misbahul Islam Laskar,BARKHOLA,INC,0,Graduate Professional,,,https://www.myneta.info/Assam2021/candidate.php?candidate_id=350,main_election
