sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Tushar Govindrao Rathod,MUKHED : BYE- ELECTION ON 13-02-2015,BJP,0,Graduate Professional,27662261,1220490,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4819,bye_election
2,Ghoda Amit Krishna,PALGHAR (ST) : BYE- ELECTION ON 13-02-2016,SHS,0,Graduate,3934800,1770900,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4854,bye_election
3,Patil Suman Raosaheb,TASGAON-KAVATHE MAHANKAL : BYE- ELECTION ON 11-04-2015,NCP,0,5th Pass,,,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4840,bye_election
4,Trupti Prakash Sawant,VANDRE EAST : BYE- ELECTION ON 11-04-2015,SHS,0,Graduate,24535725,0,https://www.myneta.info/maharashtra2014/candidate.php?candidate_id=4827,bye_election
