Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2014,TAMIL NADU,NAGAPATTINAM,2,Gopal. Dr. K,AIADMK,0,Graduate Professional,54,"Rs 1,90,74,709 ~ 1 Crore+","Rs 1,36,29,120 ~ 1 Crore+",Yes,https://www.myneta.info/ls2014/candidate.php?candidate_id=7094
2014,TAMIL NADU,NAGAPATTINAM,1,Devaki. G,IND,0,Post Graduate,29,"Rs 45,000 ~ 45 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7100
2014,TAMIL NADU,NAGAPATTINAM,3,Mohan. G,IND,0,Graduate Professional,35,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7102
2014,TAMIL NADU,NAGAPATTINAM,4,Murugaiyan. K,IND,0,5th Pass,58,"Rs 1,67,000 ~ 1 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7101
2014,TAMIL NADU,NAGAPATTINAM,5,Palanisamy. G,CPI,0,5th Pass,67,"Rs 30,22,631 ~ 30 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7097
2014,TAMIL NADU,NAGAPATTINAM,6,Senthilpandian. Thalai. T.a.p,INC,0,Graduate Professional,46,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7095
2014,TAMIL NADU,NAGAPATTINAM,7,Thangasamy. V,BSP,0,8th Pass,62,"Rs 10,500 ~ 10 Thou+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7096
2014,TAMIL NADU,NAGAPATTINAM,8,Vadivel Ravanan,PMK,0,Illiterate,62,"Rs 12,83,271 ~ 12 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7099
2014,TAMIL NADU,NAGAPATTINAM,9,Vijayan. A.k.s,DMK,0,Post Graduate,52,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=7098
