Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,KARNATAKA,DHARWAD,9,Pralhad Joshi,BJP,1,Graduate,56,Not Available,Not Available,Yes
2019,KARNATAKA,DHARWAD,1,B. G. Sangannavar,IND,0,Graduate,36,"Rs 22,68,600 ~ 22 Lacs+",Rs 0 ~,No
2019,KARNATAKA,DHARWAD,2,Dundasi Abdulrahiman Mahammad Hanif,IND,2,Graduate Professional,49,"Rs 3,19,90,000 ~ 3 Crore+","Rs 4,00,000 ~ 4 Lacs+",No
2019,KARNATAKA,DHARWAD,3,Gangadhar Badiger,SUCI(C),0,Graduate Professional,37,Not Available,Not Available,No
2019,KARNATAKA,DHARWAD,4,Hashinabanu Tapalvale,IND,0,Illiterate,55,"Rs 80,000 ~ 80 Thou+",Rs 0 ~,No
2019,KARNATAKA,DHARWAD,5,Irappa Madar,BSP,0,10th Pass,44,"Rs 3,17,000 ~ 3 Lacs+","Rs 9,50,000 ~ 9 Lacs+",No
2019,KARNATAKA,DHARWAD,6,Makhtum Khan Hasanalikhan Sirdesai,IND,0,Graduate,42,Not Available,Not Available,No
2019,KARNATAKA,DHARWAD,7,Mallikarjunagouda Giriyappagouda Balanagoudra,IND,0,5th Pass,54,"Rs 61,35,260 ~ 61 Lacs+","Rs 14,00,000 ~ 14 Lacs+",No
2019,KARNATAKA,DHARWAD,8,Maradagi Veerappa Gurushantappa,IND,0,12th Pass,46,"Rs 76,50,000 ~ 76 Lacs+","Rs 10,00,000 ~ 10 Lacs+",No
2019,KARNATAKA,DHARWAD,10,Raju Anantsa Naikwadi,IND,1,10th Pass,39,"Rs 18,00,000 ~ 18 Lacs+",Rs 0 ~,No
2019,KARNATAKA,DHARWAD,11,Raju Harishchandra Kamble,Azad Mazdoor Kissan Party,0,Post Graduate,35,"Rs 79,835 ~ 79 Thou+",Rs 0 ~,No
2019,KARNATAKA,DHARWAD,12,Revanshiddappa Basavaraj Talawar,Bharatiya Prajagala Kalyana Paksha,0,10th Pass,28,Not Available,Not Available,No
2019,KARNATAKA,DHARWAD,13,Santosh Nandur,Uttama Prajaakeeya Party,0,Post Graduate,40,"Rs 22,81,541 ~ 22 Lacs+","Rs 1,72,551 ~ 1 Lacs+",No
2019,KARNATAKA,DHARWAD,14,Shakeel Ahmad Abdulsattar Dodwad,IND,0,5th Pass,37,"Rs 3,47,750 ~ 3 Lacs+",Rs 0 ~,No
2019,KARNATAKA,DHARWAD,15,Somashekhar Peeraji Yadav,IND,0,10th Pass,42,Not Available,Not Available,No
2019,KARNATAKA,DHARWAD,16,Udayakumar Ayyappa Ambiger,IND,0,Illiterate,46,"Rs 7,85,161 ~ 7 Lacs+","Rs 1,29,180 ~ 1 Lacs+",No
2019,KARNATAKA,DHARWAD,17,Vadiraj Mannari Madhusudhan,All India Hindustan Congress Party,3,Graduate,49,"Rs 11,35,000 ~ 11 Lacs+",Rs 0 ~,No
2019,KARNATAKA,DHARWAD,18,Vinay Kulkarni,INC,0,12th Pass,52,Not Available,Not Available,No
2019,KARNATAKA,DHARWAD,19,Vinod D Ghodke,Proutist Bloc India,0,8th Pass,54,"Rs 1,05,000 ~ 1 Lacs+","Rs 45,000 ~ 45 Thou+",No
