Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,MADHYA PRADESH,Khargone,9,MAKNSINGH SOLANKI (BABUJI),BJP,0,5th Pass,55,Not Available,Not Available,Yes
2009,MADHYA PRADESH,Khargone,1,BALARAM BACHCHAN,INC,1,Graduate Professional,42,"Rs 2,03,06,883 ~ 2 Crore+","Rs 27,88,979 ~ 27 Lacs+",No
2009,MADHYA PRADESH,Khargone,2,BHAGWAN CHOTHIYA,IND,0,Illiterate,31,"Rs 3,15,000 ~ 3 Lacs+",Rs 0 ~,No
2009,MADHYA PRADESH,Khargone,3,BHAI KIRNSINGH BADOLE (KIRESH),CPI,1,12th Pass,29,Not Available,Not Available,No
2009,MADHYA PRADESH,Khargone,4,D.R.BARDE,BSP,0,Graduate,51,"Rs 5,20,000 ~ 5 Lacs+","Rs 10,585 ~ 10 Thou+",No
2009,MADHYA PRADESH,Khargone,5,DAYARAM GHISYA,IND,0,8th Pass,35,"Rs 55,000 ~ 55 Thou+",Rs 0 ~,No
2009,MADHYA PRADESH,Khargone,6,DONGER ONKAR,IND,0,Illiterate,39,Not Available,Not Available,No
2009,MADHYA PRADESH,Khargone,7,FIFASINGH THAKUR,IND,0,8th Pass,42,"Rs 3,15,000 ~ 3 Lacs+","Rs 33,714 ~ 33 Thou+",No
2009,MADHYA PRADESH,Khargone,8,GAJANAN AAPSING BRAHMANE,IND,1,12th Pass,34,"Rs 5,73,000 ~ 5 Lacs+",Rs 0 ~,No
2009,MADHYA PRADESH,Khargone,10,RAMESHVAR DOGAREEYA RAWAT,IND,0,8th Pass,27,"Rs 70,000 ~ 70 Thou+",Rs 0 ~,No
2009,MADHYA PRADESH,Khargone,11,SAKHARAM VERMA,GGP,0,Others,61,"Rs 15,10,000 ~ 15 Lacs+",Rs 0 ~,No
