Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,MAHARASHTRA,HATKANANGALE,6,Dhairyasheel Sambhajirao Mane,Shiv Sena,0,Graduate,43,Not Available,Not Available,Yes
2024,MAHARASHTRA,HATKANANGALE,1,Anandrao Tukaram Thorat,IND,2,Graduate,61,"Rs 88,50,000 ~ 88 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,2,Anandrao Vasantrao Sarnaik,IND,2,8th Pass,63,"Rs 2,14,00,000 ~ 2 Crore+","Rs 20,00,000 ~ 20 Lacs+",No
2024,MAHARASHTRA,HATKANANGALE,3,Aslam Ainodin Mulla,IND,0,8th Pass,49,Not Available,Not Available,No
2024,MAHARASHTRA,HATKANANGALE,4,D. C. Patil Dadasaheb Alias Dadgonda Chavgonda Patil,Vanchit Bahujan Aaghadi,0,8th Pass,65,"Rs 18,05,60,611 ~ 18 Crore+","Rs 6,00,35,222 ~ 6 Crore+",No
2024,MAHARASHTRA,HATKANANGALE,5,Davari Laxman Shripati,IND,0,12th Pass,40,"Rs 39,89,300 ~ 39 Lacs+","Rs 34,80,000 ~ 34 Lacs+",No
2024,MAHARASHTRA,HATKANANGALE,7,Dhanaji Jagannath Gurav (Shivarekar),Lokrajya Janata Party,0,10th Pass,53,"Rs 9,40,000 ~ 9 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,8,Dinakarrao Tulshidas Chavan (Patil),All India Forward Bloc,1,10th Pass,60,"Rs 4,18,42,000 ~ 4 Crore+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,9,Dr. Ishwar Mahadev Yamgar,Bharatiya Lokshakti Party,0,Graduate Professional,32,Not Available,Not Available,No
2024,MAHARASHTRA,HATKANANGALE,10,Imran Iqbal Khatib,Bahujan Mukti Party,0,12th Pass,42,"Rs 1,30,000 ~ 1 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,11,Javed Sikandar Mujavar,IND,0,10th Pass,48,"Rs 54,000 ~ 54 Thou+","Rs 3,32,000 ~ 3 Lacs+",No
2024,MAHARASHTRA,HATKANANGALE,12,Kamble Ravindra Tukaram,BSP,0,12th Pass,37,Not Available,Not Available,No
2024,MAHARASHTRA,HATKANANGALE,13,Mahammad Mubarak Daraveshi,IND,0,8th Pass,44,"Rs 15,55,570 ~ 15 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,14,Mane Arvind Bhiva,IND,0,12th Pass,57,"Rs 38,40,600 ~ 38 Lacs+","Rs 20,00,000 ~ 20 Lacs+",No
2024,MAHARASHTRA,HATKANANGALE,15,Manohar Pradip Satpute,IND,0,Graduate,33,Not Available,Not Available,No
2024,MAHARASHTRA,HATKANANGALE,16,Mohite Devendra Nana,IND,0,Others,72,"Rs 9,80,095 ~ 9 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,17,Prof. Parashuram Mane,IND,0,Post Graduate,35,"Rs 44,000 ~ 44 Thou+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,18,Raghunathdada Patil,Bharatheeya Jawan Kisan Party,8,Graduate,72,Not Available,Not Available,No
2024,MAHARASHTRA,HATKANANGALE,19,Rajendra Bhimrao Mane,IND,0,12th Pass,34,"Rs 3,35,000 ~ 3 Lacs+","Rs 8,00,000 ~ 8 Lacs+",No
2024,MAHARASHTRA,HATKANANGALE,20,Raju Shetti,Swabhimani Paksha,12,10th Pass,56,"Rs 4,30,92,025 ~ 4 Crore+","Rs 1,50,06,256 ~ 1 Crore+",No
2024,MAHARASHTRA,HATKANANGALE,21,Ramchandra Govindrao Salunkhe,IND,0,Others,52,Not Available,Not Available,No
2024,MAHARASHTRA,HATKANANGALE,22,Santosh Kerba Khot,Kamgaar Kisan Party,0,Others,43,"Rs 36,52,500 ~ 36 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,23,Satyajeet Babasaheb Patil (Aaba) Sarudkar,ShivSena (Uddhav Balasaheb Thackeray),2,Graduate,49,"Rs 3,57,83,090 ~ 3 Crore+","Rs 5,93,047 ~ 5 Lacs+",No
2024,MAHARASHTRA,HATKANANGALE,24,Satyajeet Patil (Aaba),IND,0,Graduate Professional,36,Not Available,Not Available,No
2024,MAHARASHTRA,HATKANANGALE,25,Sharad Baburao Patil,National Black Panther Party,1,Others,54,"Rs 72,17,90,600 ~ 72 Crore+","Rs 1,33,70,536 ~ 1 Crore+",No
2024,MAHARASHTRA,HATKANANGALE,26,Shivaji Dhondiram Sankpal,IND,0,10th Pass,66,"Rs 31,190 ~ 31 Thou+",Rs 0 ~,No
2024,MAHARASHTRA,HATKANANGALE,27,Tandale Laxman Shivaji,IND,0,12th Pass,46,Not Available,Not Available,No
