Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2004,JHARKHAND,Godda,2,FURKAN ANSARI,INC,3,Graduate,52,"Rs 14,99,897 ~ 14 Lacs+","Rs 8,00,000 ~ 8 Lacs+",Yes
2004,JHARKHAND,Godda,1,AMRENDRA KUMAR PANDIT,IND,0,Graduate Professional,32,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~,No
2004,JHARKHAND,Godda,3,JAI PRAKASH YADAV,BSP,1,Post Graduate,43,Not Available,Not Available,No
2004,JHARKHAND,Godda,4,LEKHA NAND JHA,SP,0,Graduate Professional,60,"Rs 2,16,500 ~ 2 Lacs+",Rs 0 ~,No
2004,JHARKHAND,Godda,5,NIRANJAN YADAV,IND,0,Post Graduate,28,"Rs 44,897 ~ 44 Thou+","Rs 8,320 ~ 8 Thou+",No
2004,JHARKHAND,Godda,6,NOOR HASAN,SAP,2,10th Pass,0,Not Available,Not Available,No
2004,JHARKHAND,Godda,7,PRADEEP YADAV,BJP,2,Graduate,38,"Rs 20,73,126 ~ 20 Lacs+",Rs 0 ~,No
2004,JHARKHAND,Godda,8,PRADIP KUMAR MISHRA,IND,0,Graduate,44,"Rs 3,05,500 ~ 3 Lacs+",Rs 0 ~,No
2004,JHARKHAND,Godda,9,RADHESHYAM VERMA,LJNSP,0,10th Pass,42,Not Available,Not Available,No
2004,JHARKHAND,Godda,10,SHAMIM AKHTAR,IND,0,8th Pass,26,"Rs 27,000 ~ 27 Thou+",Rs 0 ~,No
2004,JHARKHAND,Godda,11,SHASHI SAURABH,AD,0,Graduate,39,"Rs 75,000 ~ 75 Thou+",Rs 0 ~,No
2004,JHARKHAND,Godda,12,SURAJ MANDAL,JD(U),1,12th Pass,55,Not Available,Not Available,No
