Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,MAHARASHTRA,AHMEDNAGAR,17,Sujay Radhakrishna Vikhe,BJP,0,Doctorate,37,"Rs 16,86,64,576 ~ 16 Crore+","Rs 26,23,964 ~ 26 Lacs+",Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8513
2019,MAHARASHTRA,AHMEDNAGAR,1,Appasaheb Navnath Palve,IND,0,Graduate Professional,32,"Rs 1,30,000 ~ 1 Lacs+","Rs 1,15,000 ~ 1 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10882
2019,MAHARASHTRA,AHMEDNAGAR,2,Bhaskar Fakira Patole,IND,0,10th Pass,38,"Rs 2,90,540 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10885
2019,MAHARASHTRA,AHMEDNAGAR,3,Dattatraya Appa Waghmode,IND,0,5th Pass,50,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10884
2019,MAHARASHTRA,AHMEDNAGAR,4,Dhiraj Motilal Batade,Right to Recall Party,0,12th Pass,31,"Rs 22,000 ~ 22 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8676
2019,MAHARASHTRA,AHMEDNAGAR,5,Farukh Ismail Shaikh,Bharatiya Praja Surajya Paksha,0,8th Pass,36,"Rs 17,92,478 ~ 17 Lacs+","Rs 5,60,000 ~ 5 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8675
2019,MAHARASHTRA,AHMEDNAGAR,6,Kaliram Bahiru Popalghat,Bhartiya Navjawan Sena (Paksha),0,10th Pass,67,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8678
2019,MAHARASHTRA,AHMEDNAGAR,7,Kamal Dashrath Sawant,IND,1,Graduate Professional,61,"Rs 2,11,64,925 ~ 2 Crore+","Rs 15,04,720 ~ 15 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10883
2019,MAHARASHTRA,AHMEDNAGAR,8,Ramnath Gahininath Golhar,IND,0,12th Pass,54,"Rs 6,60,85,000 ~ 6 Crore+","Rs 2,80,00,000 ~ 2 Crore+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10886
2019,MAHARASHTRA,AHMEDNAGAR,9,Sainath Bhausaheb Ghorpade,IND,1,8th Pass,33,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10888
2019,MAHARASHTRA,AHMEDNAGAR,10,Sandip Laxman Sakat,IND,1,10th Pass,38,"Rs 24,600 ~ 24 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10891
2019,MAHARASHTRA,AHMEDNAGAR,11,Sangram Arunkaka Jagtap,NCP,1,Graduate,34,"Rs 9,44,88,381 ~ 9 Crore+","Rs 3,25,49,132 ~ 3 Crore+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7725
2019,MAHARASHTRA,AHMEDNAGAR,12,Sanjay Dagdu Sawant,Bahujan Mukti Party,0,5th Pass,25,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8679
2019,MAHARASHTRA,AHMEDNAGAR,13,Sanjiv Baban Bhor,IND,10,Others,44,"Rs 1,08,11,146 ~ 1 Crore+","Rs 32,22,409 ~ 32 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10890
2019,MAHARASHTRA,AHMEDNAGAR,14,Shaikh Abid Mohammad Hanif,IND,0,12th Pass,46,"Rs 3,37,684 ~ 3 Lacs+","Rs 8,04,254 ~ 8 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10887
2019,MAHARASHTRA,AHMEDNAGAR,15,Shridhar Jakhuji Darekar,IND,0,Graduate,64,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10892
2019,MAHARASHTRA,AHMEDNAGAR,16,Sudhakar Laxman Avhad,Vanchit Bahujan Aaghadi,0,Graduate,62,"Rs 1,39,49,000 ~ 1 Crore+","Rs 14,00,000 ~ 14 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8677
2019,MAHARASHTRA,AHMEDNAGAR,18,Supekar Dnyandeo Narhari,IND,0,5th Pass,70,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=10889
2019,MAHARASHTRA,AHMEDNAGAR,19,Wakale Namdeo Arjun,BSP,0,Graduate Professional,51,"Rs 18,07,49,234 ~ 18 Crore+","Rs 2,50,000 ~ 2 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8512
