Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,CHHATTISGARH,Korba,3,Charandas Mahant,INC,0,Doctorate,54,Not Available,Not Available,Yes
2009,CHHATTISGARH,Korba,1,Budhwarsingh Ueke,RGOP,0,Not Given,34,Nil,Rs 0 ~,No
2009,CHHATTISGARH,Korba,2,Chaitidevi Mahant,CSP,0,Literate,49,"Rs 1,36,000 ~ 1 Lacs+",Rs 0 ~,No
2009,CHHATTISGARH,Korba,4,Dr.Vipin Sinha,CGVP,0,Graduate Professional,40,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No
2009,CHHATTISGARH,Korba,5,FULESHWAR PRASAD SURJAIHA,IND,0,Not Given,75,Nil,Rs 0 ~,No
2009,CHHATTISGARH,Korba,6,Gend Das Mahant,IND,0,8th Pass,35,Not Available,Not Available,No
2009,CHHATTISGARH,Korba,7,Heera Singh Markam,GGP,3,Post Graduate,74,"Rs 8,27,089 ~ 8 Lacs+",Rs 0 ~,No
2009,CHHATTISGARH,Korba,8,Karuna Shukla,BJP,0,Post Graduate,59,"Rs 72,00,288 ~ 72 Lacs+","Rs 7,60,000 ~ 7 Lacs+",No
2009,CHHATTISGARH,Korba,9,Kedarnath Rajwade,JMM,0,12th Pass,28,Not Available,Not Available,No
2009,CHHATTISGARH,Korba,10,Pawan Kumar,IND,0,Not Given,38,Nil,Rs 0 ~,No
2009,CHHATTISGARH,Korba,11,Ramdayal Oraon,IND,0,10th Pass,49,"Rs 52,000 ~ 52 Thou+",Rs 0 ~,No
2009,CHHATTISGARH,Korba,12,Ramlakhan Kashi,IND,0,Literate,68,Not Available,Not Available,No
2009,CHHATTISGARH,Korba,13,Sangeeta Nirmalkar,BHPD,0,12th Pass,32,"Rs 3,25,000 ~ 3 Lacs+",Rs 0 ~,No
2009,CHHATTISGARH,Korba,14,Santosh Banjare,IND,0,5th Pass,25,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No
2009,CHHATTISGARH,Korba,15,Satrupa,IND,0,Not Given,37,Not Available,Not Available,No
2009,CHHATTISGARH,Korba,16,Shambhu Prasad Sharma Adhiwakta,IND,0,Graduate Professional,62,"Rs 10,20,000 ~ 10 Lacs+",Rs 0 ~,No
2009,CHHATTISGARH,Korba,17,Viay Laxmi Sharma,BSP,0,Post Graduate,41,"Rs 2,45,900 ~ 2 Lacs+",Rs 0 ~,No
