sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Bacchu Alis Omprakash Baburao Kadu,Achalpur,IND,2,Graduate,634877,1023915,https://www.myneta.info/mh2009/candidate.php?candidate_id=924,main_election
2,Atram Dipak Mallaji,Aheri (ST),IND,5,Graduate,850000,341229,https://www.myneta.info/mh2009/candidate.php?candidate_id=1312,main_election
3,Babasaheb Mohanrao Patil,Ahmadpur,RSP,0,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=3100,main_election
4,Anil Bhayya Ramkisan,Ahmednagar City,SHS,30,Graduate,8014651,2213857,https://www.myneta.info/mh2009/candidate.php?candidate_id=2940,main_election
5,Sandeep Ganesh Naik,Airoli,NCP,0,Graduate,109267565,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=2336,main_election
6,Patil Sidramappa Malkappa,Akkalkot,BJP,1,8th Pass,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=3286,main_election
7,Advt. K.C. Padavi,Akkalkuwa (ST),INC,0,Graduate Professional,2097132,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=419,main_election
8,Bhade Haridas Pandhari,Akola East,BBM,0,Graduate,10182148,381033,https://www.myneta.info/mh2009/candidate.php?candidate_id=756,main_election
9,Govardhan Mangilalji Sharma,Akola West,BJP,2,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=739,main_election
10,Pichad Madhukar Kashianth,Akole (ST),NCP,0,Graduate,28833795,9082925,https://www.myneta.info/mh2009/candidate.php?candidate_id=2829,main_election
11,Gawande Sanjay Laxman,Akot,SHS,4,12th Pass,4465161,2541743,https://www.myneta.info/mh2009/candidate.php?candidate_id=713,main_election
12,Meenakshi Prabhakar Patil,Alibag,PWPI,0,10th Pass,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=2518,main_election
13,Krushibhushan Sahebrao Patil,Amalner,IND,0,Literate,92000,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=575,main_election
14,Diliprao Dattatray Walse Patil,Ambegaon,NCP,0,Post Graduate,14857340,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=2553,main_election
15,Dr.Balaji Kinikar,Ambernath (SC),SHS,0,12th Pass,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=2207,main_election
16,Ramratnabapu Bharatbapu Raut,Amgaon,INC,1,10th Pass,410617,222970,https://www.myneta.info/mh2009/candidate.php?candidate_id=1279,main_election
17,Raosaheb Shekhawat,Amravati,INC,0,Post Graduate,66867682,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=855,main_election
18,Suresh Hiriyanna Shetty,Andheri East,INC,0,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=250,main_election
19,Ashok Bhau Jadhav,Andheri West,INC,1,10th Pass,15426693,679081,https://www.myneta.info/mh2009/candidate.php?candidate_id=256,main_election
20,Nawab Malik,Anushakti Nagar,NCP,0,12th Pass,13080750,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=125,main_election
21,Badole Rajkumar Sudam,Arjuni Moragaon,BJP,0,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=1239,main_election
22,Anandrao Gangaram Gedam,Armori (ST),INC,1,12th Pass,1655405,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=1288,main_election
23,Shivajirao Moghe,Arni (ST),INC,0,Post Graduate,13552576,1394187,https://www.myneta.info/mh2009/candidate.php?candidate_id=1471,main_election
24,Dadarao Yadavraoji Keche,Arvi,BJP,0,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=956,main_election
25,Dhas Suresh Ramachandra,Ashti,NCP,5,Graduate,15486147,1000000,https://www.myneta.info/mh2009/candidate.php?candidate_id=3032,main_election
26,JAISWAL PRADEEP SHIVNARAYAN,Aurangabad Central,IND,13,8th Pass,30878626,310669,https://www.myneta.info/mh2009/candidate.php?candidate_id=1838,main_election
27,D Rajendra Jawaharlal,Aurangabad East,INC,3,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=1844,main_election
28,Shirsat Sanjay Pandurang,Aurangabad West (SC),SHS,2,10th Pass,7501755,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=380,main_election
29,Basawaraj Madhavrao Patil,Ausa,INC,0,12th Pass,9185795,80750,https://www.myneta.info/mh2009/candidate.php?candidate_id=3146,main_election
30,Santosh Vasantlal Samb,Badnapur (SC),SHS,1,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=1754,main_election
31,Ravi Rana,Badnera,IND,0,12th Pass,4779090,3467207,https://www.myneta.info/mh2009/candidate.php?candidate_id=849,main_election
32,Umaji Manglu Borse,Baglan (ST),BJP,0,10th Pass,1132000,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=1947,main_election
33,Baliram Bhagwan Siraskar,Balapur,IND,0,8th Pass,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=735,main_election
34,Mungantiwar Sudhir Sachchidanand,Ballarpur,BJP,28,Post Graduate,6807903,646008,https://www.myneta.info/mh2009/candidate.php?candidate_id=1352,main_election
35,Ajit Ananthrao Pawar,Baramati,NCP,0,10th Pass,107838032,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=2605,main_election
36,Sopal Dilip Gangadhar,Barshi,IND,5,Graduate Professional,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=3250,main_election
37,Dandegaonkar Jaiprakash Raosaheb,Basmath,NCP,0,Post Graduate,14700673,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=1633,main_election
38,Ganesh Naik,Belapur,NCP,2,10th Pass,34437727,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=2344,main_election
39,Bhondekar Narendra Bhojraj,Bhandara (SC),SHS,1,12th Pass,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=1211,main_election
40,Shishir Krushnarao Shinde,Bhandup West,MNS,8,10th Pass,16838000,1614000,https://www.myneta.info/mh2009/candidate.php?candidate_id=351,main_election
41,Abu Aasim Azami,Bhiwandi East,SP,9,Graduate,1268801276,24321459,https://www.myneta.info/mh2009/candidate.php?candidate_id=2161,main_election
42,Savara Vishnu Rama,Bhiwandi Rural (ST),BJP,0,Graduate,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=2134,main_election
43,Abdul Rashid Tahir Momin,Bhiwandi West,SP,4,Graduate Professional,45938251,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=2152,main_election
44,Ashok Shankarrao Chavan,Bhokar,INC,0,Post Graduate,237589588,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=1537,main_election
45,Chandrakant Pundlikrao Danve,Bhokardan,NCP,0,12th Pass,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=1768,main_election
46,Thopate Sangram Anantrao,Bhor,INC,0,Graduate,21187480,2187456,https://www.myneta.info/mh2009/candidate.php?candidate_id=2623,main_election
47,Vilas Vithoba Lande,Bhosari,IND,1,5th Pass,224430258,61708986,https://www.myneta.info/mh2009/candidate.php?candidate_id=2688,main_election
48,Savkare Sanjay Waman,Bhusawal (SC),NCP,0,12th Pass,,,https://www.myneta.info/mh2009/candidate.php?candidate_id=530,main_election
49,Tare Vilas Sukur,Boisar (ST),BVA,1,10th Pass,946049,900000,https://www.myneta.info/mh2009/candidate.php?candidate_id=2104,main_election
50,Gopal Shetty,Borivali,BJP,8,8th Pass,26377475,0,https://www.myneta.info/mh2009/candidate.php?candidate_id=40,main_election
