sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Kuldeep Bishnoi,ADAMPUR,Haryana Janhit Congress (BL),1,Graduate,801266684,104002005,https://www.myneta.info/haryana2014/candidate.php?candidate_id=510,main_election
2,Anil Viz,AMBALA CANTT,BJP,0,Graduate,8654838,3450426,https://www.myneta.info/haryana2014/candidate.php?candidate_id=92,main_election
3,Aseem Goyal,AMBALA CITY,BJP,0,Graduate,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=44,main_election
4,Bakhshish Singh Virk,ASSANDH,BJP,0,10th Pass,140864658,32469253,https://www.myneta.info/haryana2014/candidate.php?candidate_id=100,main_election
5,Smt. Santosh Yadav,ATELI,BJP,0,Post Graduate,204930571,1354000,https://www.myneta.info/haryana2014/candidate.php?candidate_id=121,main_election
6,Smt. Seema Trikha,BADHKAL,BJP,2,Graduate Professional,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=131,main_election
7,Sukhvinder Shyoran,BADHRA,BJP,0,12th Pass,44207326,600000,https://www.myneta.info/haryana2014/candidate.php?candidate_id=72,main_election
8,Om Prakash Dhanakhar,BADLI,BJP,1,Post Graduate,11835697,622171,https://www.myneta.info/haryana2014/candidate.php?candidate_id=120,main_election
9,Narbir Singh,BADSHAHPUR,BJP,0,Graduate,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=126,main_election
10,Naresh Kumar,BAHADURGARH,BJP,0,12th Pass,24583669,2488239,https://www.myneta.info/haryana2014/candidate.php?candidate_id=119,main_election
11,Moolchand Sharma,BALLABGARH,BJP,0,Post Graduate,164642285,2000000,https://www.myneta.info/haryana2014/candidate.php?candidate_id=132,main_election
12,Srikrishan Hooda,BARODA,INC,0,8th Pass,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=232,main_election
13,Vednarang,BARWALA,INLD,0,Graduate,77928949,0,https://www.myneta.info/haryana2014/candidate.php?candidate_id=139,main_election
14,Dr. Banwari Lal,BAWAL (SC),BJP,0,Graduate Professional,19152207,1747405,https://www.myneta.info/haryana2014/candidate.php?candidate_id=124,main_election
15,Vishambhar Balmiki,BAWANI KHERA (SC),BJP,0,12th Pass,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=74,main_election
16,Raghbir Singh,BERI,INC,0,Doctorate,114829475,16147109,https://www.myneta.info/haryana2014/candidate.php?candidate_id=266,main_election
17,Ghanshyam Saraf,BHIWANI,BJP,0,Graduate,59994308,7415000,https://www.myneta.info/haryana2014/candidate.php?candidate_id=116,main_election
18,Naina Singh,DABWALI,INLD,0,Graduate,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=608,main_election
19,Rajdeep Fogat,DADRI,INLD,0,12th Pass,3309825,0,https://www.myneta.info/haryana2014/candidate.php?candidate_id=150,main_election
20,Chaudhary Abhay Singh Chotala,ELLENABAD,INLD,2,Graduate,431301267,3695108,https://www.myneta.info/haryana2014/candidate.php?candidate_id=133,main_election
21,Vipul Goyal,FARIDABAD,BJP,0,Graduate,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=88,main_election
22,Nagender,FARIDABAD NIT,INLD,1,Graduate,9581893,810622,https://www.myneta.info/haryana2014/candidate.php?candidate_id=151,main_election
23,Balwan Singh Daulatpuria,FATEHABAD,INLD,0,Graduate,119057540,6163600,https://www.myneta.info/haryana2014/candidate.php?candidate_id=1305,main_election
24,Nasim Ahmed,FEROZEPUR JHIRKA,INLD,0,Graduate,,,https://www.myneta.info/haryana2014/candidate.php?candidate_id=152,main_election
25,Kuldeep Sharma,GANAUR,INC,0,Graduate Professional,40532828,1000000,https://www.myneta.info/haryana2014/candidate.php?candidate_id=227,main_election
