sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Gojen Gadi,Basar,INC,0,Literate,192160000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=73,main_election
2,Tenzing Norbu Thongdok,Kalaktang,INC,0,Graduate Professional,43926272,0,https://www.myneta.info/an2009/candidate.php?candidate_id=10,main_election
3,Jarkar Gamlin,Along East,INC,0,10th Pass,,,https://www.myneta.info/an2009/candidate.php?candidate_id=78,main_election
4,Gadam Ete,Along west,INC,0,12th Pass,12944000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=76,main_election
5,Rajesh Tacho,Anini,INC,0,10th Pass,16275600,0,https://www.myneta.info/an2009/candidate.php?candidate_id=107,main_election
6,Kumar Waii,Bameng,INC,1,10th Pass,,,https://www.myneta.info/an2009/candidate.php?candidate_id=16,main_election
7,R.T.Khunjuju,Bomdila,INC,0,12th Pass,2295000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=14,main_election
8,C.C.Singpho,Bordumsa_Diyum,INC,0,Graduate,16146353,0,https://www.myneta.info/an2009/candidate.php?candidate_id=130,main_election
9,Wanglin Lowangdong,Borduria Bogapani,INC,0,Graduate,,,https://www.myneta.info/an2009/candidate.php?candidate_id=153,main_election
10,ThinghaapTaiju,Changlang North,INC,0,Not Given,9398448,0,https://www.myneta.info/an2009/candidate.php?candidate_id=140,main_election
11,Phosum Khimhun,Changlang South,INC,0,12th Pass,5467643,0,https://www.myneta.info/an2009/candidate.php?candidate_id=137,main_election
12,Karya Bagang,Chayangtajo,AITC,0,5th Pass,,,https://www.myneta.info/an2009/candidate.php?candidate_id=19,main_election
13,Chow Tewa Mein,Chowkham,INC,0,Graduate,8788377,4056848,https://www.myneta.info/an2009/candidate.php?candidate_id=119,main_election
14,JOMIN TAYENG,Dambuk,NCP,0,Graduate Professional,6058638,0,https://www.myneta.info/an2009/candidate.php?candidate_id=4,main_election
15,Tapen Siga,Daporijo,BJP,0,Post Graduate,,,https://www.myneta.info/an2009/candidate.php?candidate_id=58,main_election
16,PHURPA TSERING,Dirang,PPA,0,12th Pass,13367422,0,https://www.myneta.info/an2009/candidate.php?candidate_id=6,main_election
17,Nabam Rebia,Doimukh,INC,0,Graduate Professional,240512814,2943400,https://www.myneta.info/an2009/candidate.php?candidate_id=31,main_election
18,Takar Marde,Dumporijo,INC,0,10th Pass,,,https://www.myneta.info/an2009/candidate.php?candidate_id=66,main_election
19,Kalikho Pul,Hayuliang,INC,0,Graduate,10356500,0,https://www.myneta.info/an2009/candidate.php?candidate_id=115,main_election
20,Techi Kaso,Itanagar,NCP,0,Literate,19100702,687000,https://www.myneta.info/an2009/candidate.php?candidate_id=28,main_election
21,Newlai Tingkhatra,Kanubari,INC,0,Graduate,,,https://www.myneta.info/an2009/candidate.php?candidate_id=154,main_election
22,Kamthok Lowang,Khonsa East,AITC,0,12th Pass,204798,0,https://www.myneta.info/an2009/candidate.php?candidate_id=146,main_election
23,Yumsem Matey,Khonsa West,INC,0,Graduate,225000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=150,main_election
24,Lokam Tassar,Koloriang,INC,0,10th Pass,,,https://www.myneta.info/an2009/candidate.php?candidate_id=51,main_election
25,Chowna Mein,Lekang,INC,0,Graduate,187419184,0,https://www.myneta.info/an2009/candidate.php?candidate_id=124,main_election
26,Jomde Kena,Likabali,INC,0,10th Pass,19910000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=70,main_election
27,Jarbom Gamlin,Liromoba,INC,0,Graduate Professional,,,https://www.myneta.info/an2009/candidate.php?candidate_id=68,main_election
28,Thangwang Wangham,Longding Pumao,INC,0,Others,250000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=156,main_election
29,JAMBEY TASHI,LUMLA,INC,0,Graduate,26250000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=161,main_election
30,J.K.Panggeng,Mariyang_Geku,INC,0,Graduate Professional,,,https://www.myneta.info/an2009/candidate.php?candidate_id=103,main_election
31,Ralom Borang,Mebo,NCP,0,Graduate,32085000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=101,main_election
32,Pasang Dorjee Sona,Mechuka,INC,0,Graduate Professional,254915,0,https://www.myneta.info/an2009/candidate.php?candidate_id=84,main_election
33,Kamlung Mosang,Miao,INC,0,Graduate Professional,,,https://www.myneta.info/an2009/candidate.php?candidate_id=132,main_election
34,DORJEE KHANDU,MUKTO,INC,0,8th Pass,229659000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=162,main_election
35,Tanga Byaling,Nacho,INC,0,10th Pass,6100000,0,https://www.myneta.info/an2009/candidate.php?candidate_id=53,main_election
36,Setong Sena,Nampong,INC,0,Graduate,,,https://www.myneta.info/an2009/candidate.php?candidate_id=134,main_election
37,Nang Sati Mein,Namsai,IND,0,Graduate,187419184,0,https://www.myneta.info/an2009/candidate.php?candidate_id=123,main_election
