Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,HARYANA,SIRSA,3,Charanjeet Singh,INLD,0,10th Pass,43,Not Available,Not Available,Yes
2014,HARYANA,SIRSA,1,Ashok Tanwar,INC,1,Doctorate,38,"Rs 7,27,77,188 ~ 7 Crore+","Rs 1,12,22,039 ~ 1 Crore+",No
2014,HARYANA,SIRSA,2,Balwant Singh,Bharatiya Sant Mat Party,0,10th Pass,45,"Rs 10,53,000 ~ 10 Lacs+",Rs 0 ~,No
2014,HARYANA,SIRSA,4,Comrade Ram Kumar,CPI(M),0,12th Pass,46,"Rs 8,77,705 ~ 8 Lacs+",Rs 0 ~,No
2014,HARYANA,SIRSA,5,Dr. Sushil Indora,HJC(BL),0,Graduate Professional,54,"Rs 3,10,66,422 ~ 3 Crore+","Rs 28,522 ~ 28 Thou+",No
2014,HARYANA,SIRSA,6,Fakir Chand,IND,0,8th Pass,55,Not Available,Not Available,No
2014,HARYANA,SIRSA,7,Hansraj Hansa,Jan Morcha,0,12th Pass,42,"Rs 77,000 ~ 77 Thou+",Rs 0 ~,No
2014,HARYANA,SIRSA,8,Jagdish,IND,0,Graduate,39,"Rs 7,59,500 ~ 7 Lacs+",Rs 0 ~,No
2014,HARYANA,SIRSA,9,Jaipal Bhatti,IND,0,5th Pass,44,Not Available,Not Available,No
2014,HARYANA,SIRSA,10,Mange Ram,BSP,0,Graduate,73,"Rs 65,07,759 ~ 65 Lacs+",Rs 0 ~,No
2014,HARYANA,SIRSA,11,Manjeet Singh,IND,0,5th Pass,33,"Rs 7,10,000 ~ 7 Lacs+",Rs 0 ~,No
2014,HARYANA,SIRSA,12,Mewa Singh,IND,0,5th Pass,43,Not Available,Not Available,No
2014,HARYANA,SIRSA,13,Poonam Chand,AAP,0,12th Pass,58,"Rs 38,25,442 ~ 38 Lacs+",Rs 0 ~,No
2014,HARYANA,SIRSA,14,Raj Kumar Nagar,SP,0,Graduate,43,"Rs 56,75,000 ~ 56 Lacs+","Rs 32,00,000 ~ 32 Lacs+",No
2014,HARYANA,SIRSA,15,Rajbir Palna,IND,0,Post Graduate,28,Not Available,Not Available,No
2014,HARYANA,SIRSA,16,Ranvir Khobra,IND,0,Graduate,26,"Rs 78,96,000 ~ 78 Lacs+","Rs 14,50,000 ~ 14 Lacs+",No
2014,HARYANA,SIRSA,17,Sanjiv Bhojraj,VANCHITSAMAJ INSAAF PARTY,1,10th Pass,26,"Rs 1,06,000 ~ 1 Lacs+",Rs 0 ~,No
2014,HARYANA,SIRSA,18,Surender Kumar,IND,0,12th Pass,36,Not Available,Not Available,No
