Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,8,Kirit Somaiya,BJP,10,Doctorate,60,"Rs 7,21,56,258 ~ 7 Crore+","Rs 65,93,325 ~ 65 Lacs+",Yes
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,1,Ananda Sakharam Bhalerao,IND,0,10th Pass,60,"Rs 1,57,386 ~ 1 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,2,Bansode Dilip Bapu,IND,0,10th Pass,53,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,3,Deepak Digambar Shinde,IND,0,Post Graduate,37,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,4,Dv. Amarsen Baburao Babar,IND,0,Doctorate,37,"Rs 26,29,000 ~ 26 Lacs+","Rs 15,00,000 ~ 15 Lacs+",No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,5,Firoz Ahmed Siddiqui,IND,0,8th Pass,33,"Rs 16,69,355 ~ 16 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,6,Hayat Abdullah Shaikh,IUML,0,Illiterate,45,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,7,Khan Shamim Banu,IND,0,5th Pass,42,"Rs 38,69,918 ~ 38 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,9,Matchindra Hanumantrao Chate,BSP,1,Graduate Professional,49,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,10,Medha Patkar,AAP,9,Post Graduate,59,"Rs 2,09,226 ~ 2 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,11,Prakash Sadashiv Pancharas,Maharashtra Parivartan Sena (T),0,5th Pass,50,"Rs 2,35,490 ~ 2 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,12,Prashant Dnyaneshwar Gangawane,Prabuddha Republican Party,3,Post Graduate,31,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,13,Prof. Avinash Dolas,Bharipa Bahujan Mahasangha,0,Post Graduate,64,"Rs 2,19,12,532 ~ 2 Crore+",Rs 0 ~,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,14,Sabir Mehandi Hasan,IND,0,5th Pass,40,"Rs 1,15,06,000 ~ 1 Crore+","Rs 5,00,000 ~ 5 Lacs+",No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,15,Sanjay Dina Patil,NCP,3,Graduate,45,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,16,Sanjay Saoji Deshpande,IND,0,10th Pass,49,"Rs 68,18,000 ~ 68 Lacs+","Rs 14,23,000 ~ 14 Lacs+",No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,17,Sayed Gulamhusain Amirhamza,RPI,0,Graduate,35,"Rs 1,42,000 ~ 1 Lacs+","Rs 17,08,849 ~ 17 Lacs+",No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,18,Tukaram Baburao Mane,Bahujan Mukti Party,0,Others,56,Not Available,Not Available,No
2014,MAHARASHTRA,MUMBAI_NORTH_EAST,19,Tupsoundarya Sunita Mohan,IND,0,12th Pass,43,"Rs 15,30,000 ~ 15 Lacs+",Rs 0 ~,No
