Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,BIHAR,Begusarai,7,DR. MONAZIR HASSAN,JD(U),0,Doctorate,51,"Rs 35,83,898 ~ 35 Lacs+","Rs 16,82,852 ~ 16 Lacs+",Yes
2009,BIHAR,Begusarai,1,AMITA BHUSHAN,INC,0,Post Graduate,38,"Rs 24,70,296 ~ 24 Lacs+",Rs 0 ~,No
2009,BIHAR,Begusarai,2,AMIYA KASHYAP (BIKKI),IND,0,Graduate,29,"Rs 2,12,200 ~ 2 Lacs+",Rs 0 ~,No
2009,BIHAR,Begusarai,3,ANIL CHAUDHARY,LJP,0,12th Pass,54,Not Available,Not Available,No
2009,BIHAR,Begusarai,4,ARUN KUMAR,IND,0,10th Pass,45,"Rs 26,70,334 ~ 26 Lacs+","Rs 60,703 ~ 60 Thou+",No
2009,BIHAR,Begusarai,5,ASHOK SAH,IND,0,5th Pass,36,"Rs 2,28,000 ~ 2 Lacs+",Rs 0 ~,No
2009,BIHAR,Begusarai,6,CHANDRASHEKHAR MAHTO,BSP,1,Graduate Professional,62,Not Available,Not Available,No
2009,BIHAR,Begusarai,8,KISHORI PRASHAD MAHTO,LTSD,0,12th Pass,56,"Rs 37,19,502 ~ 37 Lacs+",Rs 0 ~,No
2009,BIHAR,Begusarai,9,NARAYAN PRASAD HISARIYA,IND,3,10th Pass,57,Not Available,Not Available,No
2009,BIHAR,Begusarai,10,NARENDRA KUMAR SINGH ALIAS BOGO SINGH,IND,11,Post Graduate,42,"Rs 1,11,37,075 ~ 1 Crore+","Rs 13,12,448 ~ 13 Lacs+",No
2009,BIHAR,Begusarai,11,RADHA RAMAN PASWAN,IND,0,Graduate Professional,61,"Rs 89,13,500 ~ 89 Lacs+",Rs 0 ~,No
2009,BIHAR,Begusarai,12,RAM DAYAL BHARTI,IND,0,12th Pass,36,Not Available,Not Available,No
2009,BIHAR,Begusarai,13,RAM NARESH PRASAD SINGH,IND,0,Graduate,60,"Rs 13,64,000 ~ 13 Lacs+",Rs 0 ~,No
2009,BIHAR,Begusarai,14,RAM SAH,RPP,0,5th Pass,61,"Rs 12,65,000 ~ 12 Lacs+",Rs 0 ~,No
2009,BIHAR,Begusarai,15,RAMSHRAYA NISHAD,IND,0,8th Pass,50,Not Available,Not Available,No
2009,BIHAR,Begusarai,16,RANJEET PASWAN,IND,0,12th Pass,31,"Rs 90,000 ~ 90 Thou+",Rs 0 ~,No
2009,BIHAR,Begusarai,17,SAJJAN CHAUDHARY,IND,0,8th Pass,34,"Rs 8,32,000 ~ 8 Lacs+","Rs 3,25,000 ~ 3 Lacs+",No
2009,BIHAR,Begusarai,18,SHATRUGHAN PRASAD SINGH,CPI,0,Graduate,68,Not Available,Not Available,No
