Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,RAJASTHAN,BIKANER,1,Arjun Ram Meghwal,BJP,0,Post Graduate,70,"Rs 3,76,54,863 ~ 3 Crore+",Rs 0 ~,Yes
2024,RAJASTHAN,BIKANER,2,Atma Ram Gujarati,IND,0,10th Pass,72,"Rs 20,10,000 ~ 20 Lacs+",Rs 0 ~,No
2024,RAJASTHAN,BIKANER,3,Babu Lal,IND,0,10th Pass,60,Not Available,Not Available,No
2024,RAJASTHAN,BIKANER,4,Gopi Chand Meghwal,IND,0,Graduate Professional,30,"Rs 2,15,000 ~ 2 Lacs+","Rs 5,58,000 ~ 5 Lacs+",No
2024,RAJASTHAN,BIKANER,5,Govind Ram Meghwal,INC,0,Post Graduate,62,"Rs 5,73,83,048 ~ 5 Crore+","Rs 1,77,39,645 ~ 1 Crore+",No
2024,RAJASTHAN,BIKANER,6,Kheta Ram,BSP,0,8th Pass,52,Not Available,Not Available,No
2024,RAJASTHAN,BIKANER,7,Pukhraj Nayak,IND,0,Literate,36,"Rs 25,000 ~ 25 Thou+",Rs 0 ~,No
2024,RAJASTHAN,BIKANER,8,Ratani Devi,IND,0,10th Pass,56,"Rs 23,50,000 ~ 23 Lacs+",Rs 0 ~,No
2024,RAJASTHAN,BIKANER,9,Satyanarayan Devra,IND,0,12th Pass,66,Not Available,Not Available,No
