Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,HIMACHAL PRADESH,KANGRA,7,Dr Rajeev Bhardwaj,BJP,0,Graduate Professional,62,"Rs 5,87,23,886 ~ 5 Crore+","Rs 4,24,821 ~ 4 Lacs+",Yes
2024,HIMACHAL PRADESH,KANGRA,1,Achal Singh,IND,0,Post Graduate,59,"Rs 43,15,000 ~ 43 Lacs+",Rs 0 ~,No
2024,HIMACHAL PRADESH,KANGRA,2,Advocate Sanjay Sharma,IND,0,Graduate Professional,56,"Rs 2,12,41,828 ~ 2 Crore+","Rs 5,80,621 ~ 5 Lacs+",No
2024,HIMACHAL PRADESH,KANGRA,3,Anand Sharma,INC,0,Graduate Professional,71,Not Available,Not Available,No
2024,HIMACHAL PRADESH,KANGRA,4,Bhuvnesh Kumar,Rashtriya Devbhumi Party,0,Graduate,49,"Rs 38,22,000 ~ 38 Lacs+","Rs 15,50,000 ~ 15 Lacs+",No
2024,HIMACHAL PRADESH,KANGRA,5,Dev Raj Bhardwaj,Rashtriya Samaj Dal (R),0,Graduate,71,"Rs 68,30,85,377 ~ 68 Crore+","Rs 4,00,000 ~ 4 Lacs+",No
2024,HIMACHAL PRADESH,KANGRA,6,Dr Kehar Singh,IND,0,Doctorate,53,Not Available,Not Available,No
2024,HIMACHAL PRADESH,KANGRA,8,Jeevan Kumar,Akhil Bhartiya Parivar Party,0,12th Pass,34,"Rs 24,000 ~ 24 Thou+","Rs 5,00,000 ~ 5 Lacs+",No
2024,HIMACHAL PRADESH,KANGRA,9,Narain Singh Dogra,Himachal Janta Party,0,Post Graduate,64,Not Available,Not Available,No
2024,HIMACHAL PRADESH,KANGRA,10,Rekha Chaudhary,BSP,0,Graduate,41,"Rs 10,47,249 ~ 10 Lacs+",Rs 0 ~,No
