Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,KARNATAKA,MANDYA,6,H.D. Kumaraswamy,Janata Dal (Secular),3,Graduate,65,Not Available,Not Available,Yes
2024,KARNATAKA,MANDYA,1,Beeresh. C.T (Sainika Beeresh),IND,0,10th Pass,38,"Rs 27,00,000 ~ 27 Lacs+",Rs 0 ~,No
2024,KARNATAKA,MANDYA,2,Budayya. B.P,Karunaadu Party,0,Post Graduate,52,"Rs 4,88,85,575 ~ 4 Crore+",Rs 0 ~,No
2024,KARNATAKA,MANDYA,3,Chandan Gowda. K,IND,0,Post Graduate,29,Not Available,Not Available,No
2024,KARNATAKA,MANDYA,4,Chandrashekara. K.R (Chandru Keelara),Karnataka Rashtra Samithi,0,10th Pass,53,"Rs 87,20,000 ~ 87 Lacs+",Rs 0 ~,No
2024,KARNATAKA,MANDYA,5,Channamayigowda,IND,0,Literate,63,"Rs 8,10,39,000 ~ 8 Crore+",Rs 0 ~,No
2024,KARNATAKA,MANDYA,7,H.D. Revanna,Purvanchal Mahapanchayat,0,10th Pass,48,"Rs 16,00,000 ~ 16 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2024,KARNATAKA,MANDYA,8,Lokesha. S (Aarya Lokesh),Uttama Prajaakeeya Party,0,12th Pass,39,"Rs 26,55,500 ~ 26 Lacs+","Rs 2,25,000 ~ 2 Lacs+",No
2024,KARNATAKA,MANDYA,9,N.Basavaraju,IND,0,10th Pass,55,Not Available,Not Available,No
2024,KARNATAKA,MANDYA,10,Ramaiah. D,IND,0,Graduate,64,"Rs 1,18,54,010 ~ 1 Crore+","Rs 3,21,000 ~ 3 Lacs+",No
2024,KARNATAKA,MANDYA,11,Ranjitha. N,IND,0,10th Pass,27,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,No
2024,KARNATAKA,MANDYA,12,S.Arvind,IND,0,12th Pass,43,Not Available,Not Available,No
2024,KARNATAKA,MANDYA,13,Shivashankara. S,BSP,0,Graduate Professional,46,"Rs 75,03,932 ~ 75 Lacs+","Rs 20,00,000 ~ 20 Lacs+",No
2024,KARNATAKA,MANDYA,14,Venkataramane Gowda (Star Chandru),INC,0,Graduate,59,"Rs 6,22,97,28,841 ~ 622 Crore+","Rs 24,38,48,291 ~ 24 Crore+",No
