sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Shyam Pradhan,ARITHANG,SKM,0,12th Pass,18394825,1286872,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=98,main_election
2,Dorjee Dazom Bhutia,BARFUNG,SDF,0,10th Pass,28352165,0,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=33,main_election
3,Bikram Pradhan,CHUJACHEN,SDF,0,Graduate,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=72,main_election
4,Danorbu Sherpa,DARAMDIN,SDF,0,5th Pass,12444620,0,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=22,main_election
5,Sonam Gyatso Lepcha,DJONGU,SDF,0,12th Pass,59403167,10119536,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=111,main_election
6,Pintso Chopel,GANGTOK,SKM,0,Graduate,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=101,main_election
7,Dorjee Tshering Lepcha,GNATHANG-MACHONG,SDF,0,10th Pass,70716312,2587724,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=76,main_election
8,Sher Bahadur Subedi,GYALSHING-BARNYAK,SDF,0,12th Pass,44207367,11826027,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=12,main_election
9,Ugen Nedup Bhutia,KABI LUNGCHUK,SKM,0,12th Pass,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=110,main_election
10,Som Nath Poudyal,KHAMDONG-SINGTAM,SDF,0,Graduate,29371917,0,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=56,main_election
11,Tshering Wangdi Lepcha,LACHEN MANGAN,SDF,0,5th Pass,73546986,3659641,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=114,main_election
12,Narendra Kumar Subba,MANEYBUNG-DENTAM,SDF,0,Graduate Professional,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=8,main_election
13,Mechung Bhutia,MARTAM-RUMTEK,SKM,0,Graduate Professional,7479637,300000,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=89,main_election
14,Tulshi Devi Rai,MELLI,SDF,0,12th Pass,5332350,0,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=42,main_election
15,Bek Bahadur Rai,NAMCHEYBUNG,SDF,0,12th Pass,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=80,main_election
16,Pawan Chamling,NAMCHI-SINGHITHANG,SDF,0,Doctorate,107025466,50453445,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=39,main_election
17,Tilu Gurung,NAMTHANG-RATEYPANI,SDF,0,8th Pass,19424697,289500,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=45,main_election
18,Kedarnath Rai,POKLOK-KAMRANG,SDF,0,Post Graduate,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=36,main_election
19,Pawan Chamling,RANGANG-YANGANG,SDF,0,Doctorate,107025486,50453445,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=120,main_election
20,Hemendra Adhikari,RHENOCK,SKM,0,12th Pass,22481808,3566095,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=69,main_election
21,Karma Sonam Lepcha,RINCHENPONG,SDF,0,8th Pass,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=17,main_election
22,Arjun Kumar Ghatani,SALGHARI-ZOOM,SDF,0,Graduate Professional,4592847,0,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=29,main_election
23,Sonam Lama,SANGHA,SKM,0,8th Pass,1604159,191575,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=119,main_election
24,Kunga Nima Lepcha,SHYARI,SKM,1,Graduate,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=86,main_election
25,Ram Bahadur Limboo,SORENG-CHAKUNG,SDF,0,Graduate Professional,196720375,57963198,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=25,main_election
26,Garjaman Gurung,TEMI-NAMPHING,SDF,0,Graduate,47182652,1629204,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=49,main_election
27,Ugen T. Gyatso Bhutia,TUMEN-LINGI,SDF,0,12th Pass,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=52,main_election
28,Prem Singh Tamang,UPPER BURTUK,SKM,3,Graduate,23285584,4066284,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=106,main_election
29,Timothy William Basnett,UPPER TADONG,SKM,0,Graduate,23435791,201198,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=92,main_election
30,Gopal Baraily,WEST PENDAM,SKM,0,Graduate,,,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=64,main_election
31,Chandra Maya Limboo (subba),YANGTHANG,SDF,0,10th Pass,2236219,0,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=4,main_election
32,Sonam Dadul Bhutia,YOKSAM-TASHIDING,SDF,0,Graduate,12466220,0,https://www.myneta.info/sikkim2014/candidate.php?candidate_id=1,main_election
