sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Siva.V.Meyyanathan,ALANGUDI,DMK,29,Post Graduate,13459578,1252001,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1827,main_election
2,Paul Manoj Pandian,ALANGULAM,AIADMK,3,Post Graduate,169567880,22005710,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=293,main_election
3,E.Subaya,AMBASAMUDRAM,AIADMK,0,Doctorate,,,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=349,main_election
4,Joseph Samuel,AMBATTUR,DMK,1,Graduate,13801888,296300,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=1828,main_election
5,Vilwanathan.A.C,AMBUR,DMK,0,10th Pass,38635845,1030623,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=352,main_election
6,A.P.Nandakumar,ANAIKATTU,DMK,10,12th Pass,,,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=246,main_election
7,A.Maharajan,ANDIPATTI,DMK,4,8th Pass,155530084,9431977,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=787,main_election
8,M.K. Mohan,ANNA NAGAR,DMK,4,8th Pass,2112099843,27773052,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=297,main_election
9,Venkatachalam.A.G,ANTHIYUR,DMK,9,10th Pass,,,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=801,main_election
10,S.Ravi,ARAKKONAM (SC),AIADMK,0,Graduate Professional,11574232,10704428,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=267,main_election
11,S.Ramachandran,ARANI,AIADMK,0,12th Pass,148950984,36512262,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=299,main_election
12,Ramachandran T,ARANTHANGI,INC,0,Graduate Professional,,,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=3295,main_election
13,Elango. R,ARAVAKURICHI,DMK,3,Graduate Professional,38329734,2930981,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=817,main_election
14,J.L.Eswarappan,ARCOT,DMK,0,Graduate Professional,131771131,71198073,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=819,main_election
15,Chinnappa K,ARIYALUR,DMK,4,Graduate Professional,,,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=824,main_election
16,K.K.S.S.R.Ramachandran,ARUPPUKOTTAI,DMK,9,8th Pass,42708308,13602557,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=306,main_election
17,Periyasamy I,ATHOOR,DMK,12,Graduate,76394882,14115522,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=365,main_election
18,A P Jayasankaran,ATTUR (SC),AIADMK,0,Others,,,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=67,main_election
19,Nasar S M,AVADI,DMK,29,10th Pass,113357880,0,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=367,main_election
20,"Dhanapal, P",AVANASHI (SC),AIADMK,0,Post Graduate,49443148,18116143,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=68,main_election
21,Mathiazhagan D,BARGUR,DMK,0,Graduate,,,https://www.myneta.info/TamilNadu2021/candidate.php?candidate_id=69,main_election
