Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,MAHARASHTRA,BARAMATI,33,Supriya Sule,Nationalist Congress Party – Sharadchandra Pawar,0,Graduate,54,Not Available,Not Available,Yes
2024,MAHARASHTRA,BARAMATI,1,Ankush Dnyaneshawar Pilane,IND,0,Graduate Professional,33,"Rs 1,07,86,000 ~ 1 Crore+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,2,Balaso Maruti Dhapate,IND,1,8th Pass,53,"Rs 10,60,000 ~ 10 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2024,MAHARASHTRA,BARAMATI,3,Bapu Pralhad Pawar,IND,0,Post Graduate,39,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,4,Dashrath Nana Raut,Bharatiya Praja Surajya Paksha,0,8th Pass,65,"Rs 9,83,934 ~ 9 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,5,Dattatray Rambhau Chandare,IND,0,Post Graduate,44,"Rs 31,20,464 ~ 31 Lacs+","Rs 2,33,500 ~ 2 Lacs+",No
2024,MAHARASHTRA,BARAMATI,6,Dr. Somnath Alias Balasaheb Arjun Pol,IND,4,Graduate Professional,53,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,7,Gajanan Uttam Gawali (Patil),IND,0,10th Pass,43,"Rs 24,05,169 ~ 24 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,8,Kalyani Sujitkumar Waghmode,IND,0,Graduate,40,"Rs 73,88,000 ~ 73 Lacs+","Rs 12,80,000 ~ 12 Lacs+",No
2024,MAHARASHTRA,BARAMATI,9,Kamble Trishala,Bahujan Samaj Party (Ambedkar),0,12th Pass,43,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,10,Laxman Ram Kumbhar,Dalit Soshit Pichhara Varg Adhikar Dal,0,12th Pass,40,"Rs 33,48,292 ~ 33 Lacs+","Rs 10,12,529 ~ 10 Lacs+",No
2024,MAHARASHTRA,BARAMATI,11,Mahadev Sahebrao Khengare - Patil,Bhartiya Navjawan Sena (Paksha),0,5th Pass,70,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,12,Mahesh Sitaram Bhagwat,IND,0,Graduate,52,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,13,Manoj Balasaheb Rasal,IND,0,12th Pass,29,"Rs 1,50,000 ~ 1 Lacs+","Rs 5,20,000 ~ 5 Lacs+",No
2024,MAHARASHTRA,BARAMATI,14,Milind Vitthal Shinde,IND,0,Graduate,55,"Rs 3,03,29,000 ~ 3 Crore+","Rs 4,00,000 ~ 4 Lacs+",No
2024,MAHARASHTRA,BARAMATI,15,Pradeep Ramchandra Mane,IND,0,Graduate,36,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,16,Priyadarshani Nandkumar Kokare,BSP,0,Graduate Professional,28,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,17,Prof. Namdeorao Jadhav,IND,0,Post Graduate,45,"Rs 2,42,76,305 ~ 2 Crore+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,18,Rajendra Mahadev Barakade,IND,0,10th Pass,42,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,19,Rajendra Pandurang Bhosale,Peoples Union Party,0,10th Pass,44,"Rs 45,000 ~ 45 Thou+","Rs 52,474 ~ 52 Thou+",No
2024,MAHARASHTRA,BARAMATI,20,Rohidas Balaso Kondake,Bahujan Republican Socialist Party,0,Graduate,28,"Rs 90,639 ~ 90 Thou+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,21,Sachin Shankar Agawane,IND,0,Graduate,45,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,22,Sandip Abaji Deokate,IND,0,Post Graduate,31,"Rs 4,50,512 ~ 4 Lacs+","Rs 2,73,000 ~ 2 Lacs+",No
2024,MAHARASHTRA,BARAMATI,23,Savita Bhimrao Kadale,Hindustan Janta Party,0,Literate,40,"Rs 70,40,000 ~ 70 Lacs+","Rs 2,00,000 ~ 2 Lacs+",No
2024,MAHARASHTRA,BARAMATI,24,Shaikh Soyalshaha Yunusshaha,IND,0,Others,27,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,25,Shailendra Alias Sandeep Karanjawane,IND,0,Graduate,47,"Rs 68,77,534 ~ 68 Lacs+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,26,Sharad Ram Pawar,IND,0,10th Pass,36,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,No
2024,MAHARASHTRA,BARAMATI,27,Shivaji Jaysing Kokre,IND,0,8th Pass,76,Not Available,Not Available,No
2024,MAHARASHTRA,BARAMATI,28,Shivaji Rambhau Nandkhile,Bharatheeya Jawan Kisan Party,2,Literate,64,"Rs 2,42,84,916 ~ 2 Crore+","Rs 21,32,600 ~ 21 Lacs+",No
