sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Dr. G S Dharmesh,AGRA CANTT. (SC),BJP,1,Graduate Professional,43597778,0,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=82,main_election
2,Purushottam Khandelwal,AGRA NORTH,BJP,0,10th Pass,11789777,0,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=265,main_election
3,Baby Rani Maurya,AGRA RURAL (SC),BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=87,main_election
4,Yogendra Upadhyaya,AGRA SOUTH,BJP,4,Post Graduate,45622250,0,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=193,main_election
5,Tribhuwan Ram,AJAGARA (SC),BJP,1,Graduate Professional,145724828,11700000,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4356,main_election
6,Ram Achal Rajbhar,AKBARPUR,SP,4,Graduate,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4164,main_election
7,Pratibha Shukla,AKBARPUR-RANIYA,BJP,1,Post Graduate,46446927,270386,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1735,main_election
8,Tribhuwan Dutt,ALAPUR (SC),SP,1,12th Pass,39689413,10450902,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4238,main_election
9,Satyapal Singh Rathore,ALIGANJ,BJP,1,10th Pass,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1614,main_election
10,Mukta Raja,ALIGARH,BJP,0,12th Pass,15974190,4794000,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=380,main_election
11,Harshvardhan Bajpai,ALLAHABAD NORTH,BJP,2,Graduate Professional,86702441,5370184,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3453,main_election
12,Nand Gopal Gupta (Nandi),ALLAHABAD SOUTH,BJP,7,12th Pass,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3463,main_election
13,Sidharth Nath Singh,ALLAHABAD WEST,BJP,0,Graduate,323897885,76035288,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3443,main_election
14,Hariom,AMANPUR,BJP,0,12th Pass,21921218,427000,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1799,main_election
15,Maharaji Prajapati,AMETHI,SP,0,Literate,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=3108,main_election
16,Sushil Kumar Shakya,AMRITPUR,BJP,0,12th Pass,29088254,3105000,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1647,main_election
17,Mehboob Ali,AMROHA,SP,1,12th Pass,78672141,3333333,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=872,main_election
18,Sanjay Kumar Sharma,ANUPSHAHR,BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=39,main_election
19,Dharmpal Singh,AONLA,BJP,1,Post Graduate,29367373,0,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1097,main_election
20,Amitabh Bajpai,ARYA NAGAR,SP,2,Post Graduate,66012508,1509769,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=1769,main_election
21,Pinki Singh,ASMOLI,SP,1,Graduate Professional,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=855,main_election
22,Sandeep Kumar Singh,ATRAULI,BJP,0,Post Graduate,144657223,0,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=102,main_election
23,Dr. Sangram,ATRAULIYA,SP,5,Post Graduate,30383322,0,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4395,main_election
24,Dinanath Bhashkar,AURAI (SC),BJP,2,Post Graduate,,,https://www.myneta.info/uttarpradesh2022/candidate.php?candidate_id=4346,main_election
