Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,UTTAR PRADESH,MEERUT,11,Rajendra Agarwal,BJP,2,Post Graduate,64,"Rs 88,03,517 ~ 88 Lacs+","Rs 30,74,600 ~ 30 Lacs+",Yes
2014,UTTAR PRADESH,MEERUT,1,Anil,IND,0,12th Pass,40,"Rs 15,94,367 ~ 15 Lacs+","Rs 1,04,944 ~ 1 Lacs+",No
2014,UTTAR PRADESH,MEERUT,2,Aphajal,IND,1,8th Pass,43,"Rs 4,25,000 ~ 4 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,MEERUT,3,Atul Khodawal,IND,0,Illiterate,27,Not Available,Not Available,No
2014,UTTAR PRADESH,MEERUT,4,Dr. Himanshu Singh,AAP,3,Graduate Professional,43,"Rs 94,08,585 ~ 94 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,MEERUT,5,Iqra Chaudhry,IND,0,Not Given,32,"Rs 4,00,000 ~ 4 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,MEERUT,6,M. Shahid,BSP,0,5th Pass,45,Not Available,Not Available,No
2014,UTTAR PRADESH,MEERUT,7,Mohd. Sajid Saifi,Bahujan Mukti Party,1,5th Pass,44,"Rs 3,41,178 ~ 3 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,MEERUT,8,Mohd.usman Ghazi,Rashtriya Apna Dal,0,12th Pass,30,"Rs 10,05,000 ~ 10 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,MEERUT,9,Morarji Nagma Arvind,INC,0,Graduate,43,Not Available,Not Available,No
2014,UTTAR PRADESH,MEERUT,10,Mukesh Kumar,IND,0,Graduate Professional,40,"Rs 21,50,500 ~ 21 Lacs+","Rs 12,00,000 ~ 12 Lacs+",No
2014,UTTAR PRADESH,MEERUT,12,Shahid Manzoor,SP,0,Post Graduate,59,Not Available,Not Available,No
