Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,2,DR.NILESH NARAYAN RANE,INC,1,Doctorate,28,"Rs 3,05,61,862 ~ 3 Crore+",Rs 0 ~,Yes,https://www.myneta.info/ls2009/candidate.php?candidate_id=3782
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,1,AJAY ALIAS AABA DADA JADHAV,KKJHS,0,Others,28,"Rs 7,19,500 ~ 7 Lacs+","Rs 16,000 ~ 16 Thou+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3785
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,3,KHALAPE AKBAR MAHAMMAD,IND,0,Post Graduate,55,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3789
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,4,PARULEKAR JAYENDRA SHRIPAD,BSP,0,Graduate Professional,43,"Rs 1,49,36,360 ~ 1 Crore+","Rs 21,14,956 ~ 21 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3783
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,5,RAJESH PUSUSHOTTAM SURVE,RSPS,0,12th Pass,41,"Rs 11,33,000 ~ 11 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3786
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,6,SIRAJ ABDULLA KAUCHALI,BBM,0,8th Pass,60,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3788
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,7,SURENDRA BORKAR,IND,0,Graduate,62,"Rs 13,92,000 ~ 13 Lacs+","Rs 92,000 ~ 92 Thou+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3790
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,8,SURESH PRABHAKAR PRABHU,SHS,0,Graduate Professional,55,"Rs 1,46,50,806 ~ 1 Crore+","Rs 48,74,508 ~ 48 Lacs+",No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3784
2009,MAHARASHTRA,Ratnagiri_Sindhudurg,9,VILASRAO KHANVILKAR,ABHM,0,5th Pass,54,Not Available,Not Available,No,https://www.myneta.info/ls2009/candidate.php?candidate_id=3787
