Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,CHANDIGARH,CHANDIGARH,15,Smt. Kirron Kher,BJP,0,Post Graduate,61,Not Available,Not Available,Yes
2014,CHANDIGARH,CHANDIGARH,1,Ajay Singla,IND,2,10th Pass,38,"Rs 98,77,806 ~ 98 Lacs+",Rs 0 ~,No
2014,CHANDIGARH,CHANDIGARH,2,Amarjit Kaur,IND,0,8th Pass,55,"Rs 70,20,000 ~ 70 Lacs+","Rs 5,00,000 ~ 5 Lacs+",No
2014,CHANDIGARH,CHANDIGARH,3,Deepak Shukla,IND,0,Graduate,43,Not Available,Not Available,No
2014,CHANDIGARH,CHANDIGARH,4,Dharmender Singh,Hindustan Ekta Party,0,Graduate,55,"Rs 16,23,000 ~ 16 Lacs+","Rs 70,000 ~ 70 Thou+",No
2014,CHANDIGARH,CHANDIGARH,5,Gulkirat Kaur Panag,AAP,0,Post Graduate,35,"Rs 12,95,08,000 ~ 12 Crore+","Rs 21,64,000 ~ 21 Lacs+",No
2014,CHANDIGARH,CHANDIGARH,6,Jannat Jahan-ul-haq (naina),BSP,0,Graduate,32,Not Available,Not Available,No
2014,CHANDIGARH,CHANDIGARH,7,Jasmer Singh,IND,0,10th Pass,54,"Rs 53,55,500 ~ 53 Lacs+","Rs 2,90,000 ~ 2 Lacs+",No
2014,CHANDIGARH,CHANDIGARH,8,Kawaljit Singh,CPI(ML)L,4,Graduate Professional,33,"Rs 22,000 ~ 22 Thou+",Rs 0 ~,No
2014,CHANDIGARH,CHANDIGARH,9,Khem Lal Bansal,Inqalab Vikas Dal,0,10th Pass,68,Not Available,Not Available,No
2014,CHANDIGARH,CHANDIGARH,10,Pawan Kumar Bansal,INC,0,Graduate Professional,65,"Rs 7,74,78,000 ~ 7 Crore+",Rs 0 ~,No
2014,CHANDIGARH,CHANDIGARH,11,Pawan Kumar Sharma,IND,0,12th Pass,43,"Rs 91,96,223 ~ 91 Lacs+","Rs 7,20,000 ~ 7 Lacs+",No
2014,CHANDIGARH,CHANDIGARH,12,Ramesh Chander,IND,0,Graduate,46,Not Available,Not Available,No
2014,CHANDIGARH,CHANDIGARH,13,Reena Sharma,IND,0,12th Pass,33,"Rs 17,65,000 ~ 17 Lacs+","Rs 10,75,000 ~ 10 Lacs+",No
2014,CHANDIGARH,CHANDIGARH,14,Shamsher Singh,IND,0,10th Pass,36,"Rs 2,60,000 ~ 2 Lacs+","Rs 75,000 ~ 75 Thou+",No
2014,CHANDIGARH,CHANDIGARH,16,Surender Kumar,Bahujan Mukti Party,0,Graduate,32,"Rs 3,04,607 ~ 3 Lacs+","Rs 1,51,340 ~ 1 Lacs+",No
2014,CHANDIGARH,CHANDIGARH,17,Surinder Bhardwaj,JD(U),0,Graduate,65,"Rs 4,19,506 ~ 4 Lacs+",Rs 0 ~,No
