Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,BIHAR,GOPALGANJ,4,Dr. Alok Kumar Suman,JD(U),0,Post Graduate,61,"Rs 3,27,39,903 ~ 3 Crore+","Rs 35,76,376 ~ 35 Lacs+",Yes
2019,BIHAR,GOPALGANJ,1,Ajay Paswan,SHS,2,Graduate,46,"Rs 93,52,000 ~ 93 Lacs+",Rs 0 ~,No
2019,BIHAR,GOPALGANJ,2,Dilip Kumar Manjhi,IND,0,Graduate,44,"Rs 1,10,19,000 ~ 1 Crore+",Rs 0 ~,No
2019,BIHAR,GOPALGANJ,3,Dinanath Manjhi,IND,0,Graduate,40,Not Available,Not Available,No
2019,BIHAR,GOPALGANJ,5,Gaya Ram,IND,0,Post Graduate,66,"Rs 73,02,000 ~ 73 Lacs+",Rs 0 ~,No
2019,BIHAR,GOPALGANJ,6,Kunal Kishore Vivek,BSP,0,Post Graduate,29,Not Available,Not Available,No
2019,BIHAR,GOPALGANJ,7,Om Prakash Manjhi,Jai Prakash Janata Dal,1,Literate,37,"Rs 26,34,834 ~ 26 Lacs+",Rs 0 ~,No
2019,BIHAR,GOPALGANJ,8,Ram Kumar Manjhi,IND,0,Graduate,39,"Rs 28,60,000 ~ 28 Lacs+",Rs 0 ~,No
2019,BIHAR,GOPALGANJ,9,Suraj Kumar,IND,0,Post Graduate,29,Not Available,Not Available,No
2019,BIHAR,GOPALGANJ,10,Surendra Ram S/O Ganesh Ram,RJD,1,Graduate,41,"Rs 81,95,606 ~ 81 Lacs+","Rs 21,600 ~ 21 Thou+",No
2019,BIHAR,GOPALGANJ,11,Surendra Ram S/O Late Chandradev Ram,IND,3,Literate,46,"Rs 40,69,000 ~ 40 Lacs+","Rs 50,000 ~ 50 Thou+",No
2019,BIHAR,GOPALGANJ,12,Uma Shankar Kharwar,IND,0,Graduate Professional,64,Not Available,Not Available,No
