Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,MADHYA PRADESH,REWA,10,Janardan Prasad Mishra,BJP,0,Graduate Professional,62,"Rs 2,03,59,750 ~ 2 Crore+","Rs 5,80,627 ~ 5 Lacs+",Yes
2019,MADHYA PRADESH,REWA,1,Akhilesh Saket,IND,0,Graduate Professional,38,"Rs 1,03,00,267 ~ 1 Crore+","Rs 1,94,963 ~ 1 Lacs+",No
2019,MADHYA PRADESH,REWA,2,Arun Kumar,Shri Janta Party,2,12th Pass,45,"Rs 55,000 ~ 55 Thou+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,3,Arun Kumar Satnami,Bahujan Mukti Party,0,Post Graduate,35,Not Available,Not Available,No
2019,MADHYA PRADESH,REWA,4,Babulal Kol,Adhikar Vikas Party,0,8th Pass,42,"Rs 1,200 ~ 1 Thou+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,5,Badriprasad,Akhil Bhartiya Apna Dal,0,12th Pass,63,"Rs 11,80,000 ~ 11 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,6,Brahm Datta Mishra,IND,2,12th Pass,56,Not Available,Not Available,No
2019,MADHYA PRADESH,REWA,7,Chhotu Kol,Jan Samman party,0,8th Pass,32,"Rs 10,225 ~ 10 Thou+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,8,Devendra Kumar,IND,0,12th Pass,48,"Rs 59,47,000 ~ 59 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,9,Girijesh Singh Senger,CPI(M),0,Post Graduate,49,Not Available,Not Available,No
2019,MADHYA PRADESH,REWA,11,Ram Gopal Singh,Peoples Party of India (Democratic),1,Graduate,57,"Rs 1,07,12,938 ~ 1 Crore+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,12,Ram Kalesh Saket,IND,0,Post Graduate,33,Not Available,Not Available,No
2019,MADHYA PRADESH,REWA,13,Reeta Tripathi,Bhartiya Shakti Chetna Party,0,12th Pass,38,"Rs 17,00,000 ~ 17 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,14,Sanat Kumar,IND,0,10th Pass,42,"Rs 3,85,783 ~ 3 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,15,Shakuntala,Sapaks Party,0,Post Graduate,53,Not Available,Not Available,No
2019,MADHYA PRADESH,REWA,16,Shivkumar Mishra,Samagra Utthan Party,0,12th Pass,50,"Rs 3,50,500 ~ 3 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,17,Siddharth Tiwari,INC,0,Graduate Professional,36,"Rs 3,01,82,893 ~ 3 Crore+","Rs 13,25,755 ~ 13 Lacs+",No
2019,MADHYA PRADESH,REWA,18,Siyasharan Kevat,Rashtriya Apna Dal,0,Literate,63,Not Available,Not Available,No
2019,MADHYA PRADESH,REWA,19,Subhranshu Dwivedi,Kisan Party of India,0,Post Graduate,41,"Rs 6,31,000 ~ 6 Lacs+","Rs 1,80,000 ~ 1 Lacs+",No
2019,MADHYA PRADESH,REWA,20,Sunit Kumar Pandey,AARAKSHAN VIRODHI PARTY,1,Post Graduate,28,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~,No
2019,MADHYA PRADESH,REWA,21,Sushil Kumar Mishra,IND,0,Post Graduate,51,Not Available,Not Available,No
2019,MADHYA PRADESH,REWA,22,Vikash Kumar,BSP,0,Graduate,36,"Rs 1,51,56,991 ~ 1 Crore+","Rs 31,00,000 ~ 31 Lacs+",No
