Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2004,BIHAR,Purnea,14,UDAY SINGH,BJP,0,12th Pass,44,"Rs 3,06,54,143 ~ 3 Crore+","Rs 7,31,440 ~ 7 Lacs+",Yes,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=778
2004,BIHAR,Purnea,1,AWADESH KU MANDAL,IND,24,Literate,34,"Rs 2,73,000 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=783
2004,BIHAR,Purnea,2,DR. IRSHAD AHMAD KHAN,SP,0,Post Graduate,36,"Rs 1,07,62,267 ~ 1 Crore+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=781
2004,BIHAR,Purnea,3,JAI KRISHNA MANDAL,SAP,0,12th Pass,50,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=786
2004,BIHAR,Purnea,4,JIWACHHA PASWAN,IND,0,10th Pass,42,"Rs 3,98,000 ~ 3 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=780
2004,BIHAR,Purnea,5,LALIT MOHAN SINGH,IND,0,Graduate,60,"Rs 1,02,80,883 ~ 1 Crore+","Rs 5,79,000 ~ 5 Lacs+",No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=789
2004,BIHAR,Purnea,6,MADHAVI SARKAR,CPI(ML)(L),1,Graduate,47,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=788
2004,BIHAR,Purnea,7,MD. RIAUZUDDIN,IND,0,5th Pass,61,"Rs 3,02,550 ~ 3 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=790
2004,BIHAR,Purnea,8,NEELAM DEVI,IND,0,Not Given,29,"Rs 2,14,485 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=785
2004,BIHAR,Purnea,9,PRAKASH KUMAR SINGH,AD,0,Graduate,32,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=791
2004,BIHAR,Purnea,10,RAJ KUMAR HEMBRAM,JDP,0,Post Graduate,27,"Rs 75,795 ~ 75 Thou+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=782
2004,BIHAR,Purnea,11,RAJESH RANJAN ALIAS PAPPU YADAV,LJNSP,27,12th Pass,37,"Rs 31,14,000 ~ 31 Lacs+","Rs 10,34,419 ~ 10 Lacs+",No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=779
2004,BIHAR,Purnea,12,SATYA NARAYAN RAM,IND,0,Graduate,38,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=784
2004,BIHAR,Purnea,13,SYED SAHID RAJA,BSP,0,Not Given,44,"Rs 3,94,197 ~ 3 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=787
2004,BIHAR,Purnea,15,UPENDRA NATH SAGAR,RLD,0,Graduate,54,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=792
