Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,UTTAR PRADESH,AKBARPUR,7,Devendra Singh Urf Bhole Singh,BJP,0,10th Pass,60,"Rs 2,85,46,617 ~ 2 Crore+","Rs 5,59,965 ~ 5 Lacs+",Yes
2014,UTTAR PRADESH,AKBARPUR,1,Amar Singh,Janvadi Party(Socialist),0,10th Pass,56,"Rs 17,01,500 ~ 17 Lacs+","Rs 2,50,000 ~ 2 Lacs+",No
2014,UTTAR PRADESH,AKBARPUR,2,Anil Shukla Varsi,BSP,2,Graduate,57,"Rs 3,27,40,272 ~ 3 Crore+","Rs 1,12,84,827 ~ 1 Crore+",No
2014,UTTAR PRADESH,AKBARPUR,3,Arvind Kumar,AAP,0,Graduate Professional,47,Not Available,Not Available,No
2014,UTTAR PRADESH,AKBARPUR,4,Ashok Yadav,IND,0,Others,47,"Rs 1,11,78,000 ~ 1 Crore+",Rs 0 ~,No
2014,UTTAR PRADESH,AKBARPUR,5,Bajrang Prasad,Samtawadi Republican Party,0,Graduate,52,"Rs 18,34,806 ~ 18 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,AKBARPUR,6,Bharti Devi Pasi,IND,0,Graduate Professional,32,Not Available,Not Available,No
2014,UTTAR PRADESH,AKBARPUR,8,Gopi Raman,JD(U),1,10th Pass,42,"Rs 18,99,211 ~ 18 Lacs+","Rs 20,295 ~ 20 Thou+",No
2014,UTTAR PRADESH,AKBARPUR,9,Jaswant Singh,Bahujan Mukti Party,0,12th Pass,67,Not Available,Not Available,No
2014,UTTAR PRADESH,AKBARPUR,10,Lal Singh Tomar,SP,6,Post Graduate,64,"Rs 4,28,32,429 ~ 4 Crore+","Rs 1,29,23,479 ~ 1 Crore+",No
2014,UTTAR PRADESH,AKBARPUR,11,Munni Devi,IND,0,10th Pass,42,"Rs 7,68,692 ~ 7 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,AKBARPUR,12,Neeraj Kumar Advocate,IND,0,Graduate Professional,31,Not Available,Not Available,No
2014,UTTAR PRADESH,AKBARPUR,13,Omkar Nath,Al-Hind Party,0,Doctorate,47,"Rs 10,05,820 ~ 10 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,AKBARPUR,14,Rajaram Pal,INC,1,Graduate Professional,53,"Rs 88,88,279 ~ 88 Lacs+","Rs 1,87,38,000 ~ 1 Crore+",No
2014,UTTAR PRADESH,AKBARPUR,15,Ram Sevak,IND,0,Graduate,63,Not Available,Not Available,No
2014,UTTAR PRADESH,AKBARPUR,16,Ramakant,Peace Party,0,Graduate Professional,37,"Rs 69,28,000 ~ 69 Lacs+","Rs 34,00,000 ~ 34 Lacs+",No
2014,UTTAR PRADESH,AKBARPUR,17,Ramendra Singh Tomar,Bhartiya Shakti Chetna Party,0,10th Pass,45,"Rs 48,18,007 ~ 48 Lacs+",Rs 0 ~,No
2014,UTTAR PRADESH,AKBARPUR,18,Vijay Kumar Sharma,IND,0,Graduate,43,Not Available,Not Available,No
