Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,TAMIL NADU,TIRUVALLUR,11,Sasikanth Senthil,INC,0,Graduate Professional,44,"Rs 2,21,07,297 ~ 2 Crore+",Rs 0 ~,Yes
2024,TAMIL NADU,TIRUVALLUR,1,Ashok Priyadarshan S,Desiya Makkal Sakthi Katchi,0,Post Graduate,45,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No
2024,TAMIL NADU,TIRUVALLUR,2,Balakrishnan K,IND,0,Graduate Professional,45,"Rs 13,37,000 ~ 13 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,TIRUVALLUR,3,Bharathidasan S S,IND,0,Graduate Professional,33,Not Available,Not Available,No
2024,TAMIL NADU,TIRUVALLUR,4,"Devandhran, M.",Anna MGR Dravida Makkal Kalgam,0,5th Pass,46,"Rs 5,50,000 ~ 5 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,TIRUVALLUR,5,Jagadesh Chander M,Naam Tamilar Katchi,0,Post Graduate,37,"Rs 30,70,123 ~ 30 Lacs+","Rs 17,53,500 ~ 17 Lacs+",No
2024,TAMIL NADU,TIRUVALLUR,6,Malathi,Naadaalum Makkal Katchi,0,12th Pass,26,Not Available,Not Available,No
2024,TAMIL NADU,TIRUVALLUR,7,Mani E,IND,0,Post Graduate,66,"Rs 76,370 ~ 76 Thou+","Rs 3,00,000 ~ 3 Lacs+",No
2024,TAMIL NADU,TIRUVALLUR,8,Manimaran V,IND,0,Graduate Professional,32,"Rs 11,08,279 ~ 11 Lacs+","Rs 9,85,594 ~ 9 Lacs+",No
2024,TAMIL NADU,TIRUVALLUR,9,Nallathambi K,DMDK,0,10th Pass,57,Not Available,Not Available,No
2024,TAMIL NADU,TIRUVALLUR,10,Pon V Balaganapathy,BJP,3,Graduate Professional,46,"Rs 3,50,91,560 ~ 3 Crore+","Rs 9,39,002 ~ 9 Lacs+",No
2024,TAMIL NADU,TIRUVALLUR,12,"Shakthivel, A.J.",IND,0,Not Given,51,Not Available,Not Available,No
2024,TAMIL NADU,TIRUVALLUR,13,Sivasankaran V,IND,0,Others,36,"Rs 1,13,000 ~ 1 Lacs+",Rs 0 ~,No
2024,TAMIL NADU,TIRUVALLUR,14,Tamizhmadhi D,BSP,0,Post Graduate,53,"Rs 1,01,000 ~ 1 Lacs+",Rs 0 ~,No
