Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,RAJASTHAN,CHITTORGARH,1,Chandra Prakash,BJP,0,Graduate,43,"Rs 1,97,25,115 ~ 1 Crore+","Rs 1,00,000 ~ 1 Lacs+",Yes
2019,RAJASTHAN,CHITTORGARH,2,Gopal Dhakad,Right to Recall Party,0,12th Pass,38,"Rs 53,14,571 ~ 53 Lacs+","Rs 4,65,369 ~ 4 Lacs+",No
2019,RAJASTHAN,CHITTORGARH,3,Gopal Singh Shekhawat,INC,0,Graduate Professional,68,Not Available,Not Available,No
2019,RAJASTHAN,CHITTORGARH,4,Gulab Sehlot,IND,0,12th Pass,68,"Rs 18,96,720 ~ 18 Lacs+",Rs 0 ~,No
2019,RAJASTHAN,CHITTORGARH,5,Jagdish Chandra Sharma,BSP,0,Post Graduate,67,"Rs 1,85,70,000 ~ 1 Crore+",Rs 0 ~,No
2019,RAJASTHAN,CHITTORGARH,6,Jai Prakash Regar,Ambedkarite Party of India,0,Graduate Professional,39,Not Available,Not Available,No
2019,RAJASTHAN,CHITTORGARH,7,Mangilal Meena,Satya Bahumat Party,0,5th Pass,52,"Rs 2,81,40,764 ~ 2 Crore+",Rs 0 ~,No
2019,RAJASTHAN,CHITTORGARH,8,Prakash Chandra Meena,Bhartiya Tribal Party,1,Graduate,33,"Rs 5,80,000 ~ 5 Lacs+",Rs 0 ~,No
2019,RAJASTHAN,CHITTORGARH,9,Radha Bhandari,CPI,0,Post Graduate,59,Not Available,Not Available,No
2019,RAJASTHAN,CHITTORGARH,10,Shamshuddin,IND,0,Not Given,73,Rs 786 ~ 7 Hund+,Rs 0 ~,No
