Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,KARNATAKA,BANGALORE_NORTH,18,Shobha Karandlaje,BJP,5,Post Graduate,57,Not Available,Not Available,Yes
2024,KARNATAKA,BANGALORE_NORTH,1, Shoban Babu V,Indian Labour Party (Ambedkar Phule),0,5th Pass,56,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,No
2024,KARNATAKA,BANGALORE_NORTH,2,Bhaskar Ankalamadugu Shivareddy,IND,0,10th Pass,30,"Rs 90,000 ~ 90 Thou+",Rs 0 ~,No
2024,KARNATAKA,BANGALORE_NORTH,3,Dilip Kumar I.S.,IND,0,Graduate Professional,40,Not Available,Not Available,No
2024,KARNATAKA,BANGALORE_NORTH,4,Govindaiah,BSP,0,8th Pass,56,"Rs 32,87,000 ~ 32 Lacs+",Rs 0 ~,No
2024,KARNATAKA,BANGALORE_NORTH,5,H.R.Nataraj,IND,1,Others,56,"Rs 17,55,79,225 ~ 17 Crore+","Rs 2,67,00,000 ~ 2 Crore+",No
2024,KARNATAKA,BANGALORE_NORTH,6,Hebbal Venkatesh.J,Republican Party of India (A),0,10th Pass,71,Not Available,Not Available,No
2024,KARNATAKA,BANGALORE_NORTH,7,J. Jai Simha Varma,Gareeb Aadmi Party,0,Graduate Professional,27,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,No
2024,KARNATAKA,BANGALORE_NORTH,8,K.M.Mahadeva,IND,0,Graduate,54,"Rs 2,42,54,995 ~ 2 Crore+","Rs 1,16,00,000 ~ 1 Crore+",No
2024,KARNATAKA,BANGALORE_NORTH,9,K.V.Nanjundaswamy,IND,0,Post Graduate,52,Not Available,Not Available,No
2024,KARNATAKA,BANGALORE_NORTH,10,Krishnaiah,Rashtriya Samaj Dal (R),1,10th Pass,51,"Rs 25,60,000 ~ 25 Lacs+","Rs 15,000 ~ 15 Thou+",No
2024,KARNATAKA,BANGALORE_NORTH,11,Lakshmi Srihari.J.N.,IND,0,10th Pass,37,"Rs 15,25,000 ~ 15 Lacs+","Rs 2,45,000 ~ 2 Lacs+",No
2024,KARNATAKA,BANGALORE_NORTH,12,Nirmala H.L,SUCI(C),0,Post Graduate,35,Not Available,Not Available,No
2024,KARNATAKA,BANGALORE_NORTH,13,Parasappa Bheemappa Gajjeri,Rani Chennamma Party,1,10th Pass,44,"Rs 2,10,000 ~ 2 Lacs+",Rs 0 ~,No
2024,KARNATAKA,BANGALORE_NORTH,14,Professor M.V Rajeev Gowda,INC,0,Doctorate,61,"Rs 1,34,04,55,205 ~ 134 Crore+","Rs 1,49,52,033 ~ 1 Crore+",No
2024,KARNATAKA,BANGALORE_NORTH,15,Santhosh M,Uttama Prajaakeeya Party,0,Graduate,38,Not Available,Not Available,No
2024,KARNATAKA,BANGALORE_NORTH,16,Shivakumar. B,Karnataka Rashtra Samithi,1,12th Pass,48,"Rs 1,32,97,000 ~ 1 Crore+","Rs 28,20,000 ~ 28 Lacs+",No
2024,KARNATAKA,BANGALORE_NORTH,17,Shobha,IND,0,8th Pass,38,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,No
2024,KARNATAKA,BANGALORE_NORTH,19,Sudha. V,IND,0,Post Graduate,47,"Rs 18,60,000 ~ 18 Lacs+","Rs 37,00,000 ~ 37 Lacs+",No
2024,KARNATAKA,BANGALORE_NORTH,20,Udaya Shankar.G,Prahar Janshakti Party,0,Others,48,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,No
2024,KARNATAKA,BANGALORE_NORTH,21,Y.R.Kalleshwari,Samajwadi Janata Party(Karnataka),0,10th Pass,42,Not Available,Not Available,No
