Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,MADHYA PRADESH,SATNA,9,Ganesh Singh,BJP,3,Post Graduate,61,Not Available,Not Available,Yes
2024,MADHYA PRADESH,SATNA,1,Adv. Ashok Saket,Bahujan Dravida Party,0,Graduate Professional,37,"Rs 4,75,000 ~ 4 Lacs+",Rs 0 ~,No
2024,MADHYA PRADESH,SATNA,2,Ashok Baudh,IND,0,Graduate,46,"Rs 28,87,000 ~ 28 Lacs+",Rs 0 ~,No
2024,MADHYA PRADESH,SATNA,3,Ashok Kumar Gupta,Bhartiya Shakti Chetna Party,0,12th Pass,45,Not Available,Not Available,No
2024,MADHYA PRADESH,SATNA,4,Azeez Ahmed Quraishy,Manviya Bharat Party,0,Post Graduate,70,"Rs 32,29,780 ~ 32 Lacs+",Rs 0 ~,No
2024,MADHYA PRADESH,SATNA,5,Chandrabhan Kol,IND,0,Post Graduate,39,"Rs 4,10,500 ~ 4 Lacs+",Rs 0 ~,No
2024,MADHYA PRADESH,SATNA,6,Chhedi Lal Prajapati (Panda Baba),IND,0,Literate,58,Not Available,Not Available,No
2024,MADHYA PRADESH,SATNA,7,Dabbu Siddharth Sukhlal Kushwaha,INC,0,Graduate,39,"Rs 1,67,65,125 ~ 1 Crore+","Rs 43,39,500 ~ 43 Lacs+",No
2024,MADHYA PRADESH,SATNA,8,Durgesh Kumar Vishwakarma,IND,0,Graduate Professional,34,"Rs 2,02,59,449 ~ 2 Crore+",Rs 0 ~,No
2024,MADHYA PRADESH,SATNA,10,Hari Shankar Tiwari (Loha Wala),Bharatiya Jan Morcha Party,0,Graduate,45,"Rs 1,16,48,990 ~ 1 Crore+","Rs 24,55,000 ~ 24 Lacs+",No
2024,MADHYA PRADESH,SATNA,11,Kalim Ahmad Bachcha,IND,0,10th Pass,69,"Rs 4,70,000 ~ 4 Lacs+",Rs 0 ~,No
2024,MADHYA PRADESH,SATNA,12,Master Ji Ajit Kumar Jayswal,Peoples Party of India (Democratic),0,Doctorate,71,Not Available,Not Available,No
2024,MADHYA PRADESH,SATNA,13,Nanku Yadav,Akhil Bharatiya Hind Kranti Party,0,Graduate,53,"Rs 54,45,000 ~ 54 Lacs+","Rs 3,50,000 ~ 3 Lacs+",No
2024,MADHYA PRADESH,SATNA,14,Narayan Tripathi,BSP,0,Post Graduate,63,"Rs 97,09,528 ~ 97 Lacs+","Rs 67,00,000 ~ 67 Lacs+",No
2024,MADHYA PRADESH,SATNA,15,Rahul Dahiya,IND,0,Graduate,35,Not Available,Not Available,No
2024,MADHYA PRADESH,SATNA,16,Ranjana Mishra,Nyaydharmsabha,0,Post Graduate,51,"Rs 25,97,062 ~ 25 Lacs+","Rs 55,000 ~ 55 Thou+",No
2024,MADHYA PRADESH,SATNA,17,Rishabh Singh,IND,0,Graduate,28,"Rs 75,000 ~ 75 Thou+",Rs 0 ~,No
2024,MADHYA PRADESH,SATNA,18,"Safi Ulla ""Dbbu Bhai""",IND,0,Graduate,54,Not Available,Not Available,No
2024,MADHYA PRADESH,SATNA,19,Sukhlal Verma Ratnesh,IND,0,Post Graduate,65,"Rs 2,16,46,500 ~ 2 Crore+",Rs 0 ~,No
