sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
67,Dharaviya Vallabhbhai,JAMNAGAR RURAL,INC,0,5th Pass,3639596,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4231,main_election
68,Faldu Ranchhodbhai Chanabhai,JAMNAGAR SOUTH,BJP,0,10th Pass,14382689,2750000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3926,main_election
69,Bavaliya Kunvarjibhai Mohanbhai,JASDAN,INC,2,Graduate Professional,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3683,main_election
70,Radadiya Jayeshbhai Vitthalbhai,JETPUR,BJP,2,Graduate Professional,285378868,160457901,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3925,main_election
71,Rathva Sukhrambhai Hariyabhai,JETPUR (ST),INC,0,10th Pass,14268876,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5662,main_election
72,Vasava Chhotubhai Amarsinh,JHAGADIA (ST),Bhartiya Tribal Party,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3802,main_election
73,Katara Bhaveshbhai Babubhai,JHALOD (ST),INC,6,Graduate,12495650,602417,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5353,main_election
74,Joshi Bhikhabhai Galabhai,JUNAGADH,INC,1,10th Pass,17209419,101629,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4372,main_election
75,Karshanbhai Punjabhai Solanki,KADI (SC),BJP,0,Literate,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4416,main_election
76,Pravinbhai Narsibhai Musadiya,KALAVAD (SC),INC,0,Graduate,2414000,275000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3599,main_election
77,Thakor Baldevji Chanduji,KALOL,INC,0,12th Pass,245831956,1366081,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5404,main_election
78,Chauhan Sumanben Pravinsinh,KALOL,BJP,0,8th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5380,main_election
79,Zalavadiya Vinubhai Dahyabhai,KAMREJ,BJP,0,5th Pass,26752993,4565613,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4125,main_election
80,Kirtisinh Prabhatsinh Vaghela,KANKREJ,BJP,0,12th Pass,5303757,300000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5356,main_election
81,Dabhi Kalabhai Raijibhai,KAPADVANJ,INC,0,8th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5393,main_election
82,Chaudhari Jitubhai Harjibhai,KAPRADA (ST),INC,1,8th Pass,12011701,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4243,main_election
83,Ghoghari Pravinbhai Manjibhai,KARANJ,BJP,0,12th Pass,53432107,41744408,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3909,main_election
84,Akshay Kumar Iswarbhai Patel,KARJAN,INC,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5344,main_election
85,Vinodbhai Amarshibhai Moradiya,KATARGAM,BJP,0,10th Pass,34954577,1790000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4274,main_election
86,Devabhai Punjabhai Malam,KESHOD,BJP,0,Literate,52335606,1637000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3937,main_election
87,Madam Vikaram Arjanbhai,KHAMBHALIA,INC,1,Graduate,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3980,main_election
88,Maheshkumar Kanaiyalal Raval,KHAMBHAT,BJP,0,10th Pass,19539750,2499199,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4429,main_election
89,Dabhi Bharatsinhji Shankarji,KHERALU,BJP,0,Graduate,46876616,4340500,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4409,main_election
90,Vala Mohanlal Malabhai,KODINAR (SC),INC,0,Others,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4271,main_election
91,Jadeja Kandhalbhai Sarmanbhai,KUTIYANA,NCP,11,8th Pass,157818781,2060435,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3736,main_election
92,Virajibhai Keshavbhai Thummar,LATHI,INC,9,Graduate,59495829,3767269,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4342,main_election
93,Patil Sangitaben Rajendrabhai,LIMBAYAT,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4148,main_election
94,Kolipatel Somabhai Gandalal,LIMBDI,INC,0,5th Pass,62420666,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4251,main_election
95,Bhabhor Shaileshbhai Sumanbhai,LIMKHEDA (ST),BJP,0,Post Graduate,1970571,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5155,main_election
96,Ratansinh Magansinh Rathod,LUNAWADA,IND,0,Graduate Professional,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5064,main_election
97,Patel Nitinbhai Ratilal,MAHESANA,BJP,0,12th Pass,84953115,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5460,main_election
98,Indrajitsinh Natvarsinh Parmar,MAHUDHA,INC,0,Graduate,2618808,600000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4758,main_election
99,Makwana Raghavbhai Chondabhai,MAHUVA,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3773,main_election
100,Dhodiya Mohanbhai Dhanjibhai,MAHUVA (ST),BJP,0,8th Pass,15684813,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4193,main_election
101,Sanghvi Harsh Rameshkumar,MAJURA,BJP,3,8th Pass,21229786,672052,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4170,main_election
102,Chavda Jawaharbhai Pethaljibhai,MANAVADAR,INC,3,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3577,main_election
103,Jadeja Virendrasinh Bahadursinh,MANDVI,BJP,0,8th Pass,70027745,11602168,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3913,main_election
104,Chaudhari Anandbhai Mohanbhai,MANDVI (ST),INC,0,12th Pass,4715937,421731,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3808,main_election
105,Babubhai Kalabhai Vaja,MANGROL,INC,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3751,main_election
106,Ganpatsinh Vestabhai Vasava,MANGROL (ST),BJP,0,Graduate,31124752,7011546,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3581,main_election
107,Patel Sureshbhai Dhanjibhai,MANINAGAR,BJP,0,10th Pass,7912577,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5425,main_election
108,Yogesh Patel,MANJALPUR,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5230,main_election
109,Patel Sureshkumar Chaturdas,MANSA,INC,0,12th Pass,40774691,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5405,main_election
110,Kesarisinh Jesangbhai Solanki,MATAR,BJP,0,10th Pass,15226812,1192000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4440,main_election
111,Chauhan Arjunsinh Udesinh,MEHMEDABAD,BJP,0,Graduate,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4443,main_election
112,Thakor Rajendrasinh Shivsinh,MODASA,INC,1,Graduate,20882868,159327,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5410,main_election
113,Brijesh Amarshibhai Merja,MORBI,INC,0,Graduate,9125276,2500000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3969,main_election
114,Khant Bhupendrasinh Vechatbhai,MORVA HADAF (ST),IND,2,12th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5071,main_election
115,Desai Pankajbhai Vinubhai,NADIAD,BJP,0,Graduate,84742462,7608643,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5019,main_election
116,Vasava Premsinhbhai Devjibhai,NANDOD (ST),INC,0,Graduate Professional,3396501,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4055,main_election
117,Patel Kaushikbhai Jamnadas,NARANPURA,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5414,main_election
118,Thawani Balram Khubchand,NARODA,BJP,0,10th Pass,6900860,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4392,main_election
119,Desai Piyushbhai Dinkarbhai,NAVSARI,BJP,0,Graduate Professional,23047424,1822211,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4213,main_election
120,Jagdish Panchal,NIKOL,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4391,main_election
121,Gamit Sunilbhai Ratanjibhai,NIZAR (ST),INC,0,Graduate,4503707,1502406,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3966,main_election
122,Mukeshbhai Zinabhai Patel,OLPAD,BJP,0,12th Pass,31290017,12959043,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3580,main_election
123,Jashpalsinh Mahendrasinh Thakor,PADRA,INC,0,12th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5241,main_election
124,Patel Maheshkumar Amrutlal,PALANPUR,INC,0,10th Pass,109434179,3100000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5481,main_election
125,Baraiya Bhikhabhai Ravajibhai,PALITANA,BJP,0,12th Pass,3037116,28000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4268,main_election
126,Desai Kanubhai Mohanlal,PARDI,BJP,0,Graduate Professional,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3857,main_election
127,Kiritkumar Chimanlal Patel,PATAN,INC,12,Doctorate,15838560,356239,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5483,main_election
128,Patel Niranjan Purushottamdas,PETLAD,INC,1,Graduate,5828149,340000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4437,main_election
129,Bokhiriya Babubhai Bhimabhai,PORBANDAR,BJP,0,Graduate,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3603,main_election
130,Parmar Gajendrasinh Udesinh,PRANTIJ,BJP,0,Graduate,4384393,309504,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4423,main_election
131,Alpesh Khodaji Thakor,RADHANPUR,INC,0,12th Pass,13088660,460000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5482,main_election
132,Arvindbhai Gordhanbhai Raiyani,RAJKOT EAST,BJP,1,8th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4240,main_election
133,Lakhabhai Sagathiya,RAJKOT RURAL (SC),BJP,0,8th Pass,13223580,1698801,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3922,main_election
134,Patel Govindbhai Ukabhai,RAJKOT SOUTH,BJP,0,Graduate,31715777,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3919,main_election
135,Vijaykumar Ramniklal Rupani,RAJKOT WEST,BJP,0,Graduate Professional,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4264,main_election
136,Der Amrishbhai Jivabhai,RAJULA,INC,1,Others,88180672,3309931,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3947,main_election
137,Rajendra Trivedi,RAOPURA,BJP,1,Graduate Professional,67446632,3835238,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4463,main_election
138,Aarethiya Santokben Bhachubhai,RAPAR,INC,0,Illiterate,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3916,main_election
139,Patel Arvidkumar Gandalal,SABARMATI,BJP,0,10th Pass,131893977,71953487,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5429,main_election
140,Kanubhai Karamshibhai Patel,SANAND,BJP,0,12th Pass,101948243,4075000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5287,main_election
141,Tadvi Abhesinh Motibhai,SANKHEDA (ST),BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5115,main_election
142,Dindor Kuberbhai Mansukhbhai,SANTRAMPUR (ST),BJP,0,Doctorate,109415650,3378000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4446,main_election
143,Dudhat Pratapbhai Bhupatbhai,SAVARKUNDLA,INC,0,10th Pass,97434650,39229404,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4764,main_election
144,Ketanbhai Mahendrabhai Inamdar,SAVLI,BJP,3,12th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4459,main_election
145,Jitendra Ratilal Sukhadia,SAYAJIGUNJ,BJP,0,10th Pass,26418195,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5205,main_election
146,Ahir (bharwad) Jethabhai Ghelabhai,SHEHRA,BJP,1,Graduate,67132165,7931564,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5501,main_election
147,Thakor Chandanji Talaji,SIDHPUR,INC,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5484,main_election
148,Parmar Punambhai Madhabhai,SOJITRA,INC,1,10th Pass,19226463,1470360,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4439,main_election
149,Chudasama Vimalbhai Kanabhai,SOMNATH,INC,2,Graduate,12950770,3743316,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3987,main_election
150,Rana Arvindbhai Shantilal,SURAT EAST,BJP,0,12th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4131,main_election
151,Balar Kantibhai Himmatbhai,SURAT NORTH,BJP,0,Literate,539900788,69295355,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3875,main_election
152,Purneshkumar Ishwarlal Modi,SURAT WEST,BJP,0,Graduate Professional,17376755,3564028,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3842,main_election
153,Kanubhai Mathurambhai Baraiya,TALAJA,INC,1,12th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4026,main_election
154,Kagathara Lalitbhai Karamshibhai,TANKARA,INC,0,Graduate,85842686,70792633,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3973,main_election
155,Kakadiya Vallabhbhai Gobarbhai,THAKKARBAPA NAGAR,BJP,0,Literate,353895112,47324790,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5455,main_election
156,Patel Parbatbhai Savabhai,THARAD,BJP,0,Graduate Professional,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4399,main_election
157,Kantibhai Shabhaibhai Parmar,THASRA,INC,0,8th Pass,31389408,2300000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5031,main_election
158,Patel Vivekbhai Narottambhai,UDHNA,BJP,0,Graduate Professional,78816384,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4159,main_election
159,Patkar Ramanlal Nanubhai,UMBERGAON (ST),BJP,0,8th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3864,main_election
160,Parmar Govindbhai Raijibhai,UMRETH,BJP,2,5th Pass,15680002,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4435,main_election
161,Vansh Punjabhai Bhimabhai,UNA,INC,0,12th Pass,15833021,52000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3757,main_election
162,Patel Ashaben Dwarkadas,UNJHA,INC,0,Doctorate,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5486,main_election
163,Jigneshkumar Natvarlal Mevani,VADGAM (SC),IND,4,Graduate Professional,1025000,0,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5518,main_election
164,Manisha Rajiv Vakil,VADODARA CITY (SC),BJP,0,Post Graduate,4913965,2200000,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4462,main_election
165,Shrivastav Madhubhai Babubhai,VAGHODIA,BJP,0,10th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=5446,main_election
166,Arunsinh Ajitsinh Rana,VAGRA,BJP,0,10th Pass,138796354,14185129,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3618,main_election
167,Bharatbhai Kikubhai Patel,VALSAD,BJP,0,Post Graduate,16783486,1201838,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=3630,main_election
168,Kanani Kishorbhai Shivabhai,VARACHHA ROAD,BJP,0,8th Pass,,,https://www.myneta.info/Gujarat2017/candidate.php?candidate_id=4140,main_election
