Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,UTTAR PRADESH,MORADABAD,4,Dr. S T Hasan,SP,0,Post Graduate,60,"Rs 5,57,95,546 ~ 5 Crore+","Rs 5,00,000 ~ 5 Lacs+",Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8357
2019,UTTAR PRADESH,MORADABAD,1,Akeel,IND,0,Literate,39,"Rs 24,40,000 ~ 24 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9542
2019,UTTAR PRADESH,MORADABAD,2,Bhishm Jeet Singh,Fauji Janta Party,0,Others,25,"Rs 9,06,000 ~ 9 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=9541
2019,UTTAR PRADESH,MORADABAD,3,Dileram,Bhartiya Harit Party,0,12th Pass,58,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7443
2019,UTTAR PRADESH,MORADABAD,5,Kunwar Sarvesh Kumar,BJP,3,10th Pass,67,"Rs 10,29,03,614 ~ 10 Crore+","Rs 6,00,000 ~ 6 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7442
2019,UTTAR PRADESH,MORADABAD,6,Mo. Aslam Alias Pasha,Jan Shakti Dal,0,Literate,48,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8359
2019,UTTAR PRADESH,MORADABAD,7,Mo. Imran Khan,INC,0,Post Graduate,32,"Rs 3,15,47,689 ~ 3 Crore+","Rs 1,00,34,039 ~ 1 Crore+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7907
2019,UTTAR PRADESH,MORADABAD,8,Musaraat Hussain,IND,0,Graduate,58,"Rs 83,47,923 ~ 83 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8363
2019,UTTAR PRADESH,MORADABAD,9,Nadir,Peace Party,3,10th Pass,45,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8367
2019,UTTAR PRADESH,MORADABAD,10,Naresh Kumar Saini,IND,0,Literate,39,"Rs 8,80,000 ~ 8 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8360
2019,UTTAR PRADESH,MORADABAD,11,Prince Kumar Sharma,IND,0,Post Graduate,28,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=8358
2019,UTTAR PRADESH,MORADABAD,12,Roopchand Singh,Bharatiya Bahujan Samta Party,0,12th Pass,67,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7905
2019,UTTAR PRADESH,MORADABAD,13,Tej Singh Seny,Rashtriya Samanta Dal,0,8th Pass,49,"Rs 51,88,005 ~ 51 Lacs+","Rs 36,000 ~ 36 Thou+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=7444
