sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,James Kujur,KUMARGRAM (ST),AITC,0,Graduate,81245571,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=436,main_election
2,Sourav Chakraborty,ALIPURDUARS,AITC,1,Doctorate,11425498,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=312,main_election
3,Rafiqur Rahaman,AMDANGA,AITC,2,Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1206,main_election
4,Asit Mitra,AMTA,INC,1,Graduate,1150379,70000,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1349,main_election
5,Krishna Chandra Santra,ARAMBAG (SC),AITC,0,Graduate,3973028,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1625,main_election
6,Tapas Banerjee,ASANSOL DAKSHIN,AITC,7,Graduate Professional,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=179,main_election
7,Moloy Ghatak,ASANSOL UTTAR,AITC,6,Graduate Professional,8809535,2294431,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=182,main_election
8,Dhiman Roy,ASHOKNAGAR,AITC,1,Graduate,5020236,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1203,main_election
9,Abhedananda Thander,AUSGRAM (SC),AITC,0,10th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=928,main_election
10,Quazi Abdur Rahim,BADURIA,INC,1,Post Graduate,1015644,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1277,main_election
11,Dulal Chandra Bar,BAGDA (SC),INC,4,Graduate,3926978,48544,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1268,main_election
12,Nepal Mahato,BAGHMUNDI,INC,21,Post Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=98,main_election
13,Arunava Sen(raja),BAGNAN,AITC,3,10th Pass,4187018,404598,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1096,main_election
14,Manoj Chakraborty,BAHARAMPUR,INC,3,Graduate,4850940,90000,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=790,main_election
15,Swadhin Kumar Sarkar,BAISHNABNAGAR,BJP,7,Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=671,main_election
16,Ashim Kumar Majhi,BALAGARH (SC),AITC,0,Graduate,1664253,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1589,main_election
17,Shantiram Mahato,BALARAMPUR,AITC,11,10th Pass,5393711,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=99,main_election
18,Baishali Dalmiya,BALLY,AITC,0,Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1324,main_election
19,Subrata Mukherjee,BALLYGUNGE,AITC,2,Post Graduate,9478988,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1558,main_election
20,Biswanath Choudhury,BALURGHAT,Revolutionary Socialist Party,0,Graduate,13711373,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=517,main_election
21,Rajiblochan Saren,BANDWAN (ST),AITC,0,Graduate Professional,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=72,main_election
22,Shampa Daripa,BANKURA,INC,0,Graduate,14868951,109371,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=244,main_election
23,Tapas Roy,BARANAGAR,AITC,0,Graduate Professional,18968700,6361026,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1236,main_election
24,Chiranjeet Chakrabarti,BARASAT,AITC,0,12th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1250,main_election
25,Bidhan Upadhyay,BARBANI,AITC,1,12th Pass,11931211,2591552,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=186,main_election
26,Rabiranjan Chattopadhyay,BARDHAMAN DAKSHIN,AITC,0,Doctorate,5564979,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=861,main_election
27,Nisith Kumar Malik,BARDHAMAN UTTAR (SC),AITC,0,12th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=891,main_election
28,Sujit Chakraborty,BARJORA,CPI(M),3,Graduate,1948712,1485000,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=151,main_election
29,Silbhadra Datta,BARRACKPUR,AITC,1,Post Graduate,2732409,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1225,main_election
30,Biman Banerjee,BARUIPUR PASCHIM,AITC,0,Post Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1687,main_election
31,Nirmal Chandra Mondal,BARUIPUR PURBA (SC),AITC,0,Graduate,6733357,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1469,main_election
32,Gobinda Chandra Naskar,BASANTI (SC),AITC,0,Post Graduate,26508230,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1356,main_election
33,Dipendu Biswas,BASIRHAT DAKSHIN,AITC,0,Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1262,main_election
34,Rafikul Islam Mondal,BASIRHAT UTTAR,CPI(M),2,Post Graduate,5157729,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1321,main_election
35,Partha Chatterjee,BEHALA PASCHIM,AITC,0,Doctorate,16059386,3200000,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1529,main_election
36,Sovan Chatterjee,BEHALA PURBA,AITC,0,Graduate Professional,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1525,main_election
37,Safiujjaman Seikh,BELDANGA,INC,0,12th Pass,5556248,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=787,main_election
38,Paresh Paul,BELEGHATA,AITC,2,Graduate,10838040,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=830,main_election
39,Mamata Banerjee,BHABANIPORE,AITC,0,Post Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1549,main_election
40,Mahasin Ali,BHAGABAN GOLA,CPI(M),3,Post Graduate,7748935,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=747,main_election
41,Ardhendu Maity,BHAGABANPUR,AITC,0,Graduate Professional,2281600,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=2029,main_election
42,Abdur Razzak Molla,BHANGAR,AITC,0,Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1692,main_election
43,Kamalesh Chatterjee,BHARATPUR,INC,2,12th Pass,895832,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1122,main_election
44,Subhash Mondal,BHATAR,AITC,0,Graduate Professional,2614003,777433,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=896,main_election
45,Arjun Singh,BHATPARA,AITC,11,10th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1215,main_election
46,Sujit Bose,BIDHAN NAGAR,AITC,0,10th Pass,13275749,1343723,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1242,main_election
47,Subhranshu Roy,BIJPUR,AITC,0,Post Graduate,17712683,1849801,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1211,main_election
48,Khagendranath Hembram,BINPUR (ST),AITC,0,12th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=34,main_election
49,Tusharkanti Bhattacharya,BISHNUPUR,INC,1,12th Pass,14434296,130000,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=254,main_election
50,Dilip Mondal,BISHNUPUR (SC),AITC,4,12th Pass,19267197,3244784,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1813,main_election
51,Chandranath Sinha,BOLPUR,AITC,0,Post Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=580,main_election
52,Surajit Kumar Biswas,BONGAON DAKSHIN (SC),AITC,0,Graduate,8839195,325996,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1190,main_election
53,Biswajit Das,BONGAON UTTAR (SC),AITC,3,10th Pass,2249337,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1702,main_election
54,Ashok Kumar Deb,BUDGE BUDGE,AITC,0,Graduate Professional,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1536,main_election
55,Protima Rajak,BURWAN (SC),INC,0,Graduate,419254,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1117,main_election
56,Shyamal Mondal,CANNING PASCHIM (SC),AITC,0,Graduate,5224728,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1471,main_election
57,Saokat Molla,CANNING PURBA,AITC,0,12th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1475,main_election
58,Ratna Ghosh (kar),CHAKDAH,AITC,0,Post Graduate,1744797,200000,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1040,main_election
59,Abdul Mannan,CHAMPDANI,INC,1,Graduate Professional,3461607,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1572,main_election
60,Asif Mehbub,CHANCHAL,INC,0,Post Graduate,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=540,main_election
61,Indranil Sen,CHANDANNAGAR,AITC,0,Others,66782498,8388670,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1583,main_election
62,Amiyakanti Bhattacharjee,CHANDIPUR,AITC,2,12th Pass,4994862,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=2049,main_election
63,Swati Khandoker,CHANDITALA,AITC,0,12th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1602,main_election
64,Chhaya Dolai,CHANDRAKONA (SC),AITC,0,10th Pass,882429,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=144,main_election
65,Rukbanur Rahman,CHAPRA,AITC,0,Post Graduate,273695,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=994,main_election
66,Dhirendra Nath Layek,CHHATNA,Revolutionary Socialist Party,0,12th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=148,main_election
67,Hamidul Rahaman,CHOPRA,AITC,1,10th Pass,11107399,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=345,main_election
68,Nayna Bandyopadhyay,CHOWRANGEE,AITC,1,12th Pass,24509453,45000,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=817,main_election
69,Asit Mazumder,CHUNCHURA,AITC,1,Graduate Professional,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1584,main_election
70,Mihir Goswami,COOCHBEHAR DAKSHIN,AITC,0,Graduate Professional,10330101,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1992,main_election
71,Nagendra Nath Roy,COOCHBEHAR UTTAR (SC),AIFB,0,Post Graduate,6259725,234109,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1990,main_election
72,Goutam Deb,DABGRAM-PHULBARI,AITC,0,Graduate Professional,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=460,main_election
73,Bikram Chandra Pradhan,DANTAN,AITC,2,12th Pass,993817,0,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=111,main_election
74,Amar Singh Rai,DARJEELING,Gorkha Janmukti Morcha,0,Post Graduate,13373536,480260,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=686,main_election
75,Mamata Bhunia,DASPUR,AITC,0,10th Pass,,,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=229,main_election
